,p1_sum_spe_last,p2_sum_spe_last
5169,170.0,320.5
5170,108.75,368.75
5171,200.0,271.75
5172,283.75,311.75
5173,380.0,390.0
5174,30.0,429.0
5175,147.5,424.25
5176,112.5,224.25
5177,215.0,381.0
5178,210.0,394.0
5179,173.75,390.5
5180,0.0,330.5
5181,110.0,388.0
5182,222.5,286.25
5183,133.75,425.0
5184,180.0,399.75
5185,107.5,368.75
5186,327.5,398.5
5187,176.25,357.5
5188,218.75,350.5
5189,17.5,300.0
5190,145.0,424.25
5191,80.0,390.5
5192,150.0,330.5
5193,92.5,316.0
5194,145.0,332.5
5195,110.0,376.75
5196,237.5,416.0
5197,115.0,320.5
5198,330.0,438.0
5199,255.0,368.5
5200,240.0,447.5
5201,115.0,228.75
5202,30.0,445.5
5203,167.5,433.75
5204,40.0,280.5
5205,70.0,350.0
5206,123.75,433.75
5207,140.0,313.75
5208,133.75,315.5
5209,160.0,296.75
5210,152.5,458.0
5211,60.0,409.75
5212,35.0,434.25
5213,230.0,383.0
5214,280.0,337.5
5215,150.0,311.0
5216,120.0,515.5
5217,312.5,415.5
5218,287.5,336.0
5219,160.0,406.0
5220,7.5,311.25
5221,255.0,331.75
5222,250.0,468.75
5223,75.0,353.0
5224,245.0,436.5
5225,30.0,433.75
5226,147.5,375.5
5227,30.0,325.5
5228,130.0,286.0
5229,230.0,471.0
5230,363.75,372.5
5231,77.5,298.75
5232,82.5,347.25
5233,340.0,354.25
5234,110.0,480.5
5235,140.0,243.75
5236,305.0,234.25
5237,310.0,430.5
5238,385.0,403.0
5239,240.0,440.0
5240,280.0,411.0
5241,222.5,320.25
5242,180.0,440.0
5243,165.0,343.0
5244,148.75,355.0
5245,222.5,354.25
5246,120.0,334.25
5247,95.0,380.0
5248,57.5,265.0
5249,173.75,395.5
5250,201.25,294.25
5251,167.5,342.25
5252,205.0,327.5
5253,145.0,360.0
5254,278.75,364.75
5255,67.5,368.5
5256,246.25,434.25
5257,347.5,383.75
5258,285.0,370.25
5259,110.0,236.75
5260,17.5,545.0
5261,205.0,276.75
5262,60.0,492.0
5263,108.75,228.5
5264,0.0,415.0
5265,122.5,371.0
5266,205.0,393.75
5267,50.0,417.25
5268,12.5,326.25
5269,165.0,440.0
5270,148.75,393.5
5271,140.0,247.5
5272,51.25,469.25
5273,300.0,268.0
5274,215.0,426.0
5275,123.75,287.25
5276,122.5,369.75
5277,160.0,405.25
5278,135.0,369.75
5279,47.5,408.0
5280,175.0,395.0
5281,225.0,461.0
5282,100.0,358.5
5283,270.0,387.75
5284,120.0,474.25
5285,157.5,296.0
5286,130.0,372.5
5287,157.5,263.75
5288,210.0,275.0
5289,75.0,314.75
5290,287.5,361.0
5291,115.0,421.0
5292,110.0,445.5
5293,205.0,272.25
5294,160.0,391.0
5295,245.0,326.0
5296,12.5,136.25
5297,135.0,483.0
5298,95.0,484.75
5299,73.75,422.5
5300,255.0,361.75
5301,150.0,390.0
5302,225.0,361.75
5303,193.75,443.0
5304,70.0,425.5
5305,150.0,256.0
5306,100.0,441.5
5307,255.0,355.25
5308,153.75,336.0
5309,42.5,245.0
5310,132.5,304.25
5311,97.5,274.75
5312,150.0,279.25
5313,268.75,476.0
5314,85.0,363.0
5315,115.0,309.75
5316,88.75,441.75
5317,188.75,327.5
5318,145.0,373.5
5319,115.0,252.5
5320,225.0,350.5
5321,127.5,485.5
5322,31.25,500.5
5323,65.0,295.5
5324,208.75,399.75
5325,212.5,528.0
5326,96.25,386.25
5327,110.0,408.0
5328,260.0,213.75
5329,0.0,346.0
5330,146.25,293.75
5331,183.75,399.25
5332,70.0,495.5
5333,168.75,386.25
5334,162.5,476.5
5335,150.0,240.5
5336,100.0,385.0
5337,160.0,420.5
5338,165.0,495.0
5339,127.5,341.75
5340,325.0,312.5
5341,110.0,344.25
5342,348.75,383.5
5343,170.0,346.75
5344,320.0,363.5
5345,101.25,373.0
5346,32.5,314.0
5347,110.0,304.25
5348,230.0,400.0
5349,197.5,283.5
5350,155.0,330.0
5351,110.0,387.5
5352,50.0,319.75
5353,142.5,404.25
5354,55.0,425.5
5355,223.75,305.0
5356,50.0,362.25
5357,170.0,328.0
5358,385.0,202.5
5359,308.75,545.5
5360,170.0,404.25
5361,128.75,413.0
5362,217.5,435.5
5363,30.0,243.75
5364,0.0,585.5
5365,143.75,378.5
5366,150.0,324.25
5367,155.0,450.5
5368,187.5,415.5
5369,255.0,338.75
5370,70.0,424.0
5371,0.0,283.75
5372,30.0,360.0
5373,323.75,402.5
5374,135.0,303.0
5375,205.0,418.5
5376,273.75,404.25
5377,215.0,234.25
5378,132.5,297.5
5379,115.0,452.5
5380,115.0,205.5
5381,95.0,323.0
5382,57.5,316.75
5383,196.25,340.5
5384,202.5,425.5
5385,337.5,326.0
5386,297.5,291.25
5387,110.0,358.75
5388,278.75,506.0
5389,132.5,242.25
5390,277.5,375.0
5391,80.0,433.5
5392,0.0,336.0
5393,328.75,378.5
5394,80.0,325.5
5395,137.5,508.0
5396,167.5,432.5
5397,30.0,344.25
5398,120.0,400.0
5399,130.0,415.5
5400,241.25,391.0
5401,115.0,442.5
5402,105.0,273.75
5403,28.75,248.0
5404,108.75,365.75
5405,315.0,439.0
5406,152.5,316.75
5407,140.0,331.25
5408,103.75,516.0
5409,122.5,387.5
5410,235.0,303.5
5411,65.0,365.5
5412,30.0,383.0
5413,27.5,286.0
5414,265.0,363.0
5415,240.0,298.5
5416,123.75,275.5
5417,82.5,400.0
5418,60.0,323.0
5419,127.5,238.5
5420,225.0,342.25
5421,28.75,306.75
5422,130.0,305.5
5423,42.5,510.5
5424,115.0,361.0
5425,255.0,475.0
5426,167.5,336.25
5427,50.0,321.25
5428,260.0,396.0
5429,110.0,446.5
5430,130.0,353.0
5431,183.75,446.0
5432,141.25,242.5
5433,0.0,510.0
5434,111.25,497.5
5435,225.0,282.5
5436,0.0,328.75
5437,160.0,476.0
5438,225.0,353.75
5439,142.5,354.25
5440,145.0,448.5
5441,143.75,328.75
5442,175.0,330.0
5443,235.0,501.0
5444,315.0,358.5
5445,460.0,254.25
5446,36.25,264.25
5447,37.5,414.25
5448,152.5,430.5
5449,267.5,368.5
5450,157.5,357.5
5451,256.25,337.25
5452,120.0,365.5
5453,0.0,256.25
5454,193.75,231.25
5455,70.0,440.5
5456,222.5,361.75
5457,55.0,436.0
5458,52.5,410.25
5459,202.5,325.0
5460,123.75,425.5
5461,157.5,404.25
5462,127.5,393.5
5463,72.5,193.75
5464,225.0,270.5
5465,25.0,301.5
5466,162.5,472.0
5467,133.75,276.75
5468,151.25,404.0
5469,147.5,335.5
5470,166.25,441.5
5471,125.0,385.5
5472,180.0,490.5
5473,52.5,275.5
5474,240.0,525.0
5475,105.0,420.5
5476,316.25,405.5
5477,190.0,355.5
5478,155.0,435.5
5479,182.5,480.5
5480,50.0,393.0
5481,110.0,308.5
5482,117.5,304.25
5483,117.5,339.75
5484,120.0,346.0
5485,280.0,371.0
5486,65.0,361.75
5487,225.0,400.0
5488,180.0,355.5
5489,297.5,272.5
5490,120.0,371.75
5491,120.0,338.0
5492,90.0,356.0
5493,210.0,345.5
5494,267.5,493.0
5495,190.0,373.5
5496,270.0,460.0
5497,150.0,393.5
5498,157.5,320.0
5499,133.75,356.0
5500,220.0,508.0
5501,140.0,435.0
5502,0.0,497.5
5503,67.5,373.75
5504,260.0,304.25
5505,280.0,385.5
5506,45.0,370.5
5507,40.0,357.5
5508,30.0,246.25
5509,163.75,399.25
5510,100.0,465.5
5511,85.0,333.0
5512,55.0,316.0
5513,160.0,275.5
5514,82.5,355.5
5515,157.5,379.25
5516,110.0,433.0
5517,175.0,372.5
5518,160.0,396.75
5519,177.5,275.0
5520,155.0,468.0
5521,160.0,440.0
5522,76.25,374.25
5523,0.0,430.0
5524,175.0,470.0
5525,157.5,501.0
5526,230.0,395.0
5527,165.0,507.0
5528,157.5,459.25
5529,318.75,400.5
5530,390.0,282.25
5531,167.5,377.5
5532,30.0,270.25
5533,135.0,196.25
5534,270.0,382.5
5535,160.0,254.75
5536,115.0,379.25
5537,200.0,224.25
5538,98.75,345.25
5539,235.0,394.0
5540,0.0,408.0
5541,50.0,441.75
5542,110.0,476.0
5543,308.75,361.75
5544,275.0,481.0
5545,91.25,281.25
5546,205.0,314.25
5547,298.75,395.5
5548,12.5,446.0
5549,50.0,260.5
5550,140.0,316.75
5551,28.75,280.5
5552,160.0,331.25
5553,115.0,529.75
5554,50.0,256.25
5555,215.0,423.5
5556,125.0,355.0
5557,133.75,342.5
5558,215.0,223.0
5559,110.0,353.5
5560,96.25,286.0
5561,192.5,470.0
5562,180.0,351.0
5563,52.5,464.0
5564,100.0,390.0
5565,160.0,354.25
5566,142.5,371.75
5567,230.0,340.5
5568,50.0,305.25
5569,100.0,359.25
5570,70.0,259.25
5571,50.0,331.25
5572,67.5,362.5
5573,217.5,347.5
5574,157.5,302.25
5575,148.75,433.5
5576,110.0,415.5
5577,108.75,246.25
5578,158.75,397.5
5579,85.0,218.75
5580,247.5,414.75
5581,170.0,374.25
5582,132.5,466.0
5583,55.0,349.25
5584,191.25,356.5
5585,105.0,385.5
5586,160.0,339.0
5587,227.5,338.5
5588,78.75,428.0
5589,175.0,500.5
5590,12.5,337.5
5591,57.5,412.25
5592,157.5,284.75
5593,167.5,393.0
5594,140.0,463.0
5595,63.75,223.0
5596,50.0,490.5
5597,82.5,495.5
5598,7.5,364.25
5599,110.0,438.5
5600,260.0,334.75
5601,330.0,368.75
5602,0.0,291.25
5603,350.0,429.75
5604,280.0,425.0
5605,197.5,304.25
5606,82.5,417.25
5607,12.5,320.5
5608,0.0,300.0
5609,162.5,417.5
5610,238.75,287.5
5611,315.0,422.5
5612,93.75,485.5
5613,30.0,296.0
5614,57.5,288.5
5615,130.0,451.0
5616,30.0,346.25
5617,140.0,457.5
5618,7.5,414.25
5619,162.5,380.5
5620,70.0,347.75
5621,12.5,323.0
5622,246.25,414.25
5623,150.0,331.75
5624,142.5,360.5
5625,135.0,231.75
5626,171.25,358.0
5627,27.5,320.5
5628,107.5,481.5
5629,258.75,400.0
5630,95.0,411.0
5631,262.5,380.5
5632,30.0,183.0
5633,172.5,365.5
5634,260.0,459.0
5635,140.0,419.0
5636,50.0,309.25
5637,57.5,305.5
5638,160.0,330.0
5639,200.0,348.0
5640,145.0,281.75
5641,0.0,210.0
5642,200.0,426.25
5643,167.5,345.5
5644,200.0,366.0
5645,215.0,346.25
5646,290.0,456.0
5647,0.0,386.0
5648,50.0,358.0
5649,0.0,473.75
5650,232.5,420.5
5651,140.0,367.5
5652,197.5,337.25
5653,12.5,472.0
5654,138.75,403.0
5655,50.0,255.0
5656,182.5,466.0
5657,30.0,382.5
5658,95.0,459.0
5659,262.5,307.25
5660,72.5,421.75
5661,77.5,523.75
5662,160.0,421.25
5663,250.0,465.5
5664,160.0,311.75
5665,215.0,244.25
5666,27.5,195.0
5667,15.0,370.5
5668,140.0,383.0
5669,42.5,219.25
5670,163.75,303.5
5671,187.5,448.5
5672,151.25,378.5
5673,102.5,303.5
5674,45.0,484.25
5675,243.75,415.5
5676,50.0,391.0
5677,115.0,392.5
5678,120.0,235.0
5679,177.5,345.0
5680,155.0,252.25
5681,115.0,395.5
5682,115.0,384.25
5683,325.0,383.75
5684,122.5,445.0
5685,122.5,427.5
5686,60.0,358.0
5687,230.0,312.5
5688,110.0,328.75
5689,205.0,373.75
5690,66.25,490.0
5691,158.75,510.0
5692,158.75,257.25
5693,75.0,288.5
5694,316.25,304.75
5695,115.0,480.0
5696,115.0,336.75
5697,80.0,341.0
5698,257.5,377.5
5699,135.0,362.75
5700,157.5,400.0
5701,72.5,284.25
5702,220.0,349.25
5703,310.0,352.25
5704,207.5,317.5
5705,63.75,416.25
5706,285.0,343.0
5707,195.0,450.5
5708,60.0,483.0
5709,43.75,525.5
5710,12.5,415.5
5711,345.0,460.5
5712,193.75,417.25
5713,55.0,398.0
5714,95.0,302.5
5715,135.0,385.5
5716,130.0,216.25
5717,115.0,370.0
5718,180.0,340.5
5719,50.0,405.0
5720,110.0,385.5
5721,140.0,449.25
5722,185.0,250.0
5723,195.0,345.25
5724,40.0,500.5
5725,160.0,362.5
5726,30.0,289.75
5727,30.0,413.0
5728,160.0,299.25
5729,140.0,339.25
5730,252.5,356.0
5731,0.0,261.75
5732,105.0,365.25
5733,288.75,437.5
5734,77.5,285.0
5735,175.0,350.5
5736,80.0,335.0
5737,117.5,416.0
5738,177.5,368.75
5739,200.0,366.75
5740,160.0,444.75
5741,110.0,432.5
5742,242.5,359.25
5743,122.5,317.5
5744,172.5,376.0
5745,387.5,321.75
5746,50.0,326.5
5747,105.0,288.0
5748,325.0,359.25
5749,50.0,274.25
5750,160.0,380.0
5751,135.0,408.0
5752,182.5,373.75
5753,85.0,356.0
5754,28.75,463.5
5755,110.0,371.5
5756,73.75,387.5
5757,266.25,256.0
5758,215.0,409.25
5759,27.5,364.25
5760,170.0,336.25
5761,418.75,451.0
5762,7.5,227.5
5763,230.0,253.0
5764,12.5,340.5
5765,198.75,300.5
5766,0.0,445.5
5767,142.5,456.0
5768,67.5,283.75
5769,170.0,470.0
5770,178.75,261.75
5771,0.0,395.0
5772,30.0,349.75
5773,135.0,421.0
5774,155.0,419.25
5775,150.0,415.5
5776,193.75,323.0
5777,345.0,413.0
5778,72.5,385.5
5779,36.25,376.5
5780,365.0,328.5
5781,7.5,552.0
5782,283.75,401.25
5783,162.5,364.75
5784,20.0,389.75
5785,242.5,410.5
5786,220.0,415.0
5787,85.0,452.5
5788,115.0,415.5
5789,222.5,435.5
5790,122.5,358.75
5791,100.0,398.75
5792,57.5,266.75
5793,225.0,425.0
5794,160.0,408.0
5795,7.5,409.25
5796,168.75,299.75
5797,178.75,379.75
5798,182.5,398.0
5799,100.0,308.75
5800,293.75,349.75
5801,322.5,340.5
5802,73.75,441.5
5803,275.0,420.5
5804,265.0,453.0
5805,30.0,453.5
5806,120.0,280.5
5807,230.0,364.25
5808,225.0,326.0
5809,40.0,387.5
5810,176.25,378.5
5811,115.0,436.0
5812,307.5,398.0
5813,105.0,413.0
5814,97.5,213.0
5815,12.5,300.5
5816,42.5,284.75
5817,30.0,526.5
5818,42.5,408.0
5819,298.75,366.75
5820,138.75,430.0
5821,212.5,402.25
5822,160.0,453.75
5823,120.0,334.25
5824,262.5,437.5
5825,160.0,265.5
5826,320.0,430.0
5827,0.0,355.5
5828,252.5,400.0
5829,273.75,414.25
5830,110.0,391.0
5831,70.0,392.0
5832,192.5,353.75
5833,0.0,378.0
5834,180.0,470.5
5835,192.5,330.5
5836,25.0,275.5
5837,145.0,366.75
5838,267.5,403.0
5839,35.0,338.75
5840,27.5,360.5
5841,290.0,359.25
5842,100.0,545.5
5843,95.0,364.25
5844,288.75,388.5
5845,230.0,458.0
5846,0.0,480.5
5847,330.0,394.25
5848,215.0,435.5
5849,262.5,337.25
5850,30.0,387.5
5851,270.0,326.0
5852,261.25,311.75
5853,190.0,326.75
5854,55.0,371.75
5855,180.0,328.75
5856,75.0,293.0
5857,43.75,331.0
5858,115.0,478.5
5859,80.0,355.5
5860,175.0,467.5
5861,200.0,333.0
5862,120.0,489.0
5863,350.0,312.75
5864,105.0,461.5
5865,145.0,383.5
5866,207.5,356.5
5867,165.0,415.0
5868,285.0,416.0
5869,256.25,505.0
5870,185.0,323.5
5871,42.5,411.75
5872,50.0,426.0
5873,242.5,321.25
5874,110.0,495.5
5875,247.5,413.0
5876,120.0,301.75
5877,85.0,329.75
5878,370.0,331.25
5879,51.25,432.0
5880,142.5,384.25
5881,170.0,323.75
5882,80.0,288.0
5883,207.5,303.0
5884,188.75,311.0
5885,40.0,431.0
5886,185.0,235.5
5887,206.25,355.5
5888,122.5,444.5
5889,335.0,343.75
5890,0.0,261.25
5891,28.75,283.5
5892,55.0,324.25
5893,67.5,351.0
5894,190.0,196.75
5895,30.0,489.25
5896,210.0,385.0
5897,135.0,500.0
5898,180.0,455.0
5899,120.0,293.5
5900,165.0,366.75
5901,385.0,212.5
5902,425.0,458.0
5903,15.0,365.0
5904,256.25,200.5
5905,0.0,365.5
5906,390.0,490.5
5907,42.5,480.5
5908,50.0,334.25
5909,226.25,366.0
5910,200.0,373.5
5911,195.0,303.75
5912,196.25,414.0
5913,296.25,324.75
5914,70.0,455.5
5915,30.0,515.5
5916,282.5,405.0
5917,390.0,437.5
5918,110.0,266.25
5919,290.0,385.5
5920,285.0,300.5
5921,180.0,362.25
5922,0.0,335.25
5923,136.25,355.5
5924,230.0,253.0
5925,165.0,390.5
5926,186.25,398.75
5927,120.0,408.0
5928,50.0,405.0
5929,0.0,396.0
5930,285.0,328.5
5931,285.0,360.5
5932,63.75,420.5
5933,50.0,236.25
5934,180.0,353.5
5935,233.75,306.5
5936,187.5,394.25
5937,167.5,284.25
5938,212.5,415.5
5939,120.0,421.0
5940,72.5,390.5
5941,157.5,369.75
5942,215.0,375.5
5943,205.0,375.75
5944,45.0,244.75
5945,266.25,364.75
5946,93.75,429.25
5947,28.75,368.75
5948,0.0,444.25
5949,110.0,290.0
5950,238.75,440.5
5951,205.0,332.25
5952,70.0,267.5
5953,7.5,376.5
5954,112.5,214.25
5955,50.0,240.0
5956,110.0,308.0
5957,110.0,395.5
5958,176.25,314.25
5959,27.5,401.5
5960,110.0,490.5
5961,340.0,368.5
5962,80.0,298.0
5963,342.5,364.75
5964,138.75,379.0
5965,271.25,460.5
5966,45.0,410.5
5967,235.0,303.75
5968,110.0,222.5
5969,247.5,439.0
5970,228.75,296.0
5971,30.0,384.25
5972,232.5,288.5
5973,235.0,488.5
5974,160.0,345.5
5975,140.0,447.5
5976,30.0,406.75
5977,237.5,409.25
5978,320.0,316.25
5979,285.0,343.5
5980,355.0,385.5
5981,132.5,364.75
5982,0.0,268.75
5983,110.0,410.5
5984,82.5,313.0
5985,120.0,400.25
5986,107.5,376.5
5987,27.5,171.25
5988,225.0,405.0
5989,238.75,352.75
5990,70.0,393.0
5991,38.75,433.5
5992,290.0,292.5
5993,42.5,284.0
5994,195.0,261.75
5995,140.0,391.0
5996,105.0,317.5
5997,55.0,447.5
5998,210.0,399.25
5999,72.5,335.0
6000,220.0,336.75
6001,173.75,413.5
6002,195.0,400.0
6003,225.0,458.0
6004,31.25,378.5
6005,110.0,280.0
6006,120.0,240.5
6007,180.0,307.25
6008,276.25,403.0
6009,155.0,338.75
6010,42.5,381.75
6011,230.0,347.5
6012,30.0,324.75
6013,226.25,467.0
6014,160.0,445.0
6015,57.5,473.0
6016,110.0,354.0
6017,252.5,325.0
6018,212.5,481.0
6019,115.0,338.75
6020,200.0,425.25
6021,165.0,390.5
6022,190.0,331.25
6023,262.5,353.5
6024,128.75,413.0
6025,140.0,273.0
6026,110.0,200.5
6027,228.75,440.5
6028,133.75,299.75
6029,70.0,294.25
6030,140.0,344.25
6031,167.5,321.5
6032,210.0,303.0
6033,43.75,280.5
6034,170.0,219.25
6035,30.0,390.0
6036,157.5,398.0
6037,160.0,313.75
6038,0.0,493.5
6039,202.5,405.5
6040,115.0,225.5
6041,198.75,366.0
6042,232.5,521.0
6043,0.0,410.5
6044,122.5,398.75
6045,165.0,384.75
6046,180.0,307.25
6047,120.0,311.75
6048,321.25,505.5
6049,400.0,505.5
6050,225.0,326.75
6051,102.5,383.5
6052,120.0,425.25
6053,150.0,363.0
6054,0.0,337.5
6055,80.0,436.5
6056,0.0,303.75
6057,35.0,450.5
6058,26.25,269.75
6059,115.0,227.25
6060,100.0,156.75
6061,91.25,458.0
6062,12.5,320.0
6063,55.0,436.5
6064,85.0,351.25
6065,230.0,453.0
6066,160.0,388.75
6067,57.5,317.25
6068,42.5,380.75
6069,27.5,408.0
6070,153.75,207.5
6071,287.5,409.75
6072,153.75,565.5
6073,215.0,373.5
6074,150.0,362.25
6075,190.0,338.0
6076,20.0,460.5
6077,147.5,486.0
6078,165.0,335.5
6079,192.5,418.0
6080,177.5,388.0
6081,58.75,318.75
6082,40.0,301.25
6083,316.25,475.5
6084,220.0,448.5
6085,160.0,411.0
6086,160.0,480.5
6087,110.0,326.0
6088,93.75,435.0
6089,32.5,243.75
6090,140.0,274.25
6091,157.5,307.5
6092,70.0,365.5
6093,50.0,340.5
6094,110.0,325.0
6095,188.75,386.75
6096,380.0,357.5
6097,110.0,428.5
6098,55.0,183.0
6099,190.0,288.0
6100,113.75,461.0
6101,73.75,286.25
6102,135.0,374.75
6103,227.5,425.5
6104,165.0,348.0
6105,117.5,263.0
6106,145.0,367.5
6107,67.5,451.0
6108,0.0,421.0
6109,232.5,423.5
6110,120.0,375.5
6111,37.5,163.0
6112,28.75,356.0
6113,230.0,323.0
6114,45.0,257.5
6115,237.5,408.0
6116,82.5,331.75
6117,110.0,288.5
6118,27.5,275.0
6119,50.0,298.75
6120,25.0,322.25
6121,50.0,446.5
6122,0.0,475.0
6123,110.0,297.5
6124,225.0,378.0
6125,240.0,352.5
6126,293.75,455.5
6127,151.25,409.0
6128,95.0,420.5
6129,145.0,395.5
6130,0.0,426.0
6131,140.0,363.0
6132,172.5,362.5
6133,130.0,415.5
6134,352.5,330.0
6135,258.75,364.0
6136,187.5,270.0
6137,195.0,353.5
6138,0.0,383.75
6139,60.0,433.0
6140,360.0,343.75
6141,177.5,363.5
6142,12.5,530.0
6143,190.0,272.5
6144,73.75,444.75
6145,27.5,140.0
6146,122.5,428.5
6147,30.0,282.5
6148,303.75,381.75
6149,182.5,420.5
6150,12.5,269.25
6151,272.5,362.75
6152,163.75,443.5
6153,60.0,425.5
6154,45.0,438.0
6155,0.0,335.0
6156,50.0,384.75
6157,225.0,425.5
6158,160.0,321.0
6159,0.0,369.0
6160,122.5,403.0
6161,280.0,489.25
6162,255.0,463.0
6163,160.0,430.5
6164,155.0,352.25
6165,0.0,130.0
6166,30.0,271.75
6167,87.5,360.5
6168,236.25,419.75
6169,310.0,334.25
6170,105.0,441.5
6171,100.0,443.75
6172,210.0,430.5
6173,255.0,460.5
6174,165.0,385.5
6175,135.0,256.25
6176,37.5,324.0
6177,195.0,450.0
6178,55.0,366.75
6179,235.0,353.5
6180,320.0,330.0
6181,130.0,466.0
6182,205.0,446.75
6183,150.0,395.5
6184,27.5,405.5
6185,277.5,381.0
6186,108.75,495.25
6187,200.0,405.5
6188,150.0,368.0
6189,110.0,317.5
6190,80.0,346.75
6191,67.5,299.75
6192,107.5,188.0
6193,0.0,276.25
6194,152.5,377.75
6195,130.0,259.25
6196,30.0,500.25
6197,247.5,415.5
6198,206.25,287.25
6199,120.0,394.25
6200,70.0,415.5
6201,185.0,470.5
6202,265.0,411.0
6203,32.5,311.75
6204,140.0,402.5
6205,220.0,365.5
6206,210.0,423.0
6207,237.5,361.0
6208,292.5,370.5
6209,120.0,300.5
6210,240.0,254.75
6211,145.0,429.0
6212,100.0,358.0
6213,235.0,353.75
6214,60.0,388.0
6215,80.0,398.0
6216,113.75,462.0
6217,145.0,399.25
6218,43.75,318.5
6219,237.5,316.75
6220,190.0,381.0
6221,147.5,372.75
6222,207.5,411.0
6223,265.0,236.75
6224,270.0,343.5
6225,115.0,314.25
6226,177.5,323.0
6227,215.0,261.75
6228,28.75,292.5
6229,55.0,446.5
6230,165.0,326.5
6231,120.0,340.5
6232,40.0,516.25
6233,445.0,382.75
6234,163.75,510.5
6235,83.75,471.5
6236,145.0,327.25
6237,210.0,455.0
6238,45.0,390.0
6239,142.5,398.0
6240,123.75,398.5
6241,87.5,302.25
6242,113.75,442.5
6243,285.0,311.75
6244,201.25,316.75
6245,210.0,435.5
6246,70.0,372.5
6247,136.25,409.25
6248,180.0,328.75
6249,36.25,376.0
6250,242.5,426.25
6251,80.0,335.0
6252,190.0,348.75
6253,0.0,251.25
6254,185.0,400.0
6255,150.0,459.75
6256,56.25,259.25
6257,260.0,310.5
6258,37.5,391.5
6259,150.0,344.75
6260,235.0,272.25
6261,120.0,485.5
6262,180.0,335.0
6263,63.75,246.75
6264,12.5,370.5
6265,95.0,405.5
6266,320.0,297.25
6267,223.75,434.0
6268,192.5,421.75
6269,260.0,263.0
6270,222.5,290.5
6271,170.0,338.0
6272,251.25,335.5
6273,37.5,466.0
6274,145.0,353.75
6275,370.0,372.5
6276,110.0,468.0
6277,275.0,404.25
6278,358.75,438.5
6279,327.5,495.5
6280,150.0,460.5
6281,60.0,463.75
6282,27.5,170.5
6283,250.0,429.75
6284,210.0,281.75
6285,318.75,310.0
6286,190.0,257.25
6287,350.0,285.5
6288,96.25,445.0
6289,272.5,495.5
6290,277.5,309.75
6291,110.0,354.0
6292,297.5,370.5
6293,28.75,450.5
6294,195.0,473.0
6295,27.5,245.0
6296,180.0,314.25
6297,243.75,416.5
6298,190.0,442.5
6299,77.5,312.75
6300,238.75,376.0
6301,220.0,345.5
6302,107.5,284.25
6303,258.75,343.0
6304,120.0,328.0
6305,122.5,410.0
6306,120.0,421.0
6307,210.0,363.75
6308,267.5,428.75
6309,292.5,243.0
6310,83.75,416.25
6311,255.0,353.5
6312,180.0,330.0
6313,153.75,379.25
6314,57.5,353.5
6315,28.75,405.0
6316,0.0,200.5
6317,192.5,201.75
6318,112.5,390.0
6319,12.5,237.5
6320,110.0,315.5
6321,300.0,419.25
6322,308.75,316.75
6323,158.75,429.25
6324,310.0,450.5
6325,170.0,319.75
6326,130.0,375.0
6327,292.5,379.0
6328,90.0,234.75
6329,30.0,313.5
6330,177.5,216.75
6331,215.0,414.25
6332,163.75,382.5
6333,262.5,324.25
6334,170.0,237.5
6335,7.5,454.75
6336,165.0,335.5
6337,255.0,394.0
6338,165.0,401.75
6339,140.0,377.5
6340,150.0,479.25
6341,150.0,303.5
6342,90.0,447.5
6343,140.0,341.0
6344,122.5,520.5
6345,298.75,443.0
6346,30.0,246.25
6347,150.0,345.5
6348,143.75,418.0
6349,82.5,430.5
6350,110.0,367.5
6351,192.5,385.0
6352,192.5,203.5
6353,145.0,436.0
6354,22.5,292.5
6355,53.75,244.25
6356,175.0,400.5
6357,190.0,407.5
6358,55.0,339.0
6359,285.0,284.25
6360,105.0,374.75
6361,175.0,318.0
6362,165.0,440.5
6363,215.0,418.5
6364,165.0,406.0
6365,43.75,279.25
6366,235.0,218.0
6367,95.0,500.5
6368,285.0,320.5
6369,85.0,359.75
6370,413.75,432.5
6371,210.0,296.0
6372,97.5,375.5
6373,95.0,375.0
6374,185.0,318.0
6375,122.5,446.0
6376,70.0,385.0
6377,100.0,379.75
6378,222.5,433.75
6379,240.0,308.0
6380,280.0,234.75
6381,225.0,345.5
6382,48.75,349.75
6383,50.0,360.0
6384,195.0,281.0
6385,180.0,472.0
6386,25.0,217.5
6387,78.75,310.5
6388,247.5,222.5
6389,50.0,425.5
6390,32.5,228.0
6391,113.75,533.0
6392,165.0,282.25
6393,70.0,478.0
6394,57.5,463.0
6395,175.0,396.0
6396,230.0,297.5
6397,57.5,430.0
6398,0.0,275.5
6399,200.0,309.25
6400,173.75,314.75
6401,230.0,290.5
6402,0.0,576.5
6403,120.0,565.0
6404,137.5,309.25
6405,330.0,501.5
6406,180.0,431.25
6407,60.0,254.0
6408,190.0,373.0
6409,92.5,433.75
6410,116.25,420.5
6411,30.0,413.0
6412,50.0,247.25
6413,155.0,396.0
6414,140.0,423.0
6415,230.0,435.5
6416,55.0,432.5
6417,190.0,450.5
6418,195.0,405.25
6419,165.0,390.5
6420,168.75,505.5
6421,145.0,476.5
6422,27.5,390.5
6423,50.0,354.25
6424,336.25,440.5
6425,0.0,263.0
6426,175.0,259.75
6427,145.0,279.25
6428,145.0,490.0
6429,0.0,400.0
6430,110.0,400.0
6431,232.5,339.0
6432,355.0,485.5
6433,135.0,457.5
6434,187.5,271.75
6435,105.0,428.0
6436,201.25,546.0
6437,267.5,375.5
6438,247.5,428.75
