,p2_sum_hp_last
8133,440.0
8134,635.0
8135,476.95
8136,221.0
8137,406.95
8138,670.0
8139,695.0
8140,736.95
8141,471.95
8142,735.0
8143,700.0
8144,653.9
8145,700.0
8146,735.0
8147,513.8
8148,455.0
8149,466.95
8150,731.95
8151,598.9
8152,465.0
8153,731.95
8154,640.0
8155,408.9
8156,730.0
8157,675.85
8158,741.95
8159,736.95
8160,450.0
8161,816.95
8162,671.95
8163,656.95
8164,561.95
8165,703.9
8166,730.0
8167,730.0
8168,672.8
8169,583.9
8170,526.95
8171,656.95
8172,455.0
8173,561.95
8174,456.95
8175,411.95
8176,543.9
8177,626.95
8178,510.0
8179,635.0
8180,573.9
8181,622.8
8182,695.0
8183,725.0
8184,743.9
8185,672.8
8186,730.0
8187,715.0
8188,505.0
8189,571.95
8190,391.95
8191,626.95
8192,718.9
8193,753.9
8194,560.0
8195,655.0
8196,443.9
8197,571.95
8198,665.0
8199,670.0
8200,656.95
8201,775.0
8202,506.95
8203,748.9
8204,595.85
8205,510.0
8206,753.9
8207,598.9
8208,736.95
8209,693.9
8210,486.95
8211,765.0
8212,745.0
8213,675.0
8214,626.95
8215,736.95
8216,716.95
8217,530.0
8218,740.85
8219,571.95
8220,748.9
8221,748.9
8222,503.9
8223,611.95
8224,520.0
8225,566.95
8226,683.9
8227,695.0
8228,746.95
8229,553.9
8230,711.95
8231,518.9
8232,505.85
8233,541.95
8234,441.95
8235,511.95
8236,566.95
8237,496.95
8238,666.95
8239,503.9
8240,585.0
8241,510.0
8242,731.95
8243,745.0
8244,740.0
8245,733.9
8246,558.9
8247,403.9
8248,390.0
8249,566.95
8250,753.9
8251,460.0
8252,560.0
8253,725.0
8254,466.95
8255,731.95
8256,515.0
8257,538.9
8258,455.0
8259,546.95
8260,586.95
8261,365.0
8262,781.95
8263,718.9
8264,761.95
8265,705.0
8266,590.85
8267,375.0
8268,700.0
8269,541.95
8270,653.9
8271,601.95
8272,748.9
8273,355.0
8274,653.9
8275,631.95
8276,718.9
8277,578.9
8278,551.95
8279,455.0
8280,486.95
8281,726.95
8282,731.95
8283,695.85
8284,553.9
8285,603.9
8286,740.0
8287,621.95
8288,715.0
8289,688.9
8290,761.95
8291,710.0
8292,691.95
8293,508.9
8294,690.0
8295,695.0
8296,596.95
8297,530.0
8298,723.9
8299,463.9
8300,746.95
8301,521.95
8302,718.9
8303,613.9
8304,713.9
8305,750.85
8306,471.95
8307,484.95
8308,711.95
8309,471.95
8310,461.95
8311,510.0
8312,528.9
8313,601.95
8314,681.95
8315,715.0
8316,498.9
8317,470.0
8318,386.95
8319,556.95
8320,686.95
8321,653.9
8322,700.0
8323,630.0
8324,541.95
8325,740.0
8326,711.95
8327,741.95
8328,770.0
8329,478.9
8330,741.95
8331,588.9
8332,485.85
8333,715.85
8334,761.95
8335,523.9
8336,502.95
8337,536.95
8338,631.95
8339,708.9
8340,736.95
8341,701.95
8342,746.95
8343,545.0
8344,400.0
8345,566.95
8346,493.9
8347,475.0
8348,688.9
8349,635.0
8350,690.0
8351,623.9
8352,500.85
8353,478.9
8354,530.85
8355,728.9
8356,571.95
8357,535.0
8358,406.95
8359,710.85
8360,713.9
8361,588.9
8362,560.0
8363,661.95
8364,740.0
8365,516.95
8366,736.95
8367,658.9
8368,726.95
8369,603.0
8370,743.9
8371,657.95
8372,718.9
8373,571.95
8374,726.95
8375,731.95
8376,376.95
8377,726.95
8378,351.0
8379,446.95
8380,606.95
8381,517.8
8382,713.9
8383,701.95
8384,710.0
8385,700.0
8386,601.95
8387,540.0
8388,535.0
8389,735.0
8390,686.95
8391,736.95
8392,566.95
8393,560.85
8394,748.9
8395,501.95
8396,355.0
8397,745.0
8398,695.0
8399,585.0
8400,665.0
8401,793.9
8402,443.9
8403,571.95
8404,566.95
8405,726.0
8406,656.95
8407,701.95
8408,721.95
8409,723.9
8410,690.0
8411,475.85
8412,605.0
8413,746.95
8414,730.0
8415,731.95
8416,605.85
8417,743.9
8418,451.95
8419,441.95
8420,770.0
8421,493.9
8422,471.95
8423,400.0
8424,781.95
8425,463.9
8426,745.0
8427,581.95
8428,576.95
8429,765.0
8430,566.95
8431,695.0
8432,396.95
8433,526.0
8434,675.0
8435,726.95
8436,596.95
8437,583.9
8438,701.95
8439,721.95
8440,786.95
8441,668.9
8442,695.0
8443,736.95
8444,481.95
8445,766.95
8446,736.95
8447,761.95
8448,480.0
8449,575.0
8450,695.0
8451,746.95
8452,606.95
8453,596.95
8454,585.85
8455,495.0
8456,626.95
8457,428.9
8458,736.95
8459,581.95
8460,643.9
8461,578.9
8462,761.95
8463,481.95
8464,725.0
8465,708.9
8466,580.0
8467,423.9
8468,660.0
8469,636.95
8470,445.0
8471,490.85
8472,711.95
8473,406.95
8474,658.9
8475,695.0
8476,691.95
8477,530.85
8478,731.95
8479,731.95
8480,781.95
8481,695.0
8482,573.9
8483,710.0
8484,508.9
8485,660.85
8486,670.0
8487,730.0
8488,476.95
8489,623.9
8490,530.85
8491,648.9
8492,578.9
8493,748.9
8494,578.9
8495,780.85
8496,395.0
8497,631.95
8498,710.0
8499,591.95
8500,508.9
8501,445.0
8502,616.95
8503,573.9
8504,708.9
8505,723.9
8506,550.85
8507,616.95
8508,636.95
8509,733.9
8510,661.95
8511,796.95
8512,423.9
8513,761.95
8514,730.0
8515,391.95
8516,435.0
8517,738.9
8518,381.95
8519,526.95
8520,753.9
8521,645.0
8522,498.9
8523,655.0
8524,506.95
8525,595.85
8526,496.95
8527,360.0
8528,621.95
8529,400.0
8530,713.9
8531,536.95
8532,701.95
8533,481.95
8534,497.95
8535,571.95
8536,658.9
8537,571.95
8538,658.9
8539,695.0
8540,666.95
8541,718.9
8542,446.95
8543,731.95
8544,370.0
8545,690.0
8546,721.95
8547,461.95
8548,763.9
8549,650.0
8550,666.95
8551,565.0
8552,680.85
8553,480.0
8554,735.0
8555,748.9
8556,788.9
8557,573.9
8558,510.0
8559,533.9
8560,705.0
8561,601.95
8562,736.95
8563,551.95
8564,781.95
8565,695.0
8566,695.0
8567,741.95
8568,371.95
8569,738.9
8570,666.95
8571,623.9
8572,775.0
8573,468.9
8574,741.95
8575,736.95
8576,373.9
8577,478.9
8578,716.95
8579,441.0
8580,745.0
8581,725.0
8582,370.0
8583,598.9
8584,785.0
8585,740.0
8586,745.0
8587,286.95
8588,673.9
8589,546.95
8590,732.95
8591,488.9
8592,733.9
8593,680.85
8594,426.95
8595,426.95
8596,541.95
8597,705.0
8598,568.9
8599,731.95
8600,621.95
8601,525.0
8602,461.95
8603,573.9
8604,668.9
8605,570.0
8606,743.9
8607,716.95
8608,536.95
8609,791.95
8610,678.9
8611,701.95
8612,610.0
8613,580.0
8614,641.95
8615,583.9
8616,526.95
8617,426.95
8618,581.95
8619,695.0
8620,570.0
8621,726.95
8622,285.0
8623,490.0
8624,706.95
8625,500.85
8626,563.9
8627,726.95
8628,535.0
8629,676.95
8630,530.85
8631,588.9
8632,595.85
8633,661.95
8634,395.0
8635,375.0
8636,695.85
8637,695.0
8638,696.95
8639,471.95
8640,765.0
8641,525.85
8642,641.95
8643,566.95
8644,670.0
8645,721.95
8646,573.9
8647,531.95
8648,666.9
8649,711.95
8650,708.9
8651,628.0
8652,693.9
8653,788.9
8654,653.9
8655,736.95
8656,741.95
8657,562.95
8658,591.95
8659,576.95
8660,621.95
8661,735.0
8662,475.0
8663,731.0
8664,451.0
8665,590.85
8666,528.9
8667,481.95
8668,648.9
8669,351.95
8670,650.0
8671,745.85
8672,731.95
8673,606.95
8674,351.95
8675,735.0
8676,548.9
8677,666.95
8678,617.95
8679,545.0
8680,481.95
8681,640.85
8682,482.8
8683,648.0
8684,465.0
8685,781.95
8686,546.95
8687,731.95
8688,700.0
8689,433.9
8690,750.85
8691,721.95
8692,603.9
8693,716.95
8694,680.85
8695,651.95
8696,748.9
8697,686.95
8698,451.95
8699,695.0
8700,780.85
8701,640.85
8702,640.0
8703,746.95
8704,476.95
8705,595.85
8706,450.0
8707,691.95
8708,626.95
8709,636.95
8710,570.0
8711,473.9
8712,520.85
8713,728.9
8714,655.0
8715,519.75
8716,465.85
8717,461.95
8718,668.9
8719,696.95
8720,733.9
8721,511.95
8722,226.95
8723,735.0
8724,286.95
8725,620.85
8726,453.9
8727,565.0
8728,710.0
8729,525.0
8730,690.0
8731,706.95
8732,696.95
8733,630.85
8734,568.9
8735,566.95
8736,695.0
8737,426.95
8738,743.9
8739,736.95
8740,688.9
8741,726.95
8742,455.0
8743,493.9
8744,743.9
8745,663.9
8746,770.0
8747,448.9
8748,531.95
8749,695.0
8750,543.9
8751,781.95
8752,674.9
8753,751.95
8754,566.95
8755,688.9
8756,658.9
8757,551.95
8758,545.0
8759,667.8
8760,628.9
8761,545.85
8762,735.85
8763,527.8
8764,723.9
8765,728.9
8766,636.95
8767,553.9
8768,656.95
8769,633.9
8770,730.0
8771,728.9
8772,560.0
8773,671.95
8774,663.9
8775,570.85
8776,728.9
8777,745.0
8778,671.95
8779,646.95
8780,550.0
8781,571.95
8782,606.0
8783,636.95
8784,780.85
8785,680.0
8786,731.95
8787,365.0
8788,761.95
8789,616.95
8790,691.95
8791,490.85
8792,585.85
8793,696.95
8794,680.85
8795,761.95
8796,650.0
8797,695.0
8798,286.95
8799,725.0
8800,431.95
8801,691.95
8802,765.0
8803,566.95
8804,746.95
8805,393.9
8806,636.95
8807,488.9
8808,658.9
8809,695.0
8810,726.95
8811,663.9
8812,540.0
8813,596.95
8814,682.8
8815,595.85
8816,625.0
8817,726.95
8818,777.8
8819,456.95
8820,494.9
8821,711.95
8822,706.95
8823,486.95
8824,451.95
8825,625.0
8826,631.95
8827,745.0
8828,740.0
8829,578.9
8830,295.0
8831,330.0
8832,476.95
8833,701.95
8834,474.9
8835,761.95
8836,726.95
8837,745.0
8838,586.85
8839,716.95
8840,515.0
8841,698.9
8842,745.0
8843,411.95
8844,721.95
8845,696.95
8846,771.95
8847,566.95
8848,711.95
8849,695.0
8850,540.0
8851,748.9
8852,576.95
8853,546.95
8854,438.9
8855,655.0
8856,696.95
8857,675.85
8858,623.9
8859,323.9
8860,745.0
8861,495.85
8862,670.0
8863,756.95
8864,691.85
8865,626.95
8866,751.95
8867,663.9
8868,688.9
8869,543.9
8870,721.95
8871,431.0
8872,640.0
8873,580.85
8874,553.9
8875,786.95
8876,596.95
8877,731.95
8878,778.9
8879,756.95
8880,748.9
8881,641.95
8882,465.0
8883,335.0
8884,696.95
8885,761.95
8886,590.0
8887,621.95
8888,638.9
8889,675.85
8890,675.85
8891,480.0
8892,711.95
8893,715.0
8894,660.0
8895,756.95
8896,561.95
8897,550.75
8898,576.95
8899,586.95
8900,700.0
8901,480.0
8902,690.0
8903,696.95
8904,458.9
8905,748.9
8906,588.9
8907,701.95
8908,595.85
8909,452.95
8910,731.95
8911,581.95
8912,765.0
8913,491.0
8914,468.9
8915,658.9
8916,563.9
8917,491.95
8918,571.95
8919,605.0
8920,701.95
8921,695.0
8922,546.95
8923,668.9
8924,445.0
8925,556.95
8926,748.9
8927,526.95
8928,731.95
8929,731.95
8930,641.95
8931,736.95
8932,681.95
8933,621.95
8934,695.0
8935,753.9
8936,491.95
8937,793.9
8938,745.0
8939,730.0
8940,733.9
8941,573.9
8942,680.85
8943,568.9
8944,546.95
8945,690.0
8946,601.95
8947,536.95
8948,736.95
8949,668.9
8950,731.95
8951,635.0
8952,731.95
8953,695.0
8954,661.95
8955,425.0
8956,493.9
8957,761.95
8958,545.85
8959,563.9
8960,621.95
8961,711.95
8962,641.95
8963,535.0
8964,636.95
8965,670.0
8966,676.95
8967,408.9
8968,278.9
8969,478.9
8970,700.0
8971,711.95
8972,403.9
8973,436.95
8974,671.85
8975,440.0
8976,508.9
8977,791.95
8978,665.0
8979,681.95
8980,445.0
8981,376.95
8982,501.95
8983,726.95
8984,571.95
8985,645.0
8986,386.95
8987,498.9
8988,658.9
8989,481.95
8990,687.95
8991,586.95
8992,561.95
8993,525.0
8994,610.0
8995,725.0
8996,736.95
8997,390.0
8998,745.0
8999,723.9
9000,741.95
9001,681.95
9002,480.0
9003,545.0
9004,631.95
9005,566.95
9006,690.85
9007,700.0
9008,318.9
9009,655.0
9010,478.9
9011,486.95
9012,731.95
9013,450.0
9014,571.95
9015,561.95
9016,636.95
9017,611.95
9018,705.0
9019,578.9
9020,716.95
9021,411.95
9022,743.9
9023,670.0
9024,695.0
9025,566.95
9026,468.9
9027,636.95
9028,781.95
9029,600.0
9030,748.9
9031,675.0
9032,711.95
9033,575.0
9034,780.85
9035,423.9
9036,740.85
9037,605.0
9038,495.0
9039,350.0
9040,743.9
9041,643.9
9042,658.9
9043,741.95
9044,730.0
9045,748.9
9046,561.95
9047,616.95
9048,605.0
9049,756.95
9050,536.95
9051,640.0
9052,736.95
9053,748.9
9054,665.0
9055,396.95
9056,628.9
9057,725.0
9058,596.95
9059,551.95
9060,695.0
9061,455.0
9062,558.9
9063,686.95
9064,473.9
9065,403.9
9066,741.95
9067,600.0
9068,588.9
9069,355.0
9070,511.95
9071,740.0
9072,556.95
9073,636.95
9074,520.85
9075,495.0
9076,731.95
9077,746.95
9078,653.9
9079,745.0
9080,695.0
9081,510.0
9082,681.95
9083,743.9
9084,711.95
9085,653.9
9086,731.95
9087,765.0
9088,690.85
9089,725.0
9090,623.9
9091,616.95
9092,695.0
9093,525.85
9094,675.85
9095,683.9
9096,740.0
9097,615.0
9098,695.0
9099,578.9
9100,760.0
9101,765.0
9102,711.95
9103,700.0
9104,620.85
9105,496.85
9106,746.95
9107,651.95
9108,595.0
9109,620.0
9110,471.95
9111,711.95
9112,546.95
9113,695.0
9114,606.95
9115,430.0
9116,740.0
9117,713.9
9118,695.0
9119,753.9
9120,683.9
9121,696.95
9122,592.8
9123,571.95
9124,570.0
9125,633.9
9126,520.85
9127,700.0
9128,731.95
9129,740.85
9130,461.95
9131,440.0
9132,531.95
9133,728.9
9134,725.0
9135,683.9
9136,455.85
9137,515.0
9138,573.9
9139,550.85
9140,653.9
9141,761.95
9142,636.95
9143,672.8
9144,481.95
9145,731.95
9146,603.9
9147,715.0
9148,585.85
9149,455.0
9150,771.95
9151,455.0
9152,533.9
9153,740.0
9154,740.0
9155,656.95
9156,471.95
9157,586.95
9158,520.0
9159,745.85
9160,498.9
9161,740.0
9162,753.9
9163,373.9
9164,670.0
9165,681.95
9166,640.0
9167,633.9
9168,695.0
9169,645.0
9170,471.95
9171,531.95
9172,681.95
9173,700.0
9174,481.95
9175,731.95
9176,431.95
9177,553.9
9178,658.9
9179,710.0
9180,668.9
9181,681.95
9182,663.9
9183,736.95
9184,693.9
9185,566.95
9186,508.9
9187,461.95
9188,653.9
9189,440.0
9190,701.95
9191,415.0
9192,390.0
9193,671.95
9194,726.95
9195,440.0
9196,756.95
9197,515.0
9198,496.95
9199,601.95
9200,383.9
9201,731.95
9202,753.9
9203,783.9
9204,745.0
9205,658.9
9206,671.95
9207,743.9
9208,680.85
9209,595.0
9210,495.0
9211,480.0
9212,490.0
9213,645.0
9214,681.95
9215,571.95
9216,583.9
9217,500.85
9218,573.9
9219,716.95
9220,571.95
9221,621.95
9222,523.0
9223,745.85
9224,581.95
9225,531.95
9226,455.0
9227,455.0
9228,656.95
9229,686.95
9230,496.95
9231,595.0
9232,736.95
9233,690.85
9234,340.0
9235,481.95
9236,818.9
9237,711.95
9238,416.95
9239,678.9
9240,663.9
9241,748.9
9242,713.0
9243,726.95
9244,636.95
9245,648.9
9246,736.95
9247,565.0
9248,683.9
9249,685.0
9250,731.95
9251,650.0
9252,695.0
9253,390.0
9254,691.95
9255,748.9
9256,571.95
9257,411.95
9258,486.0
9259,568.9
9260,521.95
9261,751.0
9262,565.0
9263,770.0
9264,731.95
9265,700.0
9266,558.9
9267,726.95
9268,580.0
9269,548.9
9270,533.9
9271,761.95
9272,651.95
9273,563.9
9274,658.9
9275,520.0
9276,573.9
9277,686.95
9278,800.0
9279,730.0
9280,748.9
9281,731.95
9282,600.85
9283,610.0
9284,680.85
9285,468.9
9286,648.9
9287,476.0
9288,730.0
9289,745.0
9290,640.85
9291,776.95
9292,765.0
9293,655.85
9294,746.95
9295,726.95
9296,748.9
9297,713.9
9298,713.9
9299,371.95
9300,610.0
9301,761.95
9302,408.9
9303,713.9
9304,395.0
9305,748.9
9306,593.9
9307,585.85
9308,745.0
9309,627.95
9310,431.95
9311,633.9
9312,531.95
9313,610.0
9314,695.0
9315,523.9
9316,681.95
9317,730.0
9318,360.0
9319,541.95
9320,405.0
9321,705.0
9322,481.95
9323,563.9
9324,511.95
9325,716.95
9326,595.0
9327,505.85
9328,576.95
9329,676.95
9330,566.95
9331,508.9
9332,568.9
9333,745.0
9334,715.0
9335,713.9
9336,596.95
9337,482.8
9338,680.85
9339,657.95
9340,636.95
9341,530.85
9342,718.9
9343,405.0
9344,735.0
9345,476.95
9346,591.95
9347,541.95
9348,526.95
9349,498.9
9350,636.95
9351,626.0
9352,763.9
9353,355.0
9354,731.95
9355,750.0
9356,583.9
9357,723.9
9358,751.95
9359,523.9
9360,471.95
9361,720.0
9362,360.0
9363,691.95
9364,765.0
9365,788.9
9366,336.95
9367,725.0
9368,745.0
9369,680.85
9370,600.0
9371,666.95
9372,485.0
9373,523.9
9374,745.85
9375,718.9
9376,801.95
9377,481.95
9378,643.9
9379,663.9
9380,522.8
9381,541.95
9382,670.85
9383,700.0
9384,541.95
9385,563.9
9386,543.9
9387,456.95
9388,540.0
9389,705.0
9390,748.9
9391,611.95
9392,430.0
9393,708.9
9394,778.9
9395,668.9
9396,525.85
9397,446.95
9398,583.9
9399,700.0
9400,542.95
9401,748.9
9402,503.9
9403,703.9
9404,736.95
9405,698.9
9406,568.9
9407,676.95
9408,543.9
9409,735.0
9410,545.0
9411,743.9
9412,486.95
9413,635.0
9414,573.9
9415,559.9
9416,480.0
9417,731.95
9418,753.9
9419,586.95
9420,783.9
9421,748.9
9422,695.0
9423,560.0
9424,650.0
9425,748.9
9426,511.95
9427,618.9
9428,583.9
9429,731.95
9430,640.0
9431,616.95
9432,416.95
9433,728.9
9434,711.95
9435,618.9
9436,571.95
9437,685.85
9438,540.0
9439,551.95
9440,720.0
9441,571.95
9442,686.95
9443,690.0
9444,566.95
9445,700.0
9446,595.85
9447,695.0
9448,726.95
9449,745.0
9450,533.9
9451,731.95
9452,605.0
9453,746.95
9454,746.95
9455,635.0
9456,535.0
9457,731.95
9458,731.95
9459,481.95
9460,436.95
9461,588.9
9462,540.0
9463,421.95
9464,701.95
9465,425.85
9466,740.85
9467,581.95
9468,736.95
9469,475.0
9470,698.9
9471,578.9
9472,753.9
9473,466.95
9474,638.9
9475,731.95
9476,715.85
9477,653.9
9478,705.0
9479,566.95
9480,589.95
9481,591.95
9482,651.95
9483,598.9
9484,711.95
9485,648.9
9486,736.95
9487,545.0
9488,540.0
9489,743.9
9490,648.9
9491,526.95
9492,671.95
9493,408.9
9494,731.95
9495,570.0
9496,818.9
9497,566.85
9498,516.95
9499,541.95
9500,526.95
9501,696.95
9502,571.95
9503,458.9
9504,765.0
9505,591.95
9506,563.9
9507,748.9
9508,225.0
9509,648.9
9510,671.95
9511,635.0
9512,705.0
9513,766.95
9514,640.85
9515,645.0
9516,743.9
9517,571.95
9518,696.95
9519,393.9
9520,675.85
9521,426.95
9522,445.0
9523,626.95
9524,751.95
9525,595.85
9526,465.0
9527,725.0
9528,663.9
9529,511.95
9530,531.95
9531,600.0
9532,524.75
9533,673.9
9534,676.95
9535,745.0
9536,621.95
9537,481.95
9538,718.9
9539,631.95
9540,740.0
9541,503.9
9542,640.0
9543,527.8
9544,745.0
9545,730.0
9546,761.95
9547,740.0
9548,740.0
9549,486.95
9550,745.0
9551,725.0
9552,485.0
9553,596.95
9554,730.0
9555,475.0
9556,523.9
9557,701.95
9558,513.9
9559,643.9
9560,725.0
9561,740.85
9562,680.0
9563,695.0
9564,586.0
9565,726.95
9566,695.0
9567,536.95
9568,506.95
9569,680.85
9570,660.0
9571,663.9
9572,726.95
9573,653.9
9574,571.95
9575,651.95
9576,730.0
9577,366.95
9578,673.9
9579,746.95
9580,701.95
9581,658.9
9582,630.0
9583,636.95
9584,445.0
9585,698.9
9586,537.8
9587,426.95
9588,685.85
9589,666.95
9590,716.95
9591,541.95
9592,770.0
9593,580.0
9594,550.0
9595,415.0
9596,710.0
9597,396.95
9598,686.95
9599,601.95
9600,703.0
9601,726.95
9602,571.95
9603,646.95
9604,605.0
9605,688.9
9606,630.0
9607,376.95
9608,618.9
9609,490.85
9610,535.0
9611,780.85
9612,281.95
9613,615.0
9614,346.95
9615,693.9
9616,485.0
9617,745.0
9618,730.0
9619,575.0
9620,531.95
9621,476.95
9622,546.95
9623,660.85
9624,726.95
9625,536.95
9626,751.95
9627,651.95
9628,446.95
9629,653.9
9630,711.95
9631,495.0
9632,703.9
9633,731.95
9634,587.8
9635,571.95
9636,723.9
9637,581.85
9638,748.9
9639,781.95
9640,711.95
9641,761.95
9642,458.9
9643,588.9
9644,623.9
9645,583.9
9646,395.0
9647,413.9
9648,488.9
9649,640.0
9650,736.95
9651,641.95
9652,445.0
9653,546.95
9654,536.95
9655,230.0
9656,730.0
9657,731.95
9658,641.95
9659,726.95
9660,558.9
9661,438.9
9662,671.95
9663,711.95
9664,518.9
9665,633.9
9666,426.95
9667,388.9
9668,491.95
9669,741.95
9670,756.95
9671,618.9
9672,623.9
9673,746.95
9674,635.85
9675,558.9
9676,745.0
9677,445.0
9678,765.0
9679,580.0
9680,653.9
9681,471.95
9682,668.9
9683,468.9
9684,515.0
9685,395.85
9686,640.0
9687,691.95
9688,468.9
9689,781.95
9690,623.9
9691,541.95
9692,498.9
9693,563.9
9694,740.0
9695,536.95
9696,671.95
9697,761.95
9698,328.9
9699,615.0
9700,511.95
9701,495.0
9702,676.95
9703,433.9
9704,568.9
9705,740.0
9706,666.95
9707,695.0
9708,550.0
9709,728.9
9710,690.0
9711,580.85
9712,571.95
9713,391.95
9714,595.85
9715,701.95
9716,715.0
9717,750.0
9718,715.0
9719,700.0
9720,526.95
9721,454.95
9722,518.9
9723,668.9
9724,596.95
9725,570.0
9726,694.9
9727,506.95
9728,530.85
9729,500.85
9730,495.0
9731,641.95
9732,685.0
9733,711.95
9734,735.0
9735,325.0
9736,500.85
9737,743.9
9738,341.95
9739,201.95
9740,473.9
9741,445.0
9742,643.9
9743,498.9
9744,476.95
9745,745.85
9746,763.9
9747,686.95
9748,446.95
9749,541.95
9750,711.95
9751,733.9
9752,631.95
9753,615.0
9754,711.95
9755,605.0
9756,475.0
9757,446.95
9758,663.9
9759,731.95
9760,561.95
9761,620.0
9762,635.0
9763,455.0
9764,546.95
9765,418.9
9766,646.95
9767,645.0
9768,731.95
9769,648.9
9770,455.0
9771,517.8
9772,395.0
9773,636.95
9774,455.0
9775,751.95
9776,472.95
9777,586.95
9778,585.0
9779,696.95
9780,696.95
9781,691.95
9782,691.95
9783,695.0
9784,748.9
9785,458.9
9786,685.0
9787,668.9
9788,661.95
9789,748.9
9790,640.0
9791,600.0
9792,550.0
9793,360.0
9794,675.85
9795,735.0
9796,708.9
9797,621.95
9798,731.95
9799,480.0
9800,606.95
9801,675.0
9802,726.95
9803,450.85
9804,715.0
9805,381.95
9806,606.95
9807,681.95
9808,645.0
9809,731.95
9810,456.95
9811,590.0
9812,680.85
9813,751.95
9814,556.95
9815,496.95
9816,743.9
9817,606.95
9818,425.0
9819,733.9
9820,725.0
9821,533.9
9822,748.9
9823,568.9
9824,566.95
9825,431.95
9826,445.0
9827,641.95
9828,728.9
9829,601.95
9830,701.95
9831,663.9
9832,632.95
9833,541.95
9834,471.95
9835,745.0
9836,460.0
9837,658.9
9838,753.9
9839,638.9
9840,458.9
9841,746.95
9842,520.0
9843,533.9
9844,650.0
9845,530.0
9846,705.0
9847,650.0
9848,348.9
9849,721.95
9850,736.95
9851,415.0
9852,511.95
9853,605.0
9854,716.95
9855,775.0
9856,671.95
9857,725.0
9858,525.0
9859,736.95
9860,698.9
9861,616.95
9862,720.0
9863,650.0
9864,690.0
9865,711.95
9866,700.0
9867,526.95
9868,657.95
9869,661.95
9870,656.95
9871,746.95
9872,625.0
9873,410.0
9874,753.9
9875,565.0
9876,593.9
9877,710.0
9878,495.0
9879,468.9
9880,660.0
9881,470.0
9882,480.85
9883,601.95
9884,745.85
9885,801.95
9886,720.0
9887,661.95
9888,646.95
9889,730.0
9890,715.0
9891,525.0
9892,446.95
9893,713.9
9894,540.0
9895,761.95
9896,745.0
9897,598.9
9898,585.0
9899,731.95
9900,676.95
9901,726.95
9902,520.0
9903,676.95
9904,630.0
9905,550.0
9906,616.95
9907,565.0
9908,726.95
9909,686.95
9910,451.95
9911,580.0
9912,661.95
9913,743.9
9914,731.95
9915,653.9
9916,651.95
9917,726.95
9918,706.95
9919,731.95
9920,748.9
9921,695.0
9922,736.95
9923,725.0
9924,730.0
9925,568.9
9926,701.95
9927,736.95
9928,656.95
9929,550.0
9930,566.95
9931,446.95
9932,441.95
9933,656.95
9934,644.95
9935,610.0
9936,476.95
9937,743.9
9938,660.0
9939,550.0
9940,540.85
9941,605.85
9942,700.0
9943,696.95
9944,736.95
9945,761.95
9946,796.95
9947,551.95
9948,511.95
9949,623.9
9950,736.95
9951,600.0
9952,650.0
9953,711.95
9954,408.9
9955,740.85
9956,730.0
9957,498.9
9958,498.9
9959,725.0
9960,449.95
9961,565.0
9962,411.95
9963,761.95
9964,780.0
9965,441.95
9966,701.95
9967,536.95
9968,686.95
9969,791.95
9970,694.9
9971,746.95
9972,695.0
9973,695.0
9974,402.95
9975,686.9
9976,761.95
9977,566.95
9978,751.95
9979,556.95
9980,516.95
9981,295.0
9982,675.85
9983,659.9
9984,603.9
9985,593.9
9986,511.95
9987,736.95
9988,658.9
9989,740.0
9990,546.95
9991,576.95
9992,621.95
9993,446.95
9994,753.9
9995,730.0
9996,585.0
9997,721.95
9998,566.95
9999,316.95
