,p2_sum_atk_last
8019,416.70000000000005
8020,435.0
8021,522.8
8022,425.0
8023,345.0
8024,400.0
8025,485.0
8026,537.8
8027,441.70000000000005
8028,412.8
8029,453.9
8030,468.9
8031,575.0
8032,408.9
8033,442.8
8034,435.0
8035,551.8
8036,342.8
8037,450.0
8038,443.9
8039,382.8
8040,418.9
8041,435.0
8042,453.9
8043,443.9
8044,469.5
8045,267.8
8046,475.0
8047,455.0
8048,522.8
8049,515.0
8050,505.0
8051,415.0
8052,472.8
8053,422.8
8054,245.0
8055,306.70000000000005
8056,490.0
8057,380.0
8058,547.8
8059,335.0
8060,470.0
8061,397.8
8062,350.0
8063,382.8
8064,432.8
8065,405.0
8066,422.8
8067,450.0
8068,435.0
8069,325.0
8070,365.0
8071,398.9
8072,483.9
8073,478.9
8074,443.9
8075,418.9
8076,333.9
8077,428.9
8078,593.9
8079,333.9
8080,426.8
8081,455.0
8082,471.70000000000005
8083,501.70000000000005
8084,408.9
8085,520.0
8086,505.0
8087,448.9
8088,583.9
8089,410.0
8090,475.0
8091,333.9
8092,357.8
8093,488.9
8094,468.9
8095,390.6
8096,443.9
8097,288.9
8098,358.9
8099,443.9
8100,541.7
8101,487.8
8102,425.0
8103,366.70000000000005
8104,452.8
8105,443.9
8106,428.9
8107,420.0
8108,382.8
8109,480.0
8110,567.8
8111,435.0
8112,413.9
8113,338.9
8114,413.9
8115,407.8
8116,433.9
8117,423.9
8118,347.8
8119,495.0
8120,443.9
8121,458.9
8122,531.7
8123,431.70000000000005
8124,435.0
8125,442.8
8126,383.9
8127,265.0
8128,443.9
8129,445.0
8130,413.9
8131,423.9
8132,435.0
8133,480.0
8134,380.0
8135,438.9
8136,334.0
8137,433.9
8138,405.0
8139,435.0
8140,443.9
8141,238.9
8142,445.0
8143,450.0
8144,392.8
8145,410.0
8146,450.0
8147,519.6
8148,505.0
8149,548.9
8150,468.9
8151,360.3
8152,600.0
8153,468.9
8154,355.0
8155,392.8
8156,475.0
8157,401.70000000000005
8158,433.9
8159,458.9
8160,510.0
8161,468.9
8162,393.9
8163,423.9
8164,378.9
8165,407.8
8166,475.0
8167,475.0
8168,390.6
8169,572.8
8170,273.9
8171,423.9
8172,505.0
8173,573.9
8174,413.9
8175,443.9
8176,517.8
8177,443.9
8178,495.0
8179,380.0
8180,517.8
8181,520.6
8182,435.0
8183,450.0
8184,427.8
8185,390.6
8186,435.0
8187,470.0
8188,280.0
8189,608.9
8190,413.9
8191,408.9
8192,407.8
8193,427.8
8194,590.0
8195,395.0
8196,452.8
8197,553.9
8198,425.0
8199,350.0
8200,423.9
8201,530.0
8202,503.9
8203,452.8
8204,541.7
8205,490.0
8206,442.8
8207,382.8
8208,443.9
8209,462.8
8210,523.9
8211,445.0
8212,515.0
8213,385.0
8214,323.9
8215,443.9
8216,483.9
8217,310.0
8218,416.70000000000005
8219,538.9
8220,422.8
8221,422.8
8222,402.8
8223,403.9
8224,485.0
8225,333.9
8226,397.8
8227,435.0
8228,418.9
8229,567.8
8230,418.9
8231,567.8
8232,506.70000000000005
8233,328.9
8234,468.9
8235,528.9
8236,333.9
8237,258.9
8238,403.9
8239,517.8
8240,375.0
8241,480.0
8242,468.9
8243,515.0
8244,435.0
8245,432.8
8246,512.8
8247,412.8
8248,450.0
8249,578.9
8250,427.8
8251,400.0
8252,385.0
8253,455.0
8254,478.9
8255,458.9
8256,440.0
8257,532.8
8258,440.0
8259,478.9
8260,348.9
8261,430.0
8262,428.9
8263,407.8
8264,498.9
8265,435.0
8266,531.7
8267,425.0
8268,430.0
8269,488.9
8270,427.8
8271,388.9
8272,452.8
8273,330.0
8274,357.8
8275,418.9
8276,407.8
8277,332.8
8278,508.9
8279,505.0
8280,418.9
8281,443.9
8282,458.9
8283,436.70000000000005
8284,497.8
8285,367.8
8286,490.0
8287,443.9
8288,470.0
8289,377.8
8290,483.9
8291,395.0
8292,423.9
8293,487.8
8294,470.0
8295,435.0
8296,473.9
8297,320.0
8298,432.8
8299,522.8
8300,458.9
8301,478.9
8302,397.8
8303,417.8
8304,357.8
8305,416.70000000000005
8306,478.9
8307,517.9
8308,418.9
8309,488.9
8310,428.9
8311,495.0
8312,462.8
8313,323.9
8314,373.9
8315,475.0
8316,437.8
8317,240.0
8318,403.9
8319,373.9
8320,458.9
8321,357.8
8322,450.0
8323,355.0
8324,503.9
8325,490.0
8326,453.9
8327,428.9
8328,470.0
8329,457.8
8330,428.9
8331,342.8
8332,481.70000000000005
8333,426.70000000000005
8334,433.9
8335,452.8
8336,567.9
8337,513.9
8338,348.9
8339,407.8
8340,478.9
8341,408.9
8342,458.9
8343,360.0
8344,420.0
8345,333.9
8346,497.8
8347,445.0
8348,377.8
8349,365.0
8350,480.0
8351,322.8
8352,496.70000000000005
8353,477.8
8354,456.70000000000005
8355,457.8
8356,548.9
8357,360.0
8358,473.9
8359,391.70000000000005
8360,422.8
8361,497.8
8362,560.0
8363,378.9
8364,490.0
8365,573.9
8366,443.9
8367,332.8
8368,443.9
8369,454.0
8370,427.8
8371,402.9
8372,407.8
8373,358.9
8374,443.9
8375,438.9
8376,388.9
8377,453.9
8378,484.0
8379,433.9
8380,378.9
8381,480.6
8382,382.8
8383,438.9
8384,465.0
8385,410.0
8386,423.9
8387,340.0
8388,570.0
8389,465.0
8390,468.9
8391,443.9
8392,333.9
8393,501.70000000000005
8394,452.8
8395,428.9
8396,310.0
8397,515.0
8398,425.0
8399,405.0
8400,390.0
8401,507.8
8402,472.8
8403,538.9
8404,333.9
8405,494.0
8406,358.9
8407,423.9
8408,438.9
8409,402.8
8410,470.0
8411,466.70000000000005
8412,460.0
8413,408.9
8414,435.0
8415,458.9
8416,556.7
8417,427.8
8418,418.9
8419,458.9
8420,460.0
8421,247.8
8422,468.9
8423,525.0
8424,428.9
8425,517.8
8426,515.0
8427,383.9
8428,558.9
8429,445.0
8430,333.9
8431,435.0
8432,408.9
8433,569.0
8434,585.0
8435,443.9
8436,363.9
8437,327.8
8438,423.9
8439,418.9
8440,443.9
8441,417.8
8442,455.0
8443,443.9
8444,463.9
8445,473.9
8446,478.9
8447,468.9
8448,245.0
8449,505.0
8450,470.0
8451,458.9
8452,553.9
8453,373.9
8454,506.70000000000005
8455,510.0
8456,343.9
8457,497.8
8458,478.9
8459,393.9
8460,427.8
8461,537.8
8462,498.9
8463,573.9
8464,450.0
8465,397.8
8466,380.0
8467,442.8
8468,450.0
8469,443.9
8470,205.0
8471,461.70000000000005
8472,388.9
8473,363.9
8474,397.8
8475,435.0
8476,423.9
8477,456.70000000000005
8478,468.9
8479,468.9
8480,458.9
8481,425.0
8482,322.8
8483,395.0
8484,272.8
8485,431.70000000000005
8486,350.0
8487,465.0
8488,438.9
8489,397.8
8490,536.7
8491,332.8
8492,547.8
8493,452.8
8494,332.8
8495,461.70000000000005
8496,500.0
8497,348.9
8498,445.0
8499,488.9
8500,487.8
8501,420.0
8502,413.9
8503,547.8
8504,427.8
8505,432.8
8506,476.70000000000005
8507,433.9
8508,423.9
8509,432.8
8510,448.9
8511,488.9
8512,472.8
8513,498.9
8514,465.0
8515,393.9
8516,265.0
8517,422.8
8518,398.9
8519,348.9
8520,442.8
8521,340.0
8522,507.8
8523,335.0
8524,468.9
8525,506.70000000000005
8526,443.9
8527,410.0
8528,438.9
8529,455.0
8530,402.8
8531,523.9
8532,423.9
8533,463.9
8534,567.9
8535,358.9
8536,417.8
8537,343.9
8538,427.8
8539,435.0
8540,458.9
8541,407.8
8542,393.9
8543,453.9
8544,505.0
8545,450.0
8546,433.9
8547,413.9
8548,477.8
8549,435.0
8550,393.9
8551,340.0
8552,426.70000000000005
8553,430.0
8554,450.0
8555,452.8
8556,432.8
8557,547.8
8558,485.0
8559,502.8
8560,435.0
8561,373.9
8562,458.9
8563,473.9
8564,428.9
8565,435.0
8566,435.0
8567,433.9
8568,418.9
8569,472.8
8570,458.9
8571,342.8
8572,445.0
8573,472.8
8574,503.9
8575,443.9
8576,382.8
8577,452.8
8578,433.9
8579,509.0
8580,515.0
8581,445.0
8582,405.0
8583,497.8
8584,445.0
8585,435.0
8586,515.0
8587,303.9
8588,407.8
8589,323.9
8590,512.9
8591,522.8
8592,432.8
8593,426.70000000000005
8594,483.9
8595,373.9
8596,523.9
8597,450.0
8598,522.8
8599,458.9
8600,438.9
8601,545.0
8602,413.9
8603,532.8
8604,382.8
8605,365.0
8606,427.8
8607,393.9
8608,288.9
8609,513.9
8610,432.8
8611,438.9
8612,435.0
8613,435.0
8614,348.9
8615,582.8
8616,418.9
8617,473.9
8618,568.9
8619,435.0
8620,355.0
8621,443.9
8622,340.0
8623,445.0
8624,403.9
8625,496.70000000000005
8626,322.8
8627,443.9
8628,520.0
8629,488.9
8630,456.70000000000005
8631,307.8
8632,506.70000000000005
8633,343.9
8634,440.0
8635,430.0
8636,451.70000000000005
8637,490.0
8638,398.9
8639,473.9
8640,445.0
8641,466.70000000000005
8642,458.9
8643,528.9
8644,400.0
8645,438.9
8646,322.8
8647,498.9
8648,481.8
8649,418.9
8650,407.8
8651,569.0
8652,407.8
8653,417.8
8654,412.8
8655,478.9
8656,503.9
8657,602.9
8658,388.9
8659,333.9
8660,423.9
8661,450.0
8662,495.0
8663,509.0
8664,554.0
8665,531.7
8666,462.8
8667,523.9
8668,332.8
8669,393.9
8670,490.0
8671,441.70000000000005
8672,468.9
8673,388.9
8674,383.9
8675,520.0
8676,577.8
8677,388.9
8678,482.9
8679,290.0
8680,488.9
8681,401.70000000000005
8682,460.6
8683,434.0
8684,600.0
8685,428.9
8686,513.9
8687,468.9
8688,410.0
8689,487.8
8690,416.70000000000005
8691,453.9
8692,562.8
8693,393.9
8694,416.70000000000005
8695,468.9
8696,452.8
8697,468.9
8698,433.9
8699,435.0
8700,461.70000000000005
8701,546.7
8702,375.0
8703,458.9
8704,438.9
8705,541.7
8706,425.0
8707,443.9
8708,408.9
8709,423.9
8710,545.0
8711,477.8
8712,481.70000000000005
8713,457.8
8714,425.0
8715,484.5
8716,421.70000000000005
8717,498.9
8718,447.8
8719,438.9
8720,432.8
8721,428.9
8722,258.9
8723,450.0
8724,218.9
8725,351.70000000000005
8726,447.8
8727,355.0
8728,395.0
8729,315.0
8730,470.0
8731,433.9
8732,398.9
8733,401.70000000000005
8734,347.8
8735,353.9
8736,435.0
8737,483.9
8738,427.8
8739,443.9
8740,377.8
8741,443.9
8742,505.0
8743,437.8
8744,427.8
8745,442.8
8746,460.0
8747,407.8
8748,313.9
8749,455.0
8750,502.8
8751,428.9
8752,451.8
8753,433.9
8754,333.9
8755,377.8
8756,347.8
8757,308.9
8758,290.0
8759,435.6
8760,427.8
8761,521.7
8762,451.70000000000005
8763,460.6
8764,487.8
8765,472.8
8766,388.9
8767,487.8
8768,368.9
8769,397.8
8770,465.0
8771,472.8
8772,385.0
8773,463.9
8774,432.8
8775,536.7
8776,462.8
8777,515.0
8778,473.9
8779,463.9
8780,560.0
8781,328.9
8782,389.0
8783,363.9
8784,461.70000000000005
8785,445.0
8786,468.9
8787,430.0
8788,498.9
8789,438.9
8790,423.9
8791,461.70000000000005
8792,506.70000000000005
8793,463.9
8794,426.70000000000005
8795,478.9
8796,420.0
8797,435.0
8798,323.9
8799,470.0
8800,488.9
8801,423.9
8802,445.0
8803,498.9
8804,458.9
8805,372.8
8806,363.9
8807,502.8
8808,332.8
8809,435.0
8810,443.9
8811,442.8
8812,300.0
8813,363.9
8814,390.6
8815,506.70000000000005
8816,465.0
8817,443.9
8818,450.6
8819,528.9
8820,591.8
8821,418.9
8822,383.9
8823,438.9
8824,418.9
8825,420.0
8826,513.9
8827,515.0
8828,490.0
8829,332.8
8830,325.0
8831,400.0
8832,438.9
8833,413.9
8834,541.8
8835,498.9
8836,443.9
8837,515.0
8838,570.7
8839,433.9
8840,385.0
8841,427.8
8842,515.0
8843,468.9
8844,418.9
8845,418.9
8846,453.9
8847,528.9
8848,473.9
8849,435.0
8850,300.0
8851,452.8
8852,418.9
8853,323.9
8854,372.8
8855,345.0
8856,438.9
8857,401.70000000000005
8858,362.8
8859,332.8
8860,515.0
8861,436.70000000000005
8862,350.0
8863,493.9
8864,490.70000000000005
8865,408.9
8866,433.9
8867,427.8
8868,377.8
8869,432.8
8870,418.9
8871,479.0
8872,355.0
8873,306.70000000000005
8874,507.8
8875,443.9
8876,418.9
8877,438.9
8878,467.8
8879,493.9
8880,452.8
8881,348.9
8882,480.0
8883,370.0
8884,438.9
8885,498.9
8886,585.0
8887,453.9
8888,407.8
8889,401.70000000000005
8890,401.70000000000005
8891,470.0
8892,418.9
8893,470.0
8894,405.0
8895,473.9
8896,328.9
8897,553.5
8898,333.9
8899,593.9
8900,450.0
8901,275.0
8902,470.0
8903,448.9
8904,507.8
8905,442.8
8906,517.8
8907,423.9
8908,506.70000000000005
8909,582.9
8910,468.9
8911,323.9
8912,445.0
8913,599.0
8914,472.8
8915,417.8
8916,322.8
8917,513.9
8918,543.9
8919,335.0
8920,423.9
8921,435.0
8922,513.9
8923,417.8
8924,400.0
8925,458.9
8926,410.3
8927,478.9
8928,468.9
8929,468.9
8930,383.9
8931,478.9
8932,428.9
8933,318.9
8934,435.0
8935,427.8
8936,428.9
8937,507.8
8938,515.0
8939,470.0
8940,432.8
8941,547.8
8942,426.70000000000005
8943,522.8
8944,513.9
8945,450.0
8946,573.9
8947,503.9
8948,443.9
8949,452.8
8950,468.9
8951,365.0
8952,468.9
8953,435.0
8954,438.9
8955,485.0
8956,237.8
8957,483.9
8958,521.7
8959,497.8
8960,338.9
8961,418.9
8962,428.9
8963,325.0
8964,373.9
8965,400.0
8966,393.9
8967,412.8
8968,262.8
8969,442.8
8970,430.0
8971,418.9
8972,387.8
8973,488.9
8974,440.70000000000005
8975,230.0
8976,502.8
8977,513.9
8978,330.0
8979,373.9
8980,430.0
8981,393.9
8982,508.9
8983,443.9
8984,553.9
8985,375.0
8986,438.9
8987,507.8
8988,332.8
8989,433.9
8990,497.9
8991,593.9
8992,518.9
8993,310.0
8994,340.0
8995,450.0
8996,443.9
8997,450.0
8998,515.0
8999,432.8
9000,433.9
9001,483.9
9002,265.0
9003,540.0
9004,348.9
9005,528.9
9006,461.70000000000005
9007,410.0
9008,332.8
9009,410.0
9010,452.8
9011,438.9
9012,468.9
9013,245.0
9014,358.9
9015,328.9
9016,363.9
9017,438.9
9018,435.0
9019,537.8
9020,433.9
9021,503.9
9022,427.8
9023,400.0
9024,435.0
9025,553.9
9026,477.8
9027,363.9
9028,428.9
9029,340.0
9030,452.8
9031,415.0
9032,418.9
9033,505.0
9034,461.70000000000005
9035,437.8
9036,416.70000000000005
9037,335.0
9038,510.0
9039,335.0
9040,427.8
9041,382.8
9042,417.8
9043,503.9
9044,470.0
9045,440.3
9046,573.9
9047,323.9
9048,335.0
9049,473.9
9050,318.9
9051,465.0
9052,478.9
9053,452.8
9054,400.0
9055,438.9
9056,307.8
9057,450.0
9058,418.9
9059,308.9
9060,435.0
9061,505.0
9062,492.8
9063,453.9
9064,412.8
9065,402.8
9066,503.9
9067,340.0
9068,487.8
9069,310.0
9070,283.9
9071,490.0
9072,283.9
9073,358.9
9074,496.70000000000005
9075,515.0
9076,453.9
9077,453.9
9078,392.8
9079,515.0
9080,425.0
9081,485.0
9082,463.9
9083,427.8
9084,418.9
9085,407.8
9086,468.9
9087,445.0
9088,451.70000000000005
9089,455.0
9090,507.8
9091,323.9
9092,445.0
9093,256.70000000000005
9094,401.70000000000005
9095,477.8
9096,435.0
9097,420.0
9098,455.0
9099,522.8
9100,505.0
9101,445.0
9102,418.9
9103,410.0
9104,351.70000000000005
9105,470.70000000000005
9106,418.9
9107,483.9
9108,410.0
9109,570.0
9110,488.9
9111,418.9
9112,478.9
9113,425.0
9114,523.9
9115,430.0
9116,490.0
9117,402.8
9118,435.0
9119,442.8
9120,417.8
9121,438.9
9122,495.6
9123,343.9
9124,365.0
9125,417.8
9126,471.70000000000005
9127,450.0
9128,458.9
9129,416.70000000000005
9130,453.9
9131,450.0
9132,423.9
9133,447.8
9134,450.0
9135,417.8
9136,426.70000000000005
9137,540.0
9138,322.8
9139,576.7
9140,347.8
9141,483.9
9142,408.9
9143,390.6
9144,433.9
9145,448.9
9146,367.8
9147,445.0
9148,506.70000000000005
9149,505.0
9150,433.9
9151,500.0
9152,497.8
9153,490.0
9154,435.0
9155,443.9
9156,553.9
9157,593.9
9158,575.0
9159,441.70000000000005
9160,507.8
9161,510.0
9162,462.8
9163,392.8
9164,400.0
9165,443.9
9166,385.0
9167,397.8
9168,435.0
9169,470.0
9170,488.9
9171,548.9
9172,428.9
9173,450.0
9174,523.9
9175,468.9
9176,543.9
9177,497.8
9178,417.8
9179,485.0
9180,417.8
9181,428.9
9182,442.8
9183,443.9
9184,472.8
9185,333.9
9186,477.8
9187,413.9
9188,392.8
9189,230.0
9190,413.9
9191,420.0
9192,380.0
9193,463.9
9194,443.9
9195,465.0
9196,418.9
9197,440.0
9198,228.9
9199,523.9
9200,417.8
9201,458.9
9202,427.8
9203,442.8
9204,515.0
9205,417.8
9206,433.9
9207,442.8
9208,426.70000000000005
9209,375.0
9210,510.0
9211,470.0
9212,325.0
9213,470.0
9214,443.9
9215,358.9
9216,317.8
9217,411.70000000000005
9218,547.8
9219,433.9
9220,328.9
9221,443.9
9222,504.0
9223,441.70000000000005
9224,583.9
9225,313.9
9226,500.0
9227,505.0
9228,423.9
9229,468.9
9230,443.9
9231,580.0
9232,443.9
9233,446.70000000000005
9234,355.0
9235,523.9
9236,462.8
9237,418.9
9238,433.9
9239,392.8
9240,442.8
9241,452.8
9242,454.0
9243,378.9
9244,373.9
9245,332.8
9246,458.9
9247,340.0
9248,417.8
9249,440.0
9250,468.9
9251,420.0
9252,435.0
9253,440.0
9254,413.9
9255,452.8
9256,553.9
9257,403.9
9258,504.0
9259,542.8
9260,478.9
9261,549.0
9262,355.0
9263,460.0
9264,468.9
9265,415.0
9266,472.8
9267,448.9
9268,325.0
9269,512.8
9270,517.8
9271,498.9
9272,473.9
9273,287.8
9274,442.8
9275,525.0
9276,532.8
9277,453.9
9278,485.0
9279,465.0
9280,452.8
9281,468.9
9282,566.7
9283,350.0
9284,426.70000000000005
9285,402.8
9286,407.8
9287,539.0
9288,460.0
9289,515.0
9290,381.70000000000005
9291,523.9
9292,445.0
9293,461.70000000000005
9294,418.9
9295,408.9
9296,422.8
9297,382.8
9298,402.8
9299,383.9
9300,340.0
9301,498.9
9302,412.8
9303,327.8
9304,440.0
9305,452.8
9306,297.8
9307,331.70000000000005
9308,515.0
9309,447.9
9310,438.9
9311,397.8
9312,538.9
9313,360.0
9314,435.0
9315,502.8
9316,428.9
9317,435.0
9318,410.0
9319,528.9
9320,405.0
9321,435.0
9322,583.9
9323,497.8
9324,493.9
9325,393.9
9326,375.0
9327,521.7
9328,528.9
9329,488.9
9330,333.9
9331,512.8
9332,337.8
9333,515.0
9334,470.0
9335,422.8
9336,378.9
9337,418.1
9338,426.70000000000005
9339,467.9
9340,413.9
9341,526.7
9342,397.8
9343,420.0
9344,450.0
9345,438.9
9346,323.9
9347,313.9
9348,533.9
9349,437.8
9350,373.9
9351,449.0
9352,477.8
9353,410.0
9354,458.9
9355,505.0
9356,317.8
9357,432.8
9358,433.9
9359,452.8
9360,488.9
9361,495.0
9362,410.0
9363,443.9
9364,445.0
9365,417.8
9366,393.9
9367,450.0
9368,515.0
9369,426.70000000000005
9370,340.0
9371,403.9
9372,460.0
9373,522.8
9374,431.70000000000005
9375,407.8
9376,478.9
9377,533.9
9378,432.8
9379,442.8
9380,495.6
9381,328.9
9382,396.70000000000005
9383,450.0
9384,518.9
9385,322.8
9386,502.8
9387,213.9
9388,265.0
9389,435.0
9390,442.8
9391,358.9
9392,480.0
9393,397.8
9394,417.8
9395,417.8
9396,496.70000000000005
9397,393.9
9398,297.8
9399,430.0
9400,567.9
9401,452.8
9402,487.8
9403,452.8
9404,443.9
9405,427.8
9406,337.8
9407,488.9
9408,502.8
9409,450.0
9410,280.0
9411,427.8
9412,438.9
9413,365.0
9414,547.8
9415,536.8
9416,520.0
9417,468.9
9418,427.8
9419,593.9
9420,452.8
9421,442.8
9422,435.0
9423,385.0
9424,425.0
9425,452.8
9426,283.9
9427,522.8
9428,317.8
9429,468.9
9430,355.0
9431,588.9
9432,528.9
9433,457.8
9434,418.9
9435,602.8
9436,328.9
9437,366.70000000000005
9438,430.0
9439,493.9
9440,495.0
9441,358.9
9442,468.9
9443,470.0
9444,353.9
9445,450.0
9446,506.70000000000005
9447,435.0
9448,463.9
9449,515.0
9450,502.8
9451,438.9
9452,335.0
9453,453.9
9454,448.9
9455,380.0
9456,325.0
9457,458.9
9458,468.9
9459,463.9
9460,488.9
9461,295.3
9462,495.0
9463,388.9
9464,438.9
9465,396.70000000000005
9466,416.70000000000005
9467,398.9
9468,443.9
9469,250.0
9470,462.8
9471,492.8
9472,427.8
9473,428.9
9474,357.8
9475,468.9
9476,426.70000000000005
9477,357.8
9478,425.0
9479,343.9
9480,407.9
9481,423.9
9482,468.9
9483,382.8
9484,408.9
9485,367.8
9486,443.9
9487,325.0
9488,495.0
9489,427.8
9490,332.8
9491,533.9
9492,423.9
9493,392.8
9494,468.9
9495,325.0
9496,462.8
9497,590.7
9498,488.9
9499,508.9
9500,473.9
9501,418.9
9502,358.9
9503,392.8
9504,445.0
9505,323.9
9506,567.8
9507,452.8
9508,255.0
9509,332.8
9510,463.9
9511,380.0
9512,435.0
9513,468.9
9514,371.70000000000005
9515,470.0
9516,427.8
9517,358.9
9518,438.9
9519,387.8
9520,401.70000000000005
9521,483.9
9522,430.0
9523,528.9
9524,518.9
9525,506.70000000000005
9526,515.0
9527,450.0
9528,432.8
9529,493.9
9530,558.9
9531,330.0
9532,469.5
9533,407.8
9534,458.9
9535,515.0
9536,338.9
9537,463.9
9538,407.8
9539,363.9
9540,435.0
9541,527.8
9542,355.0
9543,460.6
9544,515.0
9545,435.0
9546,498.9
9547,490.0
9548,490.0
9549,438.9
9550,465.0
9551,465.0
9552,250.0
9553,538.9
9554,465.0
9555,260.0
9556,487.8
9557,423.9
9558,542.8
9559,382.8
9560,450.0
9561,416.70000000000005
9562,350.0
9563,435.0
9564,434.0
9565,443.9
9566,445.0
9567,513.9
9568,298.9
9569,406.70000000000005
9570,435.0
9571,442.8
9572,443.9
9573,447.8
9574,358.9
9575,468.9
9576,435.0
9577,423.9
9578,457.8
9579,448.9
9580,433.9
9581,417.8
9582,355.0
9583,408.9
9584,440.0
9585,412.8
9586,530.6
9587,456.4
9588,401.70000000000005
9589,418.9
9590,478.9
9591,488.9
9592,460.0
9593,380.0
9594,375.0
9595,455.0
9596,395.0
9597,408.9
9598,468.9
9599,373.9
9600,484.0
9601,443.9
9602,348.9
9603,443.9
9604,335.0
9605,447.8
9606,375.0
9607,393.9
9608,427.8
9609,426.70000000000005
9610,310.0
9611,461.70000000000005
9612,308.9
9613,370.0
9614,408.9
9615,472.8
9616,480.0
9617,505.0
9618,525.0
9619,375.0
9620,528.9
9621,418.9
9622,323.9
9623,421.70000000000005
9624,453.9
9625,513.9
9626,373.9
9627,468.9
9628,413.9
9629,357.8
9630,418.9
9631,510.0
9632,452.8
9633,468.9
9634,510.6
9635,348.9
9636,432.8
9637,545.7
9638,452.8
9639,428.9
9640,418.9
9641,483.9
9642,437.8
9643,517.8
9644,387.8
9645,317.8
9646,440.0
9647,437.8
9648,222.8
9649,455.0
9650,443.9
9651,383.9
9652,205.0
9653,503.9
9654,483.9
9655,270.0
9656,435.0
9657,468.9
9658,348.9
9659,443.9
9660,297.8
9661,507.8
9662,463.9
9663,418.9
9664,467.8
9665,387.8
9666,473.9
9667,402.8
9668,253.9
9669,503.9
9670,473.9
9671,357.8
9672,417.8
9673,448.9
9674,586.7
9675,512.8
9676,515.0
9677,205.0
9678,445.0
9679,405.0
9680,357.8
9681,498.9
9682,382.8
9683,477.8
9684,495.0
9685,351.70000000000005
9686,465.0
9687,443.9
9688,477.8
9689,428.9
9690,507.8
9691,488.9
9692,507.8
9693,322.8
9694,490.0
9695,513.9
9696,463.9
9697,498.9
9698,357.8
9699,440.0
9700,478.9
9701,465.0
9702,408.9
9703,172.8
9704,337.8
9705,490.0
9706,458.9
9707,435.0
9708,530.0
9709,457.8
9710,450.0
9711,306.70000000000005
9712,413.9
9713,398.9
9714,526.7
9715,423.9
9716,470.0
9717,490.0
9718,470.0
9719,430.0
9720,358.9
9721,477.9
9722,467.8
9723,417.8
9724,473.9
9725,355.0
9726,501.8
9727,308.9
9728,486.70000000000005
9729,496.70000000000005
9730,510.0
9731,378.9
9732,440.0
9733,458.9
9734,450.0
9735,345.0
9736,496.70000000000005
9737,427.8
9738,373.9
9739,253.9
9740,462.8
9741,410.0
9742,377.8
9743,447.8
9744,578.9
9745,441.70000000000005
9746,477.8
9747,383.9
9748,533.9
9749,528.9
9750,418.9
9751,432.8
9752,423.9
9753,335.0
9754,418.9
9755,335.0
9756,255.0
9757,533.9
9758,442.8
9759,453.9
9760,563.9
9761,570.0
9762,380.0
9763,505.0
9764,528.9
9765,412.8
9766,443.9
9767,360.0
9768,468.9
9769,367.8
9770,505.0
9771,460.6
9772,440.0
9773,363.9
9774,465.0
9775,443.9
9776,527.9
9777,593.9
9778,405.0
9779,438.9
9780,448.9
9781,443.9
9782,423.9
9783,435.0
9784,442.8
9785,457.8
9786,455.0
9787,452.8
9788,438.9
9789,452.8
9790,355.0
9791,340.0
9792,550.0
9793,410.0
9794,401.70000000000005
9795,450.0
9796,427.8
9797,453.9
9798,453.9
9799,470.0
9800,523.9
9801,405.0
9802,443.9
9803,461.70000000000005
9804,470.0
9805,398.9
9806,378.9
9807,393.9
9808,375.0
9809,468.9
9810,413.9
9811,395.0
9812,481.70000000000005
9813,433.9
9814,518.9
9815,248.9
9816,427.8
9817,523.9
9818,395.0
9819,452.8
9820,470.0
9821,527.8
9822,452.8
9823,347.8
9824,333.9
9825,178.9
9826,535.0
9827,368.9
9828,437.8
9829,323.9
9830,448.9
9831,442.8
9832,452.9
9833,338.9
9834,488.9
9835,515.0
9836,425.0
9837,332.8
9838,427.8
9839,407.8
9840,487.8
9841,458.9
9842,575.0
9843,502.8
9844,410.0
9845,545.0
9846,440.0
9847,435.0
9848,372.8
9849,433.9
9850,443.9
9851,420.0
9852,478.9
9853,335.0
9854,413.9
9855,445.0
9856,408.9
9857,450.0
9858,505.0
9859,443.9
9860,447.8
9861,323.9
9862,495.0
9863,475.0
9864,470.0
9865,438.9
9866,450.0
9867,533.9
9868,467.9
9869,408.9
9870,423.9
9871,458.9
9872,405.0
9873,415.0
9874,427.8
9875,360.0
9876,317.8
9877,465.0
9878,510.0
9879,402.8
9880,435.0
9881,485.0
9882,486.70000000000005
9883,393.9
9884,441.70000000000005
9885,478.9
9886,495.0
9887,408.9
9888,478.9
9889,435.0
9890,470.0
9891,540.0
9892,433.9
9893,382.8
9894,500.0
9895,483.9
9896,515.0
9897,497.8
9898,405.0
9899,468.9
9900,488.9
9901,443.9
9902,455.0
9903,488.9
9904,410.0
9905,375.0
9906,453.9
9907,325.0
9908,423.9
9909,383.9
9910,418.9
9911,405.0
9912,438.9
9913,427.8
9914,421.4
9915,412.8
9916,453.9
9917,443.9
9918,433.9
9919,458.9
9920,452.8
9921,455.0
9922,443.9
9923,450.0
9924,465.0
9925,522.8
9926,438.9
9927,478.9
9928,458.9
9929,550.0
9930,333.9
9931,428.9
9932,468.9
9933,438.9
9934,442.9
9935,340.0
9936,248.9
9937,427.8
9938,425.0
9939,285.0
9940,506.70000000000005
9941,561.7
9942,450.0
9943,438.9
9944,443.9
9945,433.9
9946,498.9
9947,563.9
9948,493.9
9949,507.8
9950,443.9
9951,340.0
9952,420.0
9953,428.9
