,p1_sum_atk_last,p2_sum_atk_last
5152,260.0,452.8
5153,185.0,433.9
5154,230.0,433.9
5155,100.0,553.9
5156,150.0,325.0
5157,165.0,427.8
5158,155.0,438.9
5159,65.0,445.0
5160,155.0,465.0
5161,250.0,438.9
5162,240.0,567.8
5163,205.0,410.0
5164,245.0,406.70000000000005
5165,195.0,405.0
5166,240.0,452.8
5167,200.0,423.9
5168,365.0,443.9
5169,195.0,453.9
5170,145.0,435.0
5171,184.0,498.9
5172,375.0,443.9
5173,360.0,465.0
5174,110.0,421.70000000000005
5175,150.0,413.9
5176,210.0,418.9
5177,165.0,357.8
5178,190.0,416.70000000000005
5179,280.0,333.9
5180,0.0,308.9
5181,100.0,503.9
5182,210.0,595.0
5183,150.0,325.0
5184,70.0,437.8
5185,55.0,485.0
5186,395.0,442.8
5187,235.0,440.0
5188,275.0,473.9
5189,95.0,270.0
5190,185.0,533.9
5191,55.0,458.9
5192,160.0,443.9
5193,139.0,442.8
5194,140.0,470.0
5195,100.0,548.9
5196,145.0,427.8
5197,75.0,373.9
5198,240.0,488.9
5199,260.0,312.8
5200,204.0,450.0
5201,75.0,375.0
5202,110.0,443.9
5203,305.0,465.0
5204,130.0,343.9
5205,105.0,465.0
5206,140.0,425.0
5207,210.0,515.0
5208,145.0,538.9
5209,105.0,393.9
5210,215.0,438.9
5211,85.0,521.8
5212,175.0,488.9
5213,200.0,553.9
5214,245.0,450.0
5215,230.0,377.8
5216,50.0,378.9
5217,250.0,518.9
5218,265.0,332.8
5219,105.0,477.8
5220,110.0,435.0
5221,285.0,468.9
5222,300.0,505.0
5223,160.0,348.9
5224,140.0,496.70000000000005
5225,110.0,555.0
5226,140.0,433.9
5227,50.0,438.9
5228,140.0,392.8
5229,155.0,382.8
5230,430.0,455.0
5231,105.0,405.0
5232,195.0,447.8
5233,385.0,438.9
5234,100.0,453.9
5235,195.0,440.0
5236,290.0,378.9
5237,335.0,463.9
5238,245.0,448.9
5239,230.0,470.0
5240,370.0,551.8
5241,130.0,466.70000000000005
5242,299.0,450.0
5243,80.0,468.9
5244,125.0,340.0
5245,310.0,468.9
5246,245.0,458.9
5247,225.0,245.0
5248,115.0,240.0
5249,130.0,398.9
5250,380.0,433.9
5251,305.0,477.8
5252,210.0,450.0
5253,185.0,355.0
5254,330.0,352.8
5255,230.0,497.8
5256,405.0,528.9
5257,430.0,445.0
5258,340.0,401.70000000000005
5259,65.0,383.9
5260,105.0,375.0
5261,150.0,443.9
5262,85.0,485.6
5263,260.0,312.8
5264,0.0,425.0
5265,105.0,412.8
5266,325.0,535.0
5267,5.0,387.8
5268,5.0,420.0
5269,300.0,450.0
5270,125.0,427.8
5271,150.0,455.0
5272,150.0,513.9
5273,220.0,453.9
5274,165.0,547.8
5275,125.0,452.8
5276,105.0,452.8
5277,105.0,471.70000000000005
5278,190.0,447.8
5279,205.0,488.9
5280,250.0,405.0
5281,175.0,556.8
5282,315.0,487.8
5283,170.0,401.70000000000005
5284,50.0,523.9
5285,205.0,377.8
5286,65.0,435.0
5287,235.0,450.0
5288,120.0,360.0
5289,95.0,467.8
5290,310.0,447.8
5291,280.0,327.8
5292,100.0,438.9
5293,215.0,437.8
5294,140.0,532.8
5295,310.0,427.8
5296,5.0,255.0
5297,180.0,488.9
5298,50.0,502.8
5299,55.0,427.5
5300,155.0,413.9
5301,160.0,435.0
5302,150.0,468.9
5303,270.0,508.9
5304,95.0,448.9
5305,95.0,407.8
5306,84.0,416.70000000000005
5307,260.0,551.7
5308,270.0,332.8
5309,115.0,350.0
5310,55.0,298.9
5311,150.0,577.8
5312,210.0,318.9
5313,380.0,422.8
5314,205.0,568.9
5315,75.0,552.8
5316,230.0,418.9
5317,180.0,460.0
5318,185.0,452.8
5319,75.0,400.0
5320,305.0,423.9
5321,160.0,513.9
5322,200.0,458.9
5323,220.0,488.9
5324,285.0,417.8
5325,340.0,418.9
5326,175.0,450.0
5327,100.0,438.9
5328,130.0,345.0
5329,0.0,372.8
5330,150.0,450.0
5331,150.0,433.9
5332,240.0,403.9
5333,250.0,500.0
5334,280.0,511.70000000000005
5335,230.0,428.9
5336,90.0,470.0
5337,105.0,443.9
5338,180.0,420.0
5339,125.0,488.9
5340,380.0,375.0
5341,100.0,453.9
5342,305.0,472.8
5343,55.0,483.9
5344,330.0,462.8
5345,165.0,448.9
5346,194.0,381.70000000000005
5347,100.0,533.9
5348,165.0,515.0
5349,300.0,452.8
5350,175.0,440.0
5351,65.0,450.0
5352,244.0,392.8
5353,175.0,518.9
5354,95.0,545.4
5355,285.0,335.0
5356,5.0,417.8
5357,170.0,523.9
5358,350.0,465.0
5359,235.0,448.9
5360,225.0,443.9
5361,170.0,418.9
5362,390.0,573.9
5363,110.0,360.0
5364,0.0,493.9
5365,100.0,427.8
5366,145.0,358.9
5367,205.0,458.9
5368,390.0,333.9
5369,280.0,405.0
5370,240.0,506.70000000000005
5371,0.0,230.0
5372,110.0,440.0
5373,360.0,470.0
5374,190.0,388.9
5375,265.0,412.8
5376,355.0,443.9
5377,370.0,383.9
5378,55.0,420.0
5379,75.0,450.0
5380,75.0,498.9
5381,225.0,423.9
5382,210.0,428.9
5383,290.0,403.9
5384,365.0,463.9
5385,385.0,427.8
5386,250.0,435.0
5387,100.0,285.0
5388,335.0,442.8
5389,55.0,377.8
5390,275.0,380.0
5391,115.0,382.8
5392,0.0,467.8
5393,300.0,392.8
5394,115.0,333.9
5395,165.0,468.9
5396,215.0,435.0
5397,110.0,483.9
5398,50.0,515.0
5399,200.0,398.9
5400,370.0,427.8
5401,70.0,535.0
5402,100.0,330.0
5403,75.0,403.9
5404,130.0,480.6
5405,310.0,426.70000000000005
5406,155.0,403.9
5407,175.0,430.0
5408,165.0,507.8
5409,105.0,470.0
5410,320.0,332.8
5411,90.0,523.9
5412,110.0,443.9
5413,100.0,517.8
5414,290.0,433.9
5415,160.0,472.8
5416,195.0,323.9
5417,195.0,345.0
5418,160.0,453.9
5419,80.0,272.8
5420,165.0,407.8
5421,75.0,458.9
5422,200.0,428.9
5423,165.0,428.9
5424,205.0,387.8
5425,285.0,505.0
5426,295.0,480.0
5427,190.0,515.0
5428,215.0,442.8
5429,65.0,506.70000000000005
5430,65.0,498.9
5431,335.0,402.8
5432,175.0,360.0
5433,0.0,410.0
5434,400.0,530.0
5435,175.0,370.0
5436,0.0,340.0
5437,70.0,522.8
5438,175.0,335.0
5439,175.0,373.9
5440,55.0,407.8
5441,100.0,380.0
5442,235.0,410.0
5443,125.0,392.8
5444,290.0,332.8
5445,340.0,558.9
5446,185.0,438.9
5447,125.0,528.9
5448,215.0,593.9
5449,230.0,477.8
5450,250.0,425.0
5451,340.0,432.8
5452,50.0,428.9
5453,0.0,335.0
5454,270.0,395.0
5455,215.0,468.9
5456,310.0,433.9
5457,95.0,532.8
5458,190.0,486.70000000000005
5459,355.0,355.0
5460,120.0,448.9
5461,190.0,493.9
5462,220.0,427.8
5463,210.0,375.0
5464,175.0,443.9
5465,90.0,411.70000000000005
5466,150.0,495.6
5467,175.0,463.9
5468,180.0,416.70000000000005
5469,140.0,413.9
5470,275.0,531.7
5471,335.0,488.9
5472,305.0,458.9
5473,135.0,343.9
5474,300.0,525.0
5475,100.0,443.9
5476,305.0,453.9
5477,215.0,443.9
5478,185.0,443.9
5479,395.0,363.9
5480,5.0,458.9
5481,190.0,352.8
5482,310.0,433.9
5483,210.0,342.8
5484,100.0,442.8
5485,290.0,427.8
5486,220.0,528.9
5487,175.0,515.0
5488,305.0,443.9
5489,340.0,520.0
5490,100.0,418.9
5491,50.0,408.9
5492,135.0,566.8
5493,180.0,497.9
5494,230.0,388.9
5495,285.0,452.8
5496,170.0,410.0
5497,210.0,427.8
5498,385.0,465.0
5499,150.0,472.8
5500,165.0,458.9
5501,115.0,455.0
5502,0.0,469.5
5503,230.0,445.0
5504,130.0,413.9
5505,155.0,338.9
5506,195.0,418.9
5507,130.0,460.0
5508,110.0,335.0
5509,285.0,468.9
5510,205.0,418.9
5511,205.0,498.9
5512,95.0,347.8
5513,70.0,343.9
5514,195.0,443.9
5515,190.0,313.9
5516,90.0,303.9
5517,235.0,380.0
5518,105.0,533.9
5519,200.0,305.0
5520,205.0,423.9
5521,180.0,450.0
5522,180.0,433.9
5523,0.0,465.0
5524,340.0,490.0
5525,130.0,532.8
5526,150.0,335.0
5527,195.0,505.6
5528,190.0,503.9
5529,245.0,441.4
5530,405.0,380.3
5531,210.0,305.0
5532,50.0,326.70000000000005
5533,180.0,450.0
5534,245.0,375.0
5535,105.0,377.8
5536,130.0,443.9
5537,165.0,378.9
5538,310.0,416.70000000000005
5539,230.0,416.70000000000005
5540,0.0,443.9
5541,5.0,423.9
5542,100.0,522.8
5543,230.0,468.9
5544,180.0,447.8
5545,200.0,435.0
5546,210.0,513.9
5547,225.0,428.9
5548,5.0,497.8
5549,5.0,583.9
5550,115.0,472.9
5551,75.0,443.9
5552,105.0,470.0
5553,75.0,457.8
5554,5.0,340.0
5555,165.0,427.8
5556,185.0,375.0
5557,275.0,355.0
5558,305.0,368.9
5559,100.0,437.8
5560,305.0,442.8
5561,260.0,435.0
5562,205.0,452.8
5563,245.0,381.70000000000005
5564,290.0,415.0
5565,105.0,488.9
5566,165.0,423.9
5567,150.0,443.9
5568,5.0,351.70000000000005
5569,90.0,348.9
5570,240.0,363.9
5571,5.0,410.0
5572,195.0,515.0
5573,255.0,470.0
5574,245.0,452.8
5575,125.0,397.8
5576,100.0,433.9
5577,190.0,405.0
5578,275.0,455.0
5579,205.0,230.0
5580,440.0,562.8
5581,55.0,503.9
5582,170.0,507.8
5583,165.0,453.9
5584,385.0,506.70000000000005
5585,100.0,423.9
5586,105.0,461.70000000000005
5587,255.0,462.8
5588,80.0,328.9
5589,220.0,438.9
5590,5.0,560.0
5591,115.0,417.8
5592,340.0,452.8
5593,215.0,458.9
5594,210.0,523.9
5595,100.0,343.9
5596,5.0,563.9
5597,195.0,508.9
5598,110.0,418.9
5599,100.0,596.8
5600,225.0,427.8
5601,275.0,450.0
5602,0.0,514.0
5603,335.0,417.8
5604,155.0,420.0
5605,230.0,463.9
5606,245.0,497.8
5607,5.0,468.9
5608,0.0,440.0
5609,235.0,360.0
5610,270.0,560.0
5611,240.0,475.0
5612,210.0,433.9
5613,110.0,317.8
5614,210.0,427.8
5615,200.0,437.8
5616,50.0,450.0
5617,160.0,435.0
5618,110.0,468.9
5619,165.0,468.9
5620,240.0,541.7
5621,5.0,433.9
5622,265.0,468.9
5623,125.0,438.9
5624,175.0,238.9
5625,135.0,418.9
5626,240.0,428.9
5627,100.0,318.9
5628,215.0,486.70000000000005
5629,225.0,515.0
5630,225.0,452.8
5631,265.0,438.9
5632,110.0,308.9
5633,305.0,468.9
5634,130.0,406.70000000000005
5635,175.0,416.70000000000005
5636,5.0,348.9
5637,210.0,513.9
5638,105.0,395.0
5639,235.0,373.9
5640,140.0,348.9
5641,0.0,275.0
5642,165.0,380.0
5643,210.0,363.9
5644,165.0,482.8
5645,200.0,450.0
5646,235.0,497.8
5647,0.0,317.8
5648,5.0,433.9
5649,0.0,430.0
5650,260.0,448.9
5651,210.0,495.0
5652,155.0,427.8
5653,5.0,460.6
5654,175.0,468.9
5655,5.0,330.0
5656,190.0,517.8
5657,50.0,360.0
5658,225.0,516.7
5659,215.0,317.8
5660,190.0,418.9
5661,105.0,505.0
5662,180.0,455.0
5663,394.0,533.9
5664,180.0,443.9
5665,200.0,368.9
5666,100.0,245.0
5667,85.0,498.9
5668,165.0,433.9
5669,115.0,368.9
5670,325.0,427.8
5671,305.0,512.8
5672,180.0,427.8
5673,335.0,427.8
5674,195.0,398.9
5675,245.0,448.9
5676,5.0,427.8
5677,75.0,505.0
5678,50.0,515.0
5679,165.0,420.0
5680,185.0,447.8
5681,75.0,438.9
5682,255.0,438.9
5683,265.0,339.0
5684,150.0,455.0
5685,70.0,490.0
5686,85.0,393.9
5687,150.0,385.0
5688,65.0,330.0
5689,210.0,460.0
5690,230.0,450.0
5691,140.0,425.0
5692,140.0,342.8
5693,210.0,377.8
5694,400.0,442.8
5695,75.0,435.0
5696,175.0,473.9
5697,115.0,502.8
5698,240.0,505.0
5699,210.0,401.70000000000005
5700,205.0,515.0
5701,165.0,498.9
5702,140.0,443.9
5703,265.0,407.8
5704,310.0,189.0
5705,100.0,435.0
5706,260.0,438.9
5707,190.0,433.9
5708,185.0,438.9
5709,205.0,388.9
5710,5.0,333.9
5711,225.0,438.9
5712,235.0,497.8
5713,95.0,513.9
5714,275.0,435.0
5715,190.0,418.9
5716,140.0,424.0
5717,70.0,590.0
5718,220.0,433.9
5719,5.0,345.0
5720,100.0,508.9
5721,210.0,493.9
5722,235.0,420.0
5723,190.0,416.70000000000005
5724,130.0,428.9
5725,105.0,515.0
5726,110.0,387.8
5727,110.0,577.9
5728,105.0,478.9
5729,210.0,433.9
5730,240.0,357.8
5731,0.0,393.9
5732,100.0,551.7
5733,200.0,455.0
5734,105.0,490.0
5735,285.0,448.9
5736,115.0,380.0
5737,210.0,427.8
5738,200.0,540.0
5739,345.0,443.9
5740,180.0,412.8
5741,165.0,450.0
5742,415.0,393.9
5743,150.0,515.0
5744,190.0,462.8
5745,340.0,433.9
5746,5.0,396.70000000000005
5747,100.0,393.9
5748,265.0,418.9
5749,5.0,373.9
5750,105.0,400.0
5751,190.0,443.9
5752,255.0,475.0
5753,145.0,517.8
5754,75.0,407.8
5755,235.0,391.70000000000005
5756,55.0,445.0
5757,265.0,427.8
5758,290.0,423.9
5759,100.0,418.9
5760,55.0,460.0
5761,295.0,407.8
5762,110.0,380.0
5763,150.0,378.9
5764,5.0,478.9
5765,360.0,358.9
5766,0.0,408.9
5767,175.0,437.8
5768,100.0,575.0
5769,185.0,405.0
5770,235.0,358.9
5771,0.0,480.0
5772,110.0,427.8
5773,190.0,472.8
5774,185.0,423.9
5775,230.0,333.9
5776,375.0,468.9
5777,245.0,443.9
5778,190.0,443.9
5779,55.0,441.70000000000005
5780,217.5,472.8
5781,110.0,425.6
5782,405.0,405.0
5783,165.0,412.8
5784,115.0,407.8
5785,155.0,453.9
5786,140.0,320.0
5787,205.0,405.0
5788,75.0,338.9
5789,195.0,533.9
5790,70.0,515.0
5791,90.0,450.0
5792,210.0,478.9
5793,150.0,470.0
5794,105.0,463.9
5795,110.0,413.9
5796,225.0,407.8
5797,235.0,522.8
5798,305.0,413.9
5799,90.0,445.0
5800,250.0,427.8
5801,335.0,468.9
5802,255.0,381.70000000000005
5803,180.0,423.9
5804,305.0,373.9
5805,110.0,392.8
5806,50.0,363.9
5807,115.0,448.9
5808,150.0,407.8
5809,105.0,530.0
5810,205.0,427.8
5811,180.0,442.8
5812,220.0,453.9
5813,100.0,488.9
5814,205.0,573.9
5815,5.0,478.9
5816,115.0,427.8
5817,75.0,456.70000000000005
5818,80.0,458.9
5819,355.0,413.9
5820,170.0,430.0
5821,275.0,417.8
5822,70.0,495.0
5823,50.0,333.9
5824,270.0,475.0
5825,185.0,393.9
5826,255.0,495.0
5827,0.0,443.9
5828,255.0,455.0
5829,490.0,513.9
5830,100.0,492.8
5831,95.0,575.6
5832,285.0,435.0
5833,0.0,488.9
5834,245.0,478.9
5835,260.0,368.9
5836,90.0,468.9
5837,185.0,408.9
5838,290.0,468.9
5839,210.0,340.0
5840,100.0,433.9
5841,235.0,393.9
5842,90.0,488.9
5843,50.0,313.9
5844,275.0,452.8
5845,150.0,408.9
5846,0.0,408.9
5847,365.0,423.9
5848,165.0,458.9
5849,265.0,522.8
5850,110.0,355.0
5851,239.0,452.8
5852,405.0,443.9
5853,215.0,443.9
5854,200.0,438.9
5855,135.0,465.0
5856,160.0,478.9
5857,145.0,427.8
5858,75.0,427.8
5859,115.0,433.9
5860,165.0,295.0
5861,170.0,498.9
5862,224.0,381.70000000000005
5863,395.0,441.70000000000005
5864,100.0,506.70000000000005
5865,230.0,477.8
5866,310.0,459.20000000000005
5867,160.0,460.0
5868,265.0,427.8
5869,305.0,450.0
5870,235.0,422.8
5871,55.0,528.9
5872,5.0,442.8
5873,350.0,515.0
5874,100.0,457.9
5875,205.0,488.9
5876,50.0,433.9
5877,205.0,437.8
5878,335.0,470.0
5879,135.0,425.6
5880,175.0,528.9
5881,185.0,425.0
5882,80.0,393.9
5883,345.0,403.9
5884,180.0,417.8
5885,130.0,427.8
5886,370.0,468.9
5887,355.0,433.9
5888,150.0,405.6
5889,374.0,530.0
5890,0.0,475.0
5891,75.0,462.8
5892,95.0,358.9
5893,110.0,452.8
5894,225.0,378.9
5895,110.0,368.9
5896,305.0,595.0
5897,330.0,430.0
5898,205.0,440.0
5899,295.0,577.8
5900,80.0,443.9
5901,355.0,340.0
5902,340.0,438.9
5903,85.0,529.0
5904,250.0,358.9
5905,0.0,318.9
5906,320.0,503.9
5907,55.0,393.9
5908,5.0,478.9
5909,210.0,432.8
5910,235.0,452.8
5911,305.0,465.0
5912,290.0,441.70000000000005
5913,305.0,452.8
5914,95.0,403.9
5915,50.0,463.9
5916,290.0,490.0
5917,405.0,475.0
5918,100.0,570.0
5919,375.0,398.9
5920,245.0,383.9
5921,205.0,417.8
5922,0.0,401.70000000000005
5923,200.0,443.9
5924,305.0,418.9
5925,80.0,348.9
5926,365.0,425.0
5927,50.0,443.9
5928,5.0,315.0
5929,0.0,287.8
5930,130.0,357.8
5931,265.0,482.9
5932,100.0,478.9
5933,5.0,385.0
5934,340.0,452.8
5935,225.0,381.70000000000005
5936,285.0,403.9
5937,180.0,333.9
5938,300.0,523.9
5939,260.0,472.8
5940,175.0,463.9
5941,235.0,452.8
5942,200.0,473.9
5943,255.0,495.6
5944,110.0,402.8
5945,335.0,477.8
5946,290.0,538.9
5947,75.0,410.0
5948,0.0,463.9
5949,190.0,445.0
5950,270.0,438.9
5951,210.0,452.8
5952,180.0,335.0
5953,110.0,406.70000000000005
5954,95.0,498.9
5955,5.0,529.0
5956,100.0,333.9
5957,100.0,443.9
5958,260.0,348.9
5959,90.0,356.70000000000005
5960,65.0,518.9
5961,405.0,477.8
5962,115.0,328.9
5963,245.0,452.8
5964,255.0,416.70000000000005
5965,230.0,433.9
5966,110.0,358.9
5967,175.0,490.0
5968,100.0,290.0
5969,130.0,546.7
5970,245.0,377.8
5971,110.0,523.9
5972,170.0,427.8
5973,260.0,502.8
5974,105.0,452.9
5975,220.0,560.0
5976,50.0,408.9
5977,180.0,488.9
5978,400.0,325.0
5979,225.0,397.8
5980,375.0,478.9
5981,200.0,407.8
5982,0.0,360.0
5983,100.0,423.9
5984,100.0,373.9
5985,50.0,471.70000000000005
5986,230.0,401.70000000000005
5987,100.0,380.0
5988,175.0,340.0
5989,270.0,541.7
5990,180.0,483.9
5991,185.0,432.8
5992,295.0,465.0
5993,55.0,366.70000000000005
5994,365.0,498.9
5995,210.0,332.8
5996,100.0,485.0
5997,95.0,425.0
5998,305.0,433.9
5999,190.0,340.0
6000,190.0,433.9
6001,275.0,407.8
6002,315.0,540.0
6003,280.0,438.9
6004,190.0,392.8
6005,100.0,215.0
6006,50.0,383.9
6007,135.0,447.8
6008,350.0,398.9
6009,185.0,465.0
6010,115.0,443.9
6011,115.0,365.0
6012,110.0,422.8
6013,230.0,390.6
6014,105.0,535.0
6015,210.0,433.9
6016,100.0,496.70000000000005
6017,305.0,460.0
6018,285.0,497.8
6019,75.0,355.0
6020,165.0,401.70000000000005
6021,300.0,418.9
6022,155.0,470.0
6023,280.0,507.8
6024,170.0,433.9
6025,180.0,443.9
6026,100.0,358.9
6027,225.0,468.9
6028,340.0,427.8
6029,215.0,453.9
6030,175.0,458.9
6031,215.0,366.70000000000005
6032,190.0,493.9
6033,205.0,248.9
6034,260.0,453.9
6035,50.0,450.0
6036,250.0,383.9
6037,175.0,485.0
6038,0.0,542.8
6039,275.0,333.9
6040,75.0,223.9
6041,340.0,412.8
6042,285.0,522.8
6043,0.0,433.9
6044,265.0,494.0
6045,160.0,347.8
6046,280.0,322.8
6047,50.0,443.9
6048,445.0,488.9
6049,340.0,388.9
6050,175.0,443.9
6051,130.0,512.8
6052,245.0,406.70000000000005
6053,220.0,443.9
6054,0.0,410.0
6055,80.0,521.7
6056,0.0,440.0
6057,210.0,418.9
6058,100.0,432.8
6059,75.0,332.8
6060,215.0,333.9
6061,280.0,438.9
6062,5.0,400.0
6063,95.0,496.70000000000005
6064,85.0,530.0
6065,285.0,488.9
6066,380.0,480.0
6067,150.0,437.8
6068,115.0,520.6
6069,100.0,443.9
6070,305.0,360.0
6071,265.0,367.8
6072,305.0,483.9
6073,290.0,452.8
6074,160.0,417.8
6075,215.0,478.9
6076,80.0,453.9
6077,225.0,432.8
6078,240.0,438.9
6079,200.0,458.9
6080,165.0,512.9
6081,205.0,495.0
6082,180.0,445.0
6083,525.0,497.9
6084,265.0,427.8
6085,105.0,452.8
6086,105.0,423.9
6087,100.0,362.8
6088,210.0,465.0
6089,200.0,405.0
6090,175.0,353.9
6091,130.0,380.0
6092,105.0,208.9
6093,5.0,393.9
6094,90.0,350.0
6095,250.0,503.9
6096,280.0,490.0
6097,65.0,407.8
6098,95.0,428.9
6099,215.0,393.9
6100,185.0,482.8
6101,180.0,335.0
6102,190.0,427.8
6103,300.0,418.9
6104,185.0,478.9
6105,335.0,438.9
6106,200.0,500.0
6107,100.0,367.8
6108,0.0,412.8
6109,285.0,447.8
6110,50.0,433.9
6111,125.0,328.9
6112,75.0,472.8
6113,270.0,568.9
6114,110.0,325.0
6115,310.0,458.9
6116,195.0,468.9
6117,100.0,417.8
6118,100.0,435.0
6119,5.0,435.0
6120,90.0,522.8
6121,5.0,441.70000000000005
6122,0.0,405.0
6123,100.0,250.0
6124,170.0,453.9
6125,165.0,450.0
6126,310.0,468.9
6127,180.0,461.70000000000005
6128,50.0,443.9
6129,150.0,428.9
6130,0.0,442.8
6131,210.0,568.9
6132,330.0,515.0
6133,255.0,453.9
6134,360.0,460.0
6135,190.0,465.70000000000005
6136,305.0,445.0
6137,190.0,427.8
6138,0.0,445.0
6139,125.0,458.9
6140,215.0,450.0
6141,250.0,462.8
6142,5.0,440.0
6143,215.0,365.0
6144,180.0,507.8
6145,100.0,310.0
6146,70.0,397.8
6147,110.0,435.0
6148,430.0,443.9
6149,305.0,423.9
6150,5.0,398.9
6151,250.0,401.70000000000005
6152,265.0,397.8
6153,85.0,513.9
6154,110.0,418.9
6155,0.0,445.0
6156,5.0,462.8
6157,255.0,523.9
6158,105.0,497.8
6159,0.0,411.70000000000005
6160,105.0,433.9
6161,270.0,478.9
6162,294.0,426.4
6163,180.0,593.9
6164,235.0,432.8
6165,0.0,230.0
6166,110.0,323.9
6167,244.0,358.9
6168,290.0,402.8
6169,380.0,473.9
6170,100.0,491.70000000000005
6171,90.0,535.0
6172,305.0,458.9
6173,300.0,438.9
6174,80.0,478.9
6175,155.0,350.0
6176,160.0,486.70000000000005
6177,185.0,425.0
6178,165.0,573.9
6179,125.0,427.8
6180,225.0,350.0
6181,139.0,512.8
6182,210.0,513.9
6183,230.0,298.9
6184,100.0,313.9
6185,235.0,397.8
6186,145.0,451.70000000000005
6187,280.0,448.9
6188,230.0,348.9
6189,100.0,515.0
6190,55.0,458.9
6191,110.0,437.8
6192,180.0,423.9
6193,0.0,515.0
6194,180.0,416.70000000000005
6195,200.0,532.9
6196,50.0,471.70000000000005
6197,260.0,433.9
6198,275.0,452.8
6199,50.0,458.9
6200,205.0,573.9
6201,320.0,443.9
6202,235.0,452.8
6203,65.0,333.9
6204,210.0,380.0
6205,315.0,503.9
6206,190.0,443.9
6207,180.0,317.8
6208,465.0,498.9
6209,210.0,423.9
6210,335.0,462.8
6211,185.0,401.70000000000005
6212,215.0,428.9
6213,250.0,490.0
6214,85.0,448.9
6215,115.0,433.9
6216,185.0,450.6
6217,55.0,468.9
6218,170.0,457.8
6219,315.0,428.9
6220,215.0,342.8
6221,195.0,521.7
6222,145.0,432.8
6223,235.0,333.9
6224,275.0,472.8
6225,75.0,458.9
6226,395.0,418.9
6227,385.0,428.9
6228,75.0,490.0
6229,95.0,506.70000000000005
6230,80.0,456.70000000000005
6231,245.0,433.9
6232,130.0,485.0
6233,405.0,426.70000000000005
6234,200.0,398.9
6235,170.0,391.70000000000005
6236,55.0,407.8
6237,125.0,425.0
6238,110.0,450.0
6239,175.0,383.9
6240,300.0,452.8
6241,185.0,462.8
6242,185.0,435.0
6243,265.0,443.9
6244,405.0,428.9
6245,190.0,458.9
6246,240.0,465.0
6247,260.0,418.9
6248,135.0,305.0
6249,185.0,491.8
6250,155.0,415.0
6251,80.0,445.0
6252,215.0,465.0
6253,0.0,385.0
6254,160.0,515.0
6255,220.0,392.8
6256,170.0,318.9
6257,260.0,223.9
6258,95.0,431.70000000000005
6259,230.0,522.8
6260,240.0,487.8
6261,50.0,423.9
6262,305.0,445.0
6263,100.0,358.9
6264,5.0,388.9
6265,50.0,523.9
6266,225.0,367.8
6267,280.0,511.70000000000005
6268,345.0,468.9
6269,195.0,428.9
6270,195.0,548.9
6271,330.0,298.9
6272,275.0,308.9
6273,95.0,422.8
6274,185.0,360.0
6275,350.0,455.0
6276,65.0,388.9
6277,250.0,443.9
6278,320.0,477.8
6279,375.0,413.9
6280,145.0,443.9
6281,125.0,500.0
6282,100.0,218.9
6283,355.0,452.8
6284,305.0,453.9
6285,380.0,510.0
6286,225.0,342.8
6287,470.0,473.9
6288,175.0,415.0
6289,415.0,438.9
6290,240.0,382.8
6291,100.0,346.70000000000005
6292,250.0,438.9
6293,70.0,408.9
6294,235.0,528.9
6295,100.0,255.0
6296,340.0,463.9
6297,245.0,416.70000000000005
6298,215.0,435.0
6299,105.0,441.70000000000005
6300,250.0,506.8
6301,140.0,363.9
6302,200.0,333.9
6303,420.0,468.9
6304,50.0,418.9
6305,150.0,470.0
6306,50.0,472.8
6307,190.0,490.0
6308,335.0,360.0
6309,255.0,498.9
6310,170.0,435.0
6311,285.0,497.8
6312,70.0,435.0
6313,305.0,443.9
6314,80.0,427.8
6315,70.0,410.0
6316,0.0,268.9
6317,180.0,478.9
6318,210.0,445.0
6319,5.0,300.0
6320,165.0,458.9
6321,255.0,423.9
6322,450.0,418.9
6323,150.0,438.9
6324,380.0,488.9
6325,55.0,427.8
6326,140.0,470.0
6327,380.0,416.70000000000005
6328,135.0,507.8
6329,50.0,367.8
6330,200.0,378.9
6331,200.0,458.9
6332,190.0,330.0
6333,285.0,418.9
6334,55.0,540.0
6335,75.0,417.8
6336,80.0,413.9
6337,285.0,416.70000000000005
6338,80.0,448.9
6339,175.0,465.0
6340,195.0,508.9
6341,220.0,427.8
6342,135.0,454.0
6343,150.0,507.8
6344,249.0,413.9
6345,355.0,433.9
6346,75.0,430.0
6347,280.0,458.9
6348,295.0,433.9
6349,195.0,593.9
6350,100.0,450.0
6351,170.0,424.0
6352,140.0,222.8
6353,185.0,472.8
6354,195.0,485.0
6355,225.0,488.9
6356,145.0,463.9
6357,215.0,415.0
6358,200.0,401.70000000000005
6359,245.0,473.9
6360,100.0,432.8
6361,320.0,443.9
6362,160.0,468.9
6363,275.0,477.8
6364,245.0,407.8
6365,170.0,478.9
6366,280.0,448.9
6367,50.0,528.9
6368,350.0,438.9
6369,85.0,577.8
6370,295.0,405.0
6371,255.0,462.8
6372,195.0,478.9
6373,225.0,315.0
6374,255.0,443.9
6375,105.0,412.8
6376,105.0,470.0
6377,205.0,547.8
6378,310.0,535.0
6379,295.0,443.9
6380,270.0,222.8
6381,175.0,388.9
6382,209.0,497.8
6383,5.0,410.0
6384,190.0,412.8
6385,195.0,460.6
6386,90.0,389.0
6387,80.0,413.9
6388,240.0,335.0
6389,5.0,523.9
6390,65.0,378.9
6391,185.0,508.9
6392,195.0,427.8
6393,180.0,423.9
6394,210.0,418.9
