,p1_sum_def_last,p2_sum_def_last
5151,215.0,380.0
5152,240.0,403.8
5153,265.0,366.9
5154,255.0,386.9
5155,95.0,481.9
5156,130.0,315.0
5157,170.0,363.8
5158,145.0,436.9
5159,60.0,385.0
5160,135.0,395.0
5161,220.0,391.9
5162,225.0,493.8
5163,150.0,330.0
5164,280.0,380.70000000000005
5165,180.0,470.0
5166,200.0,403.8
5167,185.0,366.9
5168,355.0,526.9
5169,180.0,411.9
5170,120.0,370.0
5171,140.0,466.9
5172,395.0,366.9
5173,390.0,400.0
5174,65.0,405.70000000000005
5175,140.0,341.9
5176,155.0,391.9
5177,180.0,343.8
5178,180.0,350.70000000000005
5179,250.0,301.9
5180,0.0,286.9
5181,95.0,451.9
5182,195.0,525.0
5183,130.0,305.0
5184,65.0,428.8
5185,40.0,430.0
5186,330.0,458.8
5187,235.0,410.0
5188,280.0,391.9
5189,180.0,270.0
5190,150.0,501.9
5191,50.0,486.9
5192,110.0,431.9
5193,100.0,408.8
5194,130.0,430.0
5195,95.0,501.9
5196,150.0,363.8
5197,85.0,351.9
5198,225.0,451.9
5199,200.0,288.8
5200,160.0,395.0
5201,85.0,335.0
5202,65.0,376.9
5203,335.0,395.0
5204,120.0,286.9
5205,65.0,395.0
5206,120.0,355.0
5207,160.0,455.0
5208,130.0,501.9
5209,100.0,356.9
5210,165.0,391.9
5211,80.0,458.8
5212,205.0,416.9
5213,280.0,521.9
5214,220.0,440.0
5215,215.0,383.8
5216,45.0,356.9
5217,325.0,461.9
5218,210.0,268.8
5219,100.0,413.8
5220,65.0,380.0
5221,245.0,416.9
5222,340.0,450.0
5223,175.0,291.9
5224,145.0,485.70000000000005
5225,65.0,570.0
5226,145.0,366.9
5227,45.0,376.9
5228,130.0,363.8
5229,145.0,378.8
5230,365.0,465.0
5231,100.0,485.0
5232,180.0,403.8
5233,325.0,416.9
5234,95.0,421.9
5235,185.0,370.0
5236,250.0,316.9
5237,310.0,421.9
5238,245.0,381.9
5239,160.0,405.0
5240,405.0,548.8
5241,125.0,475.70000000000005
5242,245.0,370.0
5243,90.0,511.9
5244,130.0,385.0
5245,345.0,416.9
5246,190.0,391.9
5247,205.0,230.0
5248,70.0,260.0
5249,125.0,326.9
5250,330.0,381.9
5251,335.0,448.8
5252,210.0,370.0
5253,150.0,335.0
5254,280.0,323.8
5255,215.0,443.8
5256,390.0,471.9
5257,375.0,375.0
5258,265.0,370.70000000000005
5259,60.0,321.9
5260,65.0,410.0
5261,130.0,376.9
5262,80.0,467.6
5263,255.0,298.8
5264,0.0,355.0
5265,100.0,483.8
5266,300.0,585.0
5267,5.0,358.8
5268,5.0,345.0
5269,245.0,370.0
5270,130.0,363.8
5271,140.0,475.0
5272,130.0,456.9
5273,205.0,411.9
5274,170.0,468.8
5275,120.0,403.8
5276,100.0,403.8
5277,100.0,485.70000000000005
5278,155.0,403.8
5279,245.0,416.9
5280,195.0,470.0
5281,180.0,548.8
5282,295.0,438.8
5283,160.0,380.70000000000005
5284,45.0,486.9
5285,155.0,318.8
5286,60.0,405.0
5287,220.0,395.0
5288,95.0,295.0
5289,90.0,448.8
5290,305.0,398.8
5291,260.0,313.8
5292,95.0,381.9
5293,230.0,428.8
5294,170.0,543.8
5295,250.0,363.8
5296,5.0,295.0
5297,155.0,546.9
5298,35.0,488.8
5299,40.0,420.0
5300,135.0,356.9
5301,110.0,380.0
5302,135.0,416.9
5303,265.0,491.9
5304,180.0,381.9
5305,90.0,353.8
5306,78.0,360.70000000000005
5307,200.0,575.7
5308,210.0,268.8
5309,70.0,310.0
5310,50.0,286.9
5311,135.0,543.8
5312,250.0,296.9
5313,330.0,398.8
5314,150.0,671.9
5315,85.0,468.8
5316,170.0,411.9
5317,185.0,405.0
5318,150.0,403.8
5319,85.0,480.0
5320,405.0,391.9
5321,110.0,446.9
5322,150.0,431.9
5323,205.0,546.9
5324,240.0,383.8
5325,405.0,411.9
5326,175.0,380.0
5327,95.0,376.9
5328,125.0,340.0
5329,0.0,353.8
5330,135.0,370.0
5331,135.0,381.9
5332,185.0,486.9
5333,290.0,505.0
5334,330.0,440.70000000000005
5335,215.0,376.9
5336,85.0,415.0
5337,100.0,366.9
5338,170.0,405.0
5339,155.0,566.9
5340,425.0,365.0
5341,95.0,386.9
5342,250.0,553.8
5343,50.0,416.9
5344,280.0,398.8
5345,170.0,461.9
5346,143.0,405.70000000000005
5347,95.0,616.9
5348,245.0,455.0
5349,240.0,403.8
5350,190.0,370.0
5351,60.0,395.0
5352,160.0,398.8
5353,180.0,576.9
5354,85.0,521.9
5355,305.0,310.0
5356,5.0,383.8
5357,170.0,451.9
5358,305.0,515.0
5359,210.0,426.9
5360,250.0,376.9
5361,170.0,366.9
5362,395.0,541.9
5363,65.0,315.0
5364,0.0,476.9
5365,80.0,363.8
5366,120.0,351.9
5367,205.0,456.9
5368,390.0,311.9
5369,220.0,325.0
5370,185.0,440.70000000000005
5371,0.0,220.0
5372,65.0,425.0
5373,340.0,405.0
5374,180.0,376.9
5375,275.0,478.8
5376,290.0,376.9
5377,335.0,366.9
5378,50.0,445.0
5379,85.0,395.0
5380,85.0,441.9
5381,205.0,366.9
5382,160.0,386.9
5383,250.0,311.9
5384,455.0,416.9
5385,335.0,363.8
5386,230.0,395.0
5387,95.0,250.0
5388,280.0,528.8
5389,50.0,373.8
5390,270.0,350.0
5391,70.0,313.8
5392,0.0,403.8
5393,275.0,408.8
5394,70.0,311.9
5395,155.0,451.9
5396,165.0,435.0
5397,65.0,461.9
5398,45.0,455.0
5399,150.0,446.9
5400,305.0,353.8
5401,60.0,475.0
5402,90.0,325.0
5403,85.0,381.9
5404,135.0,457.6
5405,305.0,515.7
5406,145.0,441.9
5407,205.0,345.0
5408,105.0,568.8
5409,100.0,415.0
5410,275.0,333.8
5411,85.0,451.9
5412,65.0,366.9
5413,95.0,453.8
5414,310.0,476.9
5415,115.0,483.8
5416,180.0,296.9
5417,180.0,320.0
5418,110.0,391.9
5419,90.0,263.8
5420,170.0,353.8
5421,85.0,406.9
5422,150.0,361.9
5423,145.0,366.9
5424,310.0,378.8
5425,245.0,465.0
5426,280.0,515.0
5427,180.0,455.0
5428,290.0,418.8
5429,60.0,440.70000000000005
5430,60.0,446.9
5431,290.0,378.8
5432,175.0,335.0
5433,0.0,380.0
5434,410.0,585.0
5435,180.0,460.0
5436,0.0,285.0
5437,65.0,453.8
5438,180.0,310.0
5439,180.0,351.9
5440,40.0,383.8
5441,80.0,395.0
5442,195.0,380.0
5443,130.0,383.8
5444,270.0,313.8
5445,330.0,471.9
5446,150.0,371.9
5447,155.0,471.9
5448,165.0,531.9
5449,230.0,413.8
5450,235.0,345.0
5451,295.0,363.8
5452,45.0,396.9
5453,0.0,415.0
5454,265.0,405.0
5455,165.0,416.9
5456,330.0,381.9
5457,85.0,468.8
5458,180.0,495.70000000000005
5459,290.0,285.0
5460,95.0,381.9
5461,155.0,476.9
5462,200.0,363.8
5463,225.0,345.0
5464,180.0,366.9
5465,85.0,355.70000000000005
5466,125.0,437.6
5467,175.0,501.9
5468,185.0,360.70000000000005
5469,145.0,386.9
5470,215.0,480.70000000000005
5471,270.0,416.9
5472,325.0,441.9
5473,125.0,281.9
5474,245.0,575.0
5475,90.0,366.9
5476,260.0,401.9
5477,165.0,376.9
5478,170.0,431.9
5479,425.0,346.9
5480,5.0,406.9
5481,180.0,323.8
5482,310.0,366.9
5483,160.0,338.8
5484,185.0,378.8
5485,235.0,458.8
5486,205.0,576.9
5487,180.0,455.0
5488,325.0,376.9
5489,295.0,445.0
5490,185.0,366.9
5491,45.0,366.9
5492,125.0,563.8
5493,170.0,401.9
5494,230.0,456.9
5495,265.0,403.8
5496,160.0,330.0
5497,220.0,428.8
5498,390.0,395.0
5499,130.0,408.8
5500,155.0,426.9
5501,105.0,475.0
5502,0.0,444.5
5503,215.0,375.0
5504,125.0,341.9
5505,145.0,296.9
5506,275.0,396.9
5507,120.0,410.0
5508,65.0,260.0
5509,240.0,416.9
5510,215.0,431.9
5511,150.0,441.9
5512,85.0,348.8
5513,65.0,281.9
5514,180.0,376.9
5515,155.0,301.9
5516,85.0,286.9
5517,195.0,335.0
5518,100.0,511.9
5519,185.0,285.0
5520,205.0,376.9
5521,165.0,370.0
5522,185.0,381.9
5523,0.0,445.0
5524,275.0,405.0
5525,120.0,513.8
5526,140.0,310.0
5527,180.0,592.6
5528,155.0,421.9
5529,245.0,406.9
5530,400.0,353.8
5531,210.0,315.0
5532,45.0,330.70000000000005
5533,155.0,435.0
5534,245.0,350.0
5535,100.0,318.8
5536,150.0,366.9
5537,115.0,316.9
5538,250.0,350.70000000000005
5539,210.0,350.70000000000005
5540,0.0,376.9
5541,5.0,411.9
5542,95.0,453.8
5543,230.0,416.9
5544,185.0,388.8
5545,185.0,380.0
5546,210.0,526.9
5547,220.0,361.9
5548,5.0,468.8
5549,5.0,546.9
5550,105.0,456.9
5551,85.0,436.9
5552,100.0,425.0
5553,85.0,448.8
5554,5.0,305.0
5555,170.0,408.8
5556,175.0,310.0
5557,335.0,330.0
5558,250.0,411.9
5559,95.0,373.8
5560,300.0,458.8
5561,190.0,435.0
5562,155.0,403.8
5563,235.0,370.70000000000005
5564,230.0,350.0
5565,100.0,511.9
5566,155.0,366.9
5567,140.0,376.9
5568,5.0,335.70000000000005
5569,85.0,341.9
5570,185.0,391.9
5571,5.0,395.0
5572,145.0,455.0
5573,205.0,415.0
5574,320.0,468.8
5575,130.0,338.8
5576,95.0,401.9
5577,155.0,390.0
5578,210.0,475.0
5579,150.0,230.0
5580,370.0,493.8
5581,50.0,431.9
5582,265.0,483.8
5583,155.0,401.9
5584,335.0,440.70000000000005
5585,90.0,376.9
5586,100.0,400.70000000000005
5587,215.0,388.8
5588,90.0,326.9
5589,225.0,471.9
5590,5.0,480.0
5591,70.0,438.8
5592,280.0,428.8
5593,165.0,406.9
5594,160.0,471.9
5595,90.0,281.9
5596,5.0,586.9
5597,180.0,491.9
5598,65.0,366.9
5599,95.0,503.8
5600,170.0,448.8
5601,270.0,370.0
5602,0.0,535.0
5603,280.0,383.8
5604,145.0,350.0
5605,255.0,411.9
5606,190.0,443.8
5607,5.0,416.9
5608,0.0,465.0
5609,220.0,345.0
5610,265.0,485.0
5611,200.0,420.0
5612,155.0,406.9
5613,65.0,298.8
5614,160.0,363.8
5615,150.0,378.8
5616,45.0,395.0
5617,165.0,380.0
5618,65.0,426.9
5619,115.0,416.9
5620,185.0,460.70000000000005
5621,5.0,371.9
5622,245.0,481.9
5623,155.0,371.9
5624,180.0,226.9
5625,125.0,381.9
5626,240.0,361.9
5627,95.0,296.9
5628,165.0,430.70000000000005
5629,225.0,455.0
5630,205.0,403.8
5631,200.0,451.9
5632,65.0,281.9
5633,245.0,511.9
5634,125.0,380.70000000000005
5635,205.0,360.70000000000005
5636,5.0,346.9
5637,160.0,446.9
5638,100.0,350.0
5639,220.0,331.9
5640,130.0,326.9
5641,0.0,270.0
5642,115.0,305.0
5643,210.0,336.9
5644,115.0,453.8
5645,185.0,395.0
5646,220.0,433.8
5647,0.0,298.8
5648,5.0,381.9
5649,0.0,415.0
5650,295.0,441.9
5651,160.0,465.0
5652,145.0,363.8
5653,5.0,482.6
5654,180.0,416.9
5655,5.0,305.0
5656,180.0,488.8
5657,45.0,310.0
5658,205.0,550.7
5659,215.0,298.8
5660,180.0,516.9
5661,100.0,465.0
5662,165.0,410.0
5663,300.0,551.9
5664,165.0,366.9
5665,185.0,321.9
5666,95.0,270.0
5667,80.0,441.9
5668,170.0,391.9
5669,70.0,411.9
5670,300.0,363.8
5671,340.0,458.8
5672,185.0,458.8
5673,270.0,363.8
5674,145.0,371.9
5675,225.0,441.9
5676,5.0,353.8
5677,85.0,470.0
5678,45.0,455.0
5679,115.0,370.0
5680,170.0,398.8
5681,85.0,371.9
5682,195.0,501.9
5683,275.0,275.0
5684,130.0,420.0
5685,65.0,465.0
5686,80.0,386.9
5687,140.0,325.0
5688,60.0,325.0
5689,210.0,410.0
5690,210.0,395.0
5691,145.0,420.0
5692,145.0,338.8
5693,155.0,413.8
5694,350.0,378.8
5695,85.0,380.0
5696,165.0,451.9
5697,70.0,488.8
5698,240.0,430.0
5699,155.0,370.70000000000005
5700,190.0,455.0
5701,115.0,441.9
5702,130.0,366.9
5703,210.0,363.8
5704,250.0,213.0
5705,90.0,380.0
5706,330.0,451.9
5707,155.0,371.9
5708,175.0,506.9
5709,150.0,341.9
5710,5.0,311.9
5711,225.0,421.9
5712,210.0,443.8
5713,85.0,456.9
5714,250.0,365.0
5715,180.0,391.9
5716,130.0,410.0
5717,60.0,510.0
5718,230.0,361.9
5719,5.0,410.0
5720,95.0,421.9
5721,160.0,476.9
5722,215.0,475.0
5723,155.0,350.70000000000005
5724,120.0,446.9
5725,100.0,455.0
5726,65.0,398.8
5727,65.0,526.9
5728,100.0,411.9
5729,160.0,406.9
5730,240.0,318.8
5731,0.0,331.9
5732,90.0,535.7
5733,185.0,395.0
5734,100.0,415.0
5735,335.0,381.9
5736,70.0,370.0
5737,160.0,363.8
5738,185.0,490.0
5739,285.0,376.9
5740,165.0,383.8
5741,115.0,395.0
5742,340.0,316.9
5743,130.0,455.0
5744,155.0,388.8
5745,295.0,361.9
5746,5.0,375.70000000000005
5747,90.0,331.9
5748,265.0,361.9
5749,5.0,441.9
5750,100.0,350.0
5751,180.0,376.9
5752,355.0,420.0
5753,130.0,478.8
5754,85.0,388.8
5755,215.0,375.70000000000005
5756,40.0,375.0
5757,245.0,418.8
5758,215.0,366.9
5759,95.0,366.9
5760,50.0,390.0
5761,290.0,353.8
5762,65.0,330.0
5763,140.0,316.9
5764,5.0,411.9
5765,295.0,336.9
5766,0.0,336.9
5767,180.0,523.8
5768,90.0,485.0
5769,175.0,410.0
5770,195.0,296.9
5771,0.0,525.0
5772,65.0,513.8
5773,155.0,458.8
5774,170.0,376.9
5775,215.0,311.9
5776,330.0,436.9
5777,250.0,461.9
5778,265.0,501.9
5779,40.0,400.70000000000005
5780,195.0,498.8
5781,65.0,432.6
5782,390.0,345.0
5783,115.0,473.8
5784,70.0,363.8
5785,145.0,391.9
5786,130.0,405.0
5787,150.0,355.0
5788,85.0,316.9
5789,185.0,536.9
5790,65.0,455.0
5791,85.0,370.0
5792,160.0,451.9
5793,135.0,490.0
5794,100.0,516.9
5795,65.0,341.9
5796,225.0,363.8
5797,195.0,443.8
5798,300.0,406.9
5799,85.0,440.0
5800,230.0,353.8
5801,395.0,441.9
5802,195.0,405.70000000000005
5803,185.0,366.9
5804,300.0,316.9
5805,65.0,468.8
5806,45.0,306.9
5807,105.0,426.9
5808,135.0,398.8
5809,100.0,440.0
5810,180.0,363.8
5811,165.0,538.8
5812,205.0,401.9
5813,90.0,471.9
5814,160.0,591.9
5815,5.0,411.9
5816,70.0,363.8
5817,110.0,390.70000000000005
5818,115.0,471.9
5819,345.0,341.9
5820,155.0,375.0
5821,280.0,413.8
5822,65.0,435.0
5823,45.0,396.9
5824,270.0,420.0
5825,215.0,331.9
5826,240.0,480.0
5827,0.0,376.9
5828,190.0,435.0
5829,415.0,446.9
5830,95.0,418.8
5831,180.0,512.6
5832,265.0,405.0
5833,0.0,406.9
5834,225.0,581.9
5835,240.0,321.9
5836,85.0,416.9
5837,150.0,341.9
5838,250.0,416.9
5839,160.0,305.0
5840,95.0,366.9
5841,220.0,316.9
5842,85.0,546.9
5843,35.0,301.9
5844,270.0,498.8
5845,140.0,351.9
5846,0.0,396.9
5847,270.0,366.9
5848,150.0,391.9
5849,340.0,538.8
5850,65.0,295.0
5851,243.0,428.8
5852,390.0,366.9
5853,165.0,461.9
5854,150.0,391.9
5855,125.0,410.0
5856,175.0,411.9
5857,130.0,368.8
5858,85.0,483.8
5859,70.0,456.9
5860,105.0,290.0
5861,125.0,441.9
5862,180.0,380.70000000000005
5863,330.0,400.70000000000005
5864,90.0,485.70000000000005
5865,210.0,508.8
5866,250.0,440.70000000000005
5867,145.0,390.0
5868,200.0,363.8
5869,340.0,490.0
5870,215.0,353.8
5871,50.0,471.9
5872,5.0,378.8
5873,285.0,455.0
5874,95.0,416.9
5875,190.0,471.9
5876,45.0,356.9
5877,150.0,438.8
5878,285.0,425.0
5879,145.0,412.6
5880,180.0,526.9
5881,175.0,345.0
5882,115.0,331.9
5883,285.0,311.9
5884,185.0,348.8
5885,120.0,428.8
5886,400.0,441.9
5887,355.0,406.9
5888,130.0,392.6
5889,320.0,455.0
5890,0.0,420.0
5891,85.0,408.8
5892,85.0,351.9
5893,70.0,403.8
5894,170.0,316.9
5895,65.0,336.9
5896,340.0,605.0
5897,270.0,370.0
5898,160.0,405.0
5899,235.0,543.8
5900,90.0,376.9
5901,345.0,320.0
5902,295.0,391.9
5903,80.0,475.0
5904,230.0,351.9
5905,0.0,296.9
5906,395.0,451.9
5907,50.0,371.9
5908,5.0,411.9
5909,210.0,408.8
5910,220.0,403.8
5911,245.0,545.0
5912,250.0,400.70000000000005
5913,300.0,403.8
5914,180.0,381.9
5915,45.0,521.9
5916,250.0,415.0
5917,380.0,420.0
5918,95.0,480.0
5919,390.0,361.9
5920,225.0,391.9
5921,160.0,383.8
5922,0.0,380.70000000000005
5923,185.0,376.9
5924,250.0,391.9
5925,90.0,291.9
5926,325.0,385.0
5927,45.0,376.9
5928,5.0,245.0
5929,0.0,268.8
5930,135.0,338.8
5931,200.0,454.9
5932,90.0,421.9
5933,5.0,335.0
5934,280.0,428.8
5935,215.0,370.70000000000005
5936,310.0,391.9
5937,130.0,311.9
5938,245.0,451.9
5939,225.0,458.8
5940,190.0,411.9
5941,220.0,403.8
5942,185.0,401.9
5943,195.0,427.6
5944,130.0,373.8
5945,325.0,413.8
5946,220.0,486.9
5947,85.0,395.0
5948,0.0,536.9
5949,180.0,375.0
5950,265.0,416.9
5951,210.0,403.8
5952,165.0,310.0
5953,65.0,445.70000000000005
5954,90.0,546.9
5955,5.0,425.0
5956,95.0,301.9
5957,95.0,376.9
5958,200.0,341.9
5959,85.0,345.70000000000005
5960,60.0,461.9
5961,390.0,413.8
5962,70.0,401.9
5963,230.0,418.8
5964,185.0,350.70000000000005
5965,230.0,381.9
5966,130.0,351.9
5967,270.0,415.0
5968,95.0,250.0
5969,135.0,520.7
5970,245.0,318.8
5971,65.0,486.9
5972,160.0,363.8
5973,195.0,443.8
5974,100.0,396.9
5975,205.0,495.0
5976,45.0,396.9
5977,185.0,471.9
5978,385.0,305.0
5979,225.0,338.8
5980,330.0,411.9
5981,185.0,353.8
5982,0.0,285.0
5983,95.0,476.9
5984,185.0,351.9
5985,45.0,460.70000000000005
5986,210.0,380.70000000000005
5987,95.0,490.0
5988,180.0,340.0
5989,265.0,605.7
5990,165.0,461.9
5991,170.0,373.8
5992,260.0,460.0
5993,50.0,315.70000000000005
5994,340.0,441.9
5995,160.0,408.8
5996,90.0,510.0
5997,85.0,385.0
5998,340.0,381.9
5999,180.0,295.0
6000,180.0,381.9
6001,250.0,353.8
6002,290.0,435.0
6003,260.0,391.9
6004,265.0,408.8
6005,95.0,240.0
6006,45.0,321.9
6007,125.0,503.8
6008,285.0,326.9
6009,170.0,395.0
6010,70.0,441.9
6011,105.0,325.0
6012,70.0,358.8
6013,230.0,367.6
6014,100.0,475.0
6015,160.0,426.9
6016,95.0,470.70000000000005
6017,250.0,415.0
6018,240.0,443.8
6019,85.0,325.0
6020,115.0,380.70000000000005
6021,245.0,391.9
6022,145.0,405.0
6023,225.0,443.8
6024,170.0,371.9
6025,185.0,376.9
6026,95.0,351.9
6027,210.0,416.9
6028,275.0,428.8
6029,165.0,476.9
6030,205.0,406.9
6031,165.0,315.70000000000005
6032,180.0,441.9
6033,150.0,196.9
6034,205.0,411.9
6035,45.0,380.0
6036,235.0,346.9
6037,165.0,410.0
6038,0.0,493.8
6039,270.0,396.9
6040,85.0,211.9
6041,265.0,478.8
6042,245.0,498.8
6043,0.0,416.9
6044,245.0,488.0
6045,145.0,358.8
6046,260.0,298.8
6047,45.0,366.9
6048,440.0,451.9
6049,285.0,341.9
6050,180.0,461.9
6051,125.0,483.8
6052,190.0,380.70000000000005
6053,205.0,376.9
6054,0.0,380.0
6055,115.0,455.70000000000005
6056,0.0,390.0
6057,160.0,366.9
6058,90.0,363.8
6059,85.0,268.8
6060,130.0,336.9
6061,235.0,391.9
6062,5.0,385.0
6063,85.0,470.70000000000005
6064,100.0,495.0
6065,265.0,451.9
6066,330.0,515.0
6067,140.0,428.8
6068,70.0,477.6
6069,95.0,376.9
6070,245.0,390.0
6071,210.0,333.8
6072,245.0,431.9
6073,285.0,403.8
6074,110.0,383.8
6075,165.0,451.9
6076,115.0,356.9
6077,170.0,408.8
6078,235.0,371.9
6079,280.0,431.9
6080,115.0,396.9
6081,215.0,465.0
6082,165.0,375.0
6083,480.0,466.9
6084,210.0,418.8
6085,100.0,403.8
6086,100.0,366.9
6087,95.0,343.8
6088,155.0,430.0
6089,150.0,415.0
6090,205.0,346.9
6091,135.0,445.0
6092,65.0,191.9
6093,5.0,316.9
6094,85.0,290.0
6095,250.0,506.9
6096,260.0,500.0
6097,60.0,418.8
6098,85.0,366.9
6099,165.0,331.9
6100,170.0,483.8
6101,165.0,320.0
6102,155.0,363.8
6103,310.0,356.9
6104,170.0,411.9
6105,365.0,461.9
6106,215.0,465.0
6107,90.0,348.8
6108,0.0,378.8
6109,245.0,388.8
6110,45.0,366.9
6111,155.0,271.9
6112,85.0,408.8
6113,250.0,491.9
6114,130.0,260.0
6115,345.0,406.9
6116,180.0,451.9
6117,95.0,348.8
6118,95.0,370.0
6119,5.0,395.0
6120,85.0,453.8
6121,5.0,420.70000000000005
6122,0.0,355.0
6123,95.0,325.0
6124,155.0,426.9
6125,155.0,380.0
6126,330.0,511.9
6127,185.0,455.70000000000005
6128,35.0,366.9
6129,140.0,361.9
6130,0.0,418.8
6131,160.0,671.9
6132,305.0,455.0
6133,290.0,476.9
6134,350.0,410.0
6135,190.0,455.70000000000005
6136,340.0,395.0
6137,155.0,353.8
6138,0.0,375.0
6139,155.0,426.9
6140,200.0,515.0
6141,210.0,398.8
6142,5.0,410.0
6143,165.0,345.0
6144,190.0,473.8
6145,95.0,250.0
6146,65.0,393.8
6147,65.0,405.0
6148,400.0,421.9
6149,300.0,386.9
6150,5.0,406.9
6151,220.0,370.70000000000005
6152,265.0,328.8
6153,80.0,481.9
6154,130.0,391.9
6155,0.0,375.0
6156,5.0,478.8
6157,265.0,486.9
6158,100.0,488.8
6159,0.0,355.70000000000005
6160,100.0,381.9
6161,265.0,396.9
6162,303.0,451.9
6163,190.0,531.9
6164,210.0,363.8
6165,0.0,220.0
6166,65.0,281.9
6167,160.0,391.9
6168,270.0,393.8
6169,330.0,401.9
6170,90.0,500.70000000000005
6171,85.0,635.0
6172,310.0,406.9
6173,310.0,421.9
6174,90.0,411.9
6175,145.0,305.0
6176,110.0,530.7
6177,195.0,345.0
6178,195.0,656.9
6179,130.0,353.8
6180,215.0,275.0
6181,100.0,443.8
6182,210.0,456.9
6183,215.0,271.9
6184,95.0,311.9
6185,175.0,338.8
6186,120.0,420.70000000000005
6187,235.0,416.9
6188,215.0,291.9
6189,95.0,455.0
6190,50.0,431.9
6191,70.0,438.8
6192,210.0,356.9
6193,0.0,455.0
6194,130.0,395.70000000000005
6195,150.0,446.9
6196,45.0,445.70000000000005
6197,295.0,401.9
6198,270.0,403.8
6199,45.0,391.9
6200,230.0,576.9
6201,290.0,416.9
6202,195.0,403.8
6203,60.0,301.9
6204,160.0,335.0
6205,315.0,451.9
6206,180.0,376.9
6207,185.0,288.8
6208,485.0,441.9
6209,235.0,486.9
6210,310.0,398.8
6211,150.0,380.70000000000005
6212,130.0,361.9
6213,235.0,405.0
6214,80.0,381.9
6215,70.0,366.9
6216,170.0,432.6
6217,40.0,416.9
6218,195.0,433.8
6219,275.0,361.9
6220,165.0,338.8
6221,185.0,535.7
6222,125.0,373.8
6223,210.0,301.9
6224,220.0,498.8
6225,85.0,406.9
6226,330.0,366.9
6227,360.0,351.9
6228,85.0,415.0
6229,85.0,440.70000000000005
6230,90.0,395.70000000000005
6231,190.0,381.9
6232,120.0,470.0
6233,345.0,420.70000000000005
6234,175.0,381.9
6235,170.0,385.70000000000005
6236,40.0,353.8
6237,120.0,505.0
6238,130.0,380.0
6239,180.0,346.9
6240,290.0,428.8
6241,175.0,383.8
6242,160.0,380.0
6243,200.0,366.9
6244,390.0,361.9
6245,180.0,391.9
6246,185.0,395.0
6247,285.0,366.9
6248,125.0,315.0
6249,150.0,438.8
6250,145.0,470.0
6251,115.0,375.0
6252,165.0,465.0
6253,0.0,400.0
6254,145.0,455.0
6255,135.0,383.8
6256,155.0,276.9
6257,205.0,211.9
6258,90.0,375.70000000000005
6259,215.0,453.8
6260,220.0,438.8
6261,45.0,421.9
6262,325.0,375.0
6263,90.0,296.9
6264,5.0,331.9
6265,35.0,536.9
6266,215.0,348.8
6267,255.0,485.70000000000005
6268,285.0,481.9
6269,185.0,376.9
6270,185.0,481.9
6271,270.0,281.9
6272,270.0,326.9
6273,90.0,378.8
6274,150.0,425.0
6275,290.0,465.0
6276,60.0,341.9
6277,210.0,376.9
6278,310.0,468.8
6279,420.0,341.9
6280,120.0,441.9
6281,155.0,565.0
6282,95.0,206.9
6283,445.0,438.8
6284,310.0,401.9
6285,335.0,455.0
6286,170.0,338.8
6287,515.0,401.9
6288,175.0,380.0
6289,365.0,391.9
6290,200.0,378.8
6291,95.0,335.70000000000005
6292,230.0,421.9
6293,60.0,346.9
6294,255.0,586.9
6295,95.0,240.0
6296,280.0,501.9
6297,225.0,350.70000000000005
6298,165.0,380.0
6299,100.0,400.70000000000005
6300,220.0,436.8
6301,130.0,336.9
6302,150.0,311.9
6303,370.0,496.9
6304,45.0,391.9
6305,130.0,425.0
6306,45.0,458.8
6307,180.0,415.0
6308,280.0,410.0
6309,260.0,441.9
6310,170.0,445.0
6311,245.0,443.8
6312,65.0,380.0
6313,245.0,366.9
6314,115.0,353.8
6315,60.0,345.0
6316,0.0,251.9
6317,185.0,411.9
6318,155.0,405.0
6319,5.0,265.0
6320,115.0,391.9
6321,205.0,386.9
6322,430.0,356.9
6323,125.0,391.9
6324,330.0,471.9
6325,50.0,353.8
6326,130.0,415.0
6327,350.0,350.70000000000005
6328,125.0,438.8
6329,45.0,403.8
6330,185.0,341.9
6331,185.0,391.9
6332,175.0,270.0
6333,285.0,391.9
6334,50.0,525.0
6335,110.0,393.8
6336,90.0,386.9
6337,245.0,350.70000000000005
6338,90.0,406.9
6339,205.0,395.0
6340,180.0,586.9
6341,135.0,363.8
6342,125.0,528.0
6343,140.0,443.8
6344,165.0,351.9
6345,345.0,386.9
6346,110.0,395.0
6347,220.0,431.9
6348,225.0,381.9
6349,180.0,531.9
6350,95.0,420.0
6351,160.0,345.0
6352,130.0,213.8
6353,150.0,553.8
6354,145.0,415.0
6355,205.0,471.9
6356,130.0,421.9
6357,165.0,380.0
6358,150.0,380.70000000000005
6359,225.0,396.9
6360,90.0,363.8
6361,300.0,376.9
6362,175.0,416.9
6363,250.0,438.8
6364,190.0,423.8
6365,195.0,461.9
6366,240.0,406.9
6367,35.0,471.9
6368,290.0,466.9
6369,100.0,518.8
6370,280.0,345.0
6371,205.0,398.8
6372,275.0,411.9
6373,205.0,290.0
6374,250.0,376.9
6375,100.0,388.8
6376,65.0,415.0
6377,245.0,608.8
6378,315.0,505.0
6379,235.0,366.9
6380,265.0,203.8
6381,180.0,381.9
6382,180.0,618.8
6383,5.0,345.0
6384,155.0,353.8
6385,275.0,482.6
6386,85.0,370.0
6387,90.0,361.9
6388,225.0,310.0
6389,5.0,516.9
6390,60.0,306.9
6391,160.0,456.9
6392,180.0,353.8
6393,165.0,396.9
