,p1_sum_spd_last,p2_sum_spd_last
5169,155.0,579.75
5170,220.0,560.0
5171,235.0,534.75
5172,350.0,534.75
5173,460.0,375.0
5174,65.0,589.25
5175,205.0,539.75
5176,295.0,624.75
5177,295.0,459.5
5178,195.0,549.25
5179,210.0,489.75
5180,0.0,414.75
5181,70.0,479.75
5182,495.0,515.0
5183,165.0,495.0
5184,215.0,484.5
5185,200.0,515.0
5186,420.0,629.5
5187,460.0,610.0
5188,415.0,529.75
5189,85.0,400.0
5190,165.0,529.75
5191,240.0,549.75
5192,200.0,544.75
5193,205.0,549.5
5194,260.0,460.0
5195,70.0,544.75
5196,335.0,619.5
5197,100.0,519.75
5198,330.0,639.75
5199,430.0,514.5
5200,335.0,595.0
5201,100.0,335.0
5202,65.0,594.75
5203,380.0,600.0
5204,45.0,384.75
5205,100.0,620.0
5206,220.0,630.0
5207,135.0,510.0
5208,260.0,634.75
5209,175.0,514.75
5210,240.0,564.75
5211,95.0,559.5
5212,150.0,624.75
5213,260.0,559.75
5214,395.0,470.0
5215,115.0,474.5
5216,135.0,424.75
5217,395.0,639.75
5218,375.0,454.5
5219,175.0,554.5
5220,65.0,600.0
5221,235.0,559.75
5222,255.0,650.0
5223,190.0,469.75
5224,210.0,539.25
5225,65.0,600.0
5226,210.0,649.75
5227,135.0,594.75
5228,260.0,414.5
5229,235.0,579.5
5230,455.0,545.0
5231,175.0,405.0
5232,195.0,584.5
5233,350.0,404.75
5234,70.0,579.75
5235,300.0,410.0
5236,340.0,484.75
5237,455.0,534.75
5238,405.0,644.75
5239,225.0,480.0
5240,470.0,609.5
5241,300.0,584.25
5242,440.0,585.0
5243,205.0,519.75
5244,235.0,445.0
5245,325.0,559.75
5246,295.0,589.75
5247,170.0,435.0
5248,170.0,420.0
5249,300.0,564.75
5250,360.0,619.75
5251,380.0,649.5
5252,250.0,585.0
5253,165.0,310.0
5254,425.0,514.5
5255,115.0,614.5
5256,445.0,564.75
5257,495.0,595.0
5258,340.0,609.25
5259,130.0,514.75
5260,100.0,585.0
5261,165.0,594.75
5262,95.0,604.0
5263,350.0,554.5
5264,0.0,630.0
5265,175.0,479.5
5266,240.0,570.0
5267,105.0,589.5
5268,105.0,590.0
5269,260.0,585.0
5270,235.0,619.5
5271,205.0,565.0
5272,165.0,589.75
5273,440.0,579.75
5274,225.0,519.5
5275,195.0,584.5
5276,175.0,584.5
5277,175.0,624.25
5278,270.0,584.5
5279,150.0,624.75
5280,325.0,650.0
5281,170.0,574.5
5282,190.0,504.5
5283,305.0,649.25
5284,135.0,599.75
5285,295.0,484.5
5286,110.0,580.0
5287,280.0,595.0
5288,160.0,500.0
5289,230.0,514.5
5290,355.0,479.5
5291,270.0,549.5
5292,70.0,554.75
5293,230.0,484.5
5294,190.0,564.5
5295,365.0,619.5
5296,105.0,355.0
5297,140.0,619.75
5298,95.0,594.5
5299,200.0,590.0
5300,270.0,584.75
5301,200.0,600.0
5302,365.0,559.75
5303,295.0,644.75
5304,85.0,644.75
5305,230.0,554.5
5306,85.0,589.25
5307,430.0,559.25
5308,320.0,454.5
5309,170.0,500.0
5310,240.0,414.75
5311,365.0,504.5
5312,255.0,554.75
5313,360.0,674.5
5314,190.0,554.75
5315,100.0,519.5
5316,265.0,624.75
5317,275.0,575.0
5318,165.0,584.5
5319,100.0,300.0
5320,210.0,509.75
5321,200.0,549.75
5322,225.0,574.75
5323,170.0,619.75
5324,395.0,584.5
5325,415.0,624.75
5326,330.0,625.0
5327,70.0,594.75
5328,300.0,450.0
5329,0.0,559.5
5330,365.0,585.0
5331,365.0,619.75
5332,110.0,484.75
5333,250.0,575.0
5334,250.0,514.25
5335,115.0,514.75
5336,125.0,515.0
5337,175.0,554.75
5338,325.0,480.0
5339,215.0,499.75
5340,320.0,450.0
5341,70.0,484.75
5342,475.0,524.5
5343,240.0,584.75
5344,425.0,539.5
5345,300.0,579.75
5346,150.0,604.25
5347,70.0,564.75
5348,320.0,510.0
5349,420.0,584.5
5350,185.0,490.0
5351,130.0,595.0
5352,165.0,594.5
5353,170.0,529.75
5354,125.0,589.75
5355,385.0,530.0
5356,105.0,584.5
5357,225.0,504.75
5358,345.0,410.0
5359,405.0,619.75
5360,285.0,594.75
5361,225.0,624.75
5362,430.0,509.75
5363,65.0,550.0
5364,0.0,609.75
5365,230.0,619.5
5366,220.0,494.75
5367,145.0,579.75
5368,345.0,529.75
5369,200.0,490.0
5370,110.0,609.25
5371,0.0,370.0
5372,65.0,510.0
5373,415.0,480.0
5374,195.0,469.75
5375,365.0,639.5
5376,395.0,594.75
5377,325.0,419.75
5378,240.0,485.0
5379,100.0,575.0
5380,100.0,534.75
5381,170.0,529.75
5382,135.0,494.75
5383,340.0,434.75
5384,375.0,559.75
5385,465.0,619.5
5386,435.0,540.0
5387,70.0,360.0
5388,330.0,549.5
5389,240.0,439.5
5390,380.0,480.0
5391,170.0,589.5
5392,0.0,609.5
5393,570.0,634.5
5394,170.0,529.75
5395,200.0,654.75
5396,240.0,550.0
5397,65.0,489.75
5398,135.0,510.0
5399,190.0,529.75
5400,390.0,579.5
5401,65.0,595.0
5402,230.0,425.0
5403,100.0,334.75
5404,340.0,639.0
5405,320.0,574.25
5406,310.0,659.75
5407,150.0,525.0
5408,265.0,604.5
5409,175.0,485.0
5410,315.0,489.5
5411,200.0,504.75
5412,65.0,554.75
5413,70.0,584.5
5414,415.0,559.75
5415,340.0,544.5
5416,195.0,459.75
5417,195.0,360.0
5418,200.0,589.75
5419,205.0,364.5
5420,300.0,554.5
5421,100.0,614.75
5422,190.0,619.75
5423,190.0,574.75
5424,140.0,549.5
5425,235.0,615.0
5426,220.0,550.0
5427,250.0,510.0
5428,455.0,599.5
5429,130.0,609.25
5430,110.0,374.75
5431,370.0,649.5
5432,330.0,505.0
5433,0.0,490.0
5434,320.0,590.0
5435,170.0,405.0
5436,0.0,435.0
5437,235.0,584.5
5438,170.0,530.0
5439,170.0,519.75
5440,200.0,679.5
5441,230.0,455.0
5442,300.0,490.0
5443,235.0,654.5
5444,425.0,529.5
5445,510.0,549.75
5446,165.0,489.75
5447,215.0,584.75
5448,240.0,499.75
5449,410.0,554.5
5450,275.0,570.0
5451,475.0,524.5
5452,135.0,409.75
5453,0.0,480.0
5454,295.0,445.0
5455,240.0,559.75
5456,485.0,619.75
5457,125.0,579.5
5458,195.0,534.25
5459,395.0,460.0
5460,160.0,644.75
5461,270.0,649.75
5462,260.0,619.5
5463,125.0,375.0
5464,170.0,554.75
5465,125.0,484.25
5466,325.0,579.0
5467,330.0,574.75
5468,275.0,589.25
5469,210.0,439.75
5470,425.0,574.25
5471,235.0,544.75
5472,195.0,709.75
5473,150.0,524.75
5474,260.0,575.0
5475,230.0,554.75
5476,535.0,544.75
5477,240.0,594.75
5478,250.0,544.75
5479,345.0,599.75
5480,105.0,614.75
5481,250.0,434.5
5482,250.0,649.75
5483,135.0,519.5
5484,190.0,614.5
5485,385.0,579.5
5486,170.0,579.75
5487,170.0,510.0
5488,195.0,594.75
5489,475.0,400.0
5490,190.0,624.75
5491,135.0,524.75
5492,150.0,604.5
5493,325.0,544.75
5494,410.0,674.75
5495,320.0,584.5
5496,305.0,595.0
5497,285.0,609.5
5498,345.0,620.0
5499,165.0,449.5
5500,200.0,664.75
5501,265.0,585.0
5502,0.0,568.75
5503,115.0,520.0
5504,300.0,589.75
5505,310.0,494.75
5506,155.0,444.75
5507,45.0,620.0
5508,65.0,400.0
5509,395.0,559.75
5510,180.0,614.75
5511,190.0,534.75
5512,125.0,464.5
5513,235.0,524.75
5514,195.0,594.75
5515,270.0,464.75
5516,200.0,534.75
5517,300.0,485.0
5518,175.0,569.75
5519,300.0,460.0
5520,145.0,569.75
5521,180.0,585.0
5522,250.0,599.75
5523,0.0,470.0
5524,340.0,585.0
5525,240.0,569.5
5526,205.0,530.0
5527,195.0,564.0
5528,270.0,559.75
5529,385.0,584.75
5530,540.0,579.5
5531,250.0,485.0
5532,135.0,384.25
5533,140.0,600.0
5534,385.0,480.0
5535,175.0,484.5
5536,280.0,554.75
5537,305.0,409.75
5538,365.0,549.25
5539,355.0,549.25
5540,0.0,594.75
5541,105.0,624.75
5542,70.0,584.5
5543,410.0,559.75
5544,275.0,539.5
5545,300.0,600.0
5546,250.0,594.75
5547,465.0,619.75
5548,105.0,594.5
5549,105.0,464.75
5550,265.0,564.75
5551,100.0,479.75
5552,175.0,555.0
5553,100.0,624.5
5554,105.0,520.0
5555,225.0,534.5
5556,165.0,495.0
5557,225.0,555.0
5558,365.0,459.75
5559,70.0,489.5
5560,215.0,569.5
5561,390.0,550.0
5562,295.0,584.5
5563,310.0,584.25
5564,245.0,600.0
5565,175.0,544.75
5566,180.0,529.75
5567,205.0,594.75
5568,105.0,514.25
5569,125.0,549.75
5570,110.0,414.75
5571,105.0,555.0
5572,160.0,510.0
5573,305.0,515.0
5574,290.0,574.5
5575,235.0,624.5
5576,70.0,514.75
5577,270.0,445.0
5578,255.0,585.0
5579,190.0,410.0
5580,410.0,574.5
5581,240.0,619.75
5582,185.0,609.5
5583,200.0,544.75
5584,465.0,609.25
5585,230.0,569.75
5586,175.0,579.25
5587,380.0,499.5
5588,205.0,499.75
5589,275.0,589.75
5590,105.0,590.0
5591,170.0,599.5
5592,180.0,564.5
5593,240.0,614.75
5594,135.0,584.75
5595,230.0,524.75
5596,105.0,529.75
5597,195.0,644.75
5598,65.0,624.75
5599,70.0,584.5
5600,330.0,539.5
5601,400.0,585.0
5602,0.0,565.0
5603,330.0,584.5
5604,310.0,525.0
5605,390.0,454.75
5606,215.0,614.5
5607,105.0,559.75
5608,0.0,370.0
5609,220.0,480.0
5610,295.0,500.0
5611,405.0,590.0
5612,295.0,599.75
5613,65.0,554.5
5614,135.0,619.5
5615,190.0,614.5
5616,135.0,595.0
5617,150.0,600.0
5618,65.0,644.75
5619,305.0,559.75
5620,110.0,549.25
5621,105.0,564.75
5622,430.0,549.75
5623,215.0,489.75
5624,170.0,404.75
5625,230.0,564.75
5626,280.0,619.75
5627,70.0,554.75
5628,240.0,544.25
5629,305.0,510.0
5630,170.0,584.5
5631,335.0,569.75
5632,65.0,319.75
5633,260.0,519.75
5634,300.0,554.25
5635,150.0,589.25
5636,105.0,419.75
5637,135.0,549.75
5638,175.0,490.0
5639,220.0,434.75
5640,260.0,524.75
5641,0.0,400.0
5642,305.0,580.0
5643,250.0,504.75
5644,305.0,559.5
5645,300.0,595.0
5646,300.0,574.5
5647,0.0,554.5
5648,105.0,619.75
5649,0.0,635.0
5650,390.0,584.75
5651,135.0,520.0
5652,310.0,619.5
5653,105.0,594.0
5654,170.0,559.75
5655,105.0,425.0
5656,270.0,554.5
5657,135.0,405.0
5658,170.0,579.25
5659,435.0,554.5
5660,250.0,534.75
5661,175.0,615.0
5662,180.0,620.0
5663,370.0,574.75
5664,180.0,554.75
5665,300.0,489.75
5666,70.0,385.0
5667,95.0,534.75
5668,225.0,539.75
5669,170.0,459.75
5670,240.0,619.5
5671,220.0,609.5
5672,275.0,579.5
5673,235.0,619.5
5674,160.0,659.75
5675,330.0,514.75
5676,105.0,579.5
5677,100.0,510.0
5678,135.0,510.0
5679,305.0,385.0
5680,250.0,479.5
5681,100.0,489.75
5682,325.0,504.75
5683,365.0,505.0
5684,165.0,480.0
5685,235.0,520.0
5686,95.0,414.75
5687,205.0,465.0
5688,130.0,455.0
5689,250.0,600.0
5690,275.0,575.0
5691,210.0,600.0
5692,210.0,519.5
5693,295.0,444.5
5694,500.0,614.5
5695,100.0,600.0
5696,220.0,589.75
5697,170.0,614.5
5698,280.0,520.0
5699,295.0,609.25
5700,390.0,510.0
5701,305.0,534.75
5702,260.0,554.75
5703,375.0,594.5
5704,365.0,355.0
5705,230.0,600.0
5706,445.0,569.75
5707,270.0,564.75
5708,145.0,609.75
5709,190.0,609.75
5710,105.0,529.75
5711,305.0,604.75
5712,260.0,614.5
5713,125.0,589.75
5714,305.0,650.0
5715,195.0,624.75
5716,260.0,430.0
5717,65.0,560.0
5718,300.0,449.75
5719,105.0,520.0
5720,70.0,509.75
5721,135.0,649.75
5722,385.0,450.0
5723,270.0,549.25
5724,45.0,609.75
5725,175.0,510.0
5726,65.0,594.5
5727,65.0,614.75
5728,175.0,554.75
5729,135.0,544.75
5730,300.0,459.5
5731,0.0,459.75
5732,230.0,554.25
5733,365.0,530.0
5734,175.0,545.0
5735,355.0,644.75
5736,170.0,560.0
5737,135.0,619.5
5738,300.0,600.0
5739,285.0,594.75
5740,180.0,584.5
5741,305.0,595.0
5742,590.0,619.75
5743,165.0,510.0
5744,270.0,499.5
5745,475.0,449.75
5746,105.0,544.25
5747,230.0,459.75
5748,295.0,424.75
5749,105.0,374.75
5750,175.0,500.0
5751,195.0,594.75
5752,275.0,590.0
5753,260.0,549.5
5754,100.0,594.5
5755,385.0,544.25
5756,200.0,595.0
5757,410.0,569.5
5758,265.0,529.75
5759,70.0,624.75
5760,240.0,590.0
5761,540.0,554.5
5762,65.0,360.0
5763,205.0,484.75
5764,105.0,514.75
5765,425.0,489.75
5766,0.0,434.75
5767,170.0,444.5
5768,230.0,525.0
5769,165.0,535.0
5770,300.0,519.75
5771,0.0,470.0
5772,65.0,529.5
5773,270.0,564.5
5774,250.0,569.75
5775,115.0,529.75
5776,360.0,624.75
5777,485.0,514.75
5778,210.0,469.75
5779,200.0,554.25
5780,400.0,569.5
5781,65.0,644.0
5782,445.0,565.0
5783,305.0,439.5
5784,170.0,594.5
5785,310.0,504.75
5786,260.0,390.0
5787,190.0,605.0
5788,100.0,559.75
5789,300.0,549.75
5790,235.0,510.0
5791,125.0,585.0
5792,135.0,544.75
5793,365.0,580.0
5794,175.0,494.75
5795,65.0,589.75
5796,305.0,594.5
5797,300.0,544.5
5798,215.0,554.75
5799,125.0,585.0
5800,435.0,579.5
5801,375.0,519.75
5802,325.0,604.25
5803,275.0,529.75
5804,215.0,594.75
5805,65.0,574.5
5806,135.0,444.75
5807,265.0,529.75
5808,365.0,649.5
5809,175.0,595.0
5810,405.0,619.5
5811,220.0,564.5
5812,440.0,544.75
5813,230.0,539.75
5814,170.0,564.75
5815,105.0,479.75
5816,170.0,619.5
5817,80.0,614.25
5818,185.0,604.75
5819,350.0,559.75
5820,135.0,495.0
5821,320.0,654.5
5822,235.0,625.0
5823,135.0,449.75
5824,400.0,590.0
5825,155.0,459.75
5826,325.0,500.0
5827,0.0,594.75
5828,390.0,580.0
5829,545.0,549.75
5830,70.0,579.5
5831,85.0,489.0
5832,395.0,580.0
5833,0.0,584.75
5834,310.0,579.75
5835,325.0,489.75
5836,125.0,559.75
5837,165.0,654.75
5838,340.0,559.75
5839,135.0,520.0
5840,70.0,649.75
5841,300.0,619.75
5842,125.0,639.75
5843,95.0,464.75
5844,400.0,544.5
5845,205.0,634.75
5846,0.0,554.75
5847,370.0,529.75
5848,360.0,589.75
5849,370.0,604.5
5850,65.0,500.0
5851,445.0,564.5
5852,445.0,554.75
5853,240.0,514.75
5854,190.0,564.75
5855,230.0,455.0
5856,190.0,479.75
5857,260.0,459.5
5858,100.0,614.5
5859,170.0,504.75
5860,265.0,540.0
5861,210.0,534.75
5862,225.0,624.25
5863,420.0,554.25
5864,230.0,524.25
5865,275.0,514.5
5866,365.0,609.25
5867,255.0,590.0
5868,335.0,619.5
5869,490.0,535.0
5870,385.0,579.5
5871,240.0,564.75
5872,105.0,594.5
5873,555.0,510.0
5874,70.0,494.75
5875,390.0,539.75
5876,135.0,609.75
5877,190.0,624.5
5878,530.0,555.0
5879,260.0,579.0
5880,170.0,509.75
5881,165.0,570.0
5882,185.0,459.75
5883,285.0,434.75
5884,275.0,474.5
5885,45.0,609.5
5886,350.0,539.75
5887,385.0,599.75
5888,165.0,614.0
5889,430.0,535.0
5890,0.0,590.0
5891,100.0,484.5
5892,125.0,494.75
5893,205.0,584.5
5894,310.0,484.75
5895,65.0,654.75
5896,220.0,520.0
5897,310.0,560.0
5898,170.0,485.0
5899,350.0,504.5
5900,205.0,594.75
5901,350.0,455.0
5902,475.0,564.75
5903,95.0,600.0
5904,435.0,494.75
5905,0.0,554.75
5906,350.0,649.75
5907,240.0,659.75
5908,105.0,479.75
5909,285.0,619.5
5910,220.0,584.5
5911,260.0,530.0
5912,340.0,554.25
5913,410.0,584.5
5914,85.0,484.75
5915,135.0,579.75
5916,340.0,545.0
5917,445.0,590.0
5918,70.0,495.0
5919,510.0,599.75
5920,330.0,419.75
5921,170.0,584.5
5922,0.0,649.25
5923,300.0,594.75
5924,365.0,604.75
5925,205.0,469.75
5926,380.0,615.0
5927,135.0,594.75
5928,105.0,470.0
5929,0.0,389.5
5930,340.0,544.5
5931,335.0,389.75
5932,230.0,649.75
5933,105.0,465.0
5934,180.0,544.5
5935,265.0,584.25
5936,225.0,524.75
5937,300.0,529.75
5938,335.0,544.75
5939,320.0,564.5
5940,185.0,454.75
5941,280.0,584.5
5942,300.0,569.75
5943,325.0,539.0
5944,55.0,429.5
5945,425.0,554.5
5946,205.0,609.75
5947,100.0,555.0
5948,0.0,604.75
5949,250.0,595.0
5950,295.0,404.75
5951,250.0,584.5
5952,180.0,530.0
5953,65.0,569.25
5954,230.0,529.75
5955,105.0,485.0
5956,70.0,489.75
5957,70.0,519.75
5958,430.0,549.75
5959,200.0,459.25
5960,130.0,639.75
5961,445.0,554.5
5962,170.0,384.75
5963,435.0,564.5
5964,285.0,549.25
5965,410.0,599.75
5966,55.0,494.75
5967,290.0,545.0
5968,70.0,340.0
5969,340.0,509.25
5970,360.0,484.5
5971,65.0,599.75
5972,305.0,619.5
5973,230.0,519.5
5974,175.0,494.75
5975,170.0,540.0
5976,135.0,629.75
5977,275.0,539.75
5978,340.0,495.0
5979,325.0,624.5
5980,360.0,554.75
5981,300.0,554.5
5982,0.0,460.0
5983,70.0,469.75
5984,190.0,519.75
5985,135.0,644.25
5986,275.0,649.25
5987,70.0,310.0
5988,170.0,450.0
5989,295.0,564.25
5990,180.0,489.75
5991,250.0,564.5
5992,425.0,570.0
5993,240.0,454.25
5994,345.0,534.75
5995,135.0,509.5
5996,230.0,540.0
5997,125.0,560.0
5998,220.0,619.75
5999,250.0,475.0
6000,270.0,599.75
6001,305.0,554.5
6002,295.0,510.0
6003,290.0,564.75
6004,210.0,634.5
6005,70.0,260.0
6006,135.0,514.75
6007,230.0,519.5
6008,555.0,564.75
6009,250.0,620.0
6010,170.0,584.75
6011,265.0,495.0
6012,205.0,514.5
6013,410.0,579.0
6014,175.0,615.0
6015,135.0,629.75
6016,70.0,614.25
6017,365.0,610.0
6018,395.0,614.5
6019,100.0,385.0
6020,305.0,649.25
6021,260.0,549.75
6022,310.0,480.0
6023,370.0,564.5
6024,225.0,564.75
6025,250.0,594.75
6026,70.0,494.75
6027,425.0,559.75
6028,340.0,609.5
6029,240.0,604.75
6030,150.0,614.75
6031,240.0,454.25
6032,195.0,534.75
6033,190.0,399.75
6034,270.0,579.75
6035,135.0,625.0
6036,275.0,624.75
6037,220.0,440.0
6038,0.0,549.5
6039,400.0,449.75
6040,100.0,354.75
6041,380.0,639.5
6042,235.0,499.5
6043,0.0,499.75
6044,430.0,530.0
6045,255.0,604.5
6046,250.0,459.5
6047,135.0,554.75
6048,475.0,639.75
6049,435.0,629.75
6050,170.0,514.75
6051,300.0,569.5
6052,215.0,554.25
6053,245.0,594.75
6054,0.0,490.0
6055,185.0,604.25
6056,0.0,490.0
6057,135.0,624.75
6058,230.0,524.5
6059,100.0,454.5
6060,165.0,419.75
6061,290.0,564.75
6062,105.0,340.0
6063,125.0,614.25
6064,125.0,545.0
6065,395.0,639.75
6066,360.0,550.0
6067,205.0,484.5
6068,170.0,544.0
6069,70.0,594.75
6070,260.0,460.0
6071,375.0,649.5
6072,260.0,594.75
6073,240.0,584.5
6074,200.0,584.5
6075,240.0,544.75
6076,185.0,569.75
6077,330.0,619.5
6078,460.0,509.75
6079,260.0,574.75
6080,305.0,564.75
6081,180.0,520.0
6082,180.0,595.0
6083,580.0,554.75
6084,375.0,574.5
6085,175.0,584.5
6086,175.0,529.75
6087,70.0,384.5
6088,295.0,575.0
6089,190.0,425.0
6090,150.0,389.75
6091,340.0,440.0
6092,100.0,399.75
6093,105.0,619.75
6094,200.0,470.0
6095,320.0,644.75
6096,445.0,465.0
6097,130.0,544.5
6098,125.0,459.75
6099,240.0,459.75
6100,250.0,634.5
6101,220.0,520.0
6102,270.0,619.5
6103,325.0,584.75
6104,325.0,554.75
6105,195.0,609.75
6106,180.0,525.0
6107,230.0,549.5
6108,0.0,479.5
6109,235.0,559.5
6110,135.0,649.75
6111,215.0,309.75
6112,100.0,449.5
6113,305.0,534.75
6114,55.0,540.0
6115,325.0,614.75
6116,195.0,654.75
6117,70.0,474.5
6118,70.0,560.0
6119,105.0,540.0
6120,125.0,584.5
6121,105.0,639.25
6122,0.0,605.0
6123,70.0,395.0
6124,135.0,544.75
6125,180.0,625.0
6126,485.0,519.75
6127,275.0,534.25
6128,95.0,554.75
6129,205.0,619.75
6130,0.0,639.5
6131,135.0,554.75
6132,345.0,510.0
6133,285.0,584.75
6134,495.0,485.0
6135,365.0,569.25
6136,220.0,645.0
6137,270.0,579.5
6138,0.0,595.0
6139,215.0,664.75
6140,315.0,395.0
6141,275.0,539.5
6142,105.0,610.0
6143,240.0,465.0
6144,120.0,624.5
6145,70.0,365.0
6146,235.0,599.5
6147,65.0,580.0
6148,475.0,509.75
6149,215.0,654.75
6150,105.0,464.75
6151,395.0,609.25
6152,295.0,564.5
6153,95.0,569.75
6154,55.0,624.75
6155,0.0,595.0
6156,105.0,589.5
6157,420.0,599.75
6158,175.0,664.5
6159,0.0,484.25
6160,175.0,619.75
6161,295.0,499.75
6162,210.0,654.75
6163,355.0,499.75
6164,240.0,524.5
6165,0.0,370.0
6166,65.0,499.75
6167,165.0,459.75
6168,425.0,524.5
6169,360.0,569.75
6170,230.0,554.25
6171,125.0,595.0
6172,250.0,614.75
6173,250.0,604.75
6174,205.0,554.75
6175,255.0,365.0
6176,200.0,554.25
6177,195.0,590.0
6178,205.0,554.75
6179,235.0,579.5
6180,265.0,515.0
6181,205.0,639.5
6182,250.0,589.75
6183,115.0,389.75
6184,70.0,449.75
6185,370.0,624.5
6186,220.0,584.25
6187,290.0,599.75
6188,115.0,469.75
6189,70.0,510.0
6190,240.0,559.75
6191,205.0,624.5
6192,255.0,434.75
6193,0.0,510.0
6194,300.0,644.25
6195,190.0,404.75
6196,135.0,554.25
6197,390.0,514.75
6198,400.0,584.5
6199,135.0,589.75
6200,125.0,539.75
6201,190.0,449.75
6202,300.0,584.5
6203,110.0,489.75
6204,135.0,485.0
6205,355.0,479.75
6206,195.0,594.75
6207,275.0,514.5
6208,475.0,534.75
6209,230.0,509.75
6210,510.0,579.5
6211,165.0,649.25
6212,165.0,619.75
6213,295.0,585.0
6214,95.0,644.75
6215,170.0,649.75
6216,250.0,644.0
6217,200.0,559.75
6218,205.0,614.5
6219,350.0,619.75
6220,240.0,519.5
6221,300.0,559.25
6222,325.0,564.5
6223,260.0,489.75
6224,245.0,569.5
6225,100.0,614.75
6226,420.0,624.75
6227,445.0,579.75
6228,100.0,545.0
6229,125.0,609.25
6230,205.0,474.25
6231,215.0,599.75
6232,45.0,710.0
6233,510.0,614.25
6234,300.0,559.75
6235,225.0,609.25
6236,200.0,554.5
6237,195.0,570.0
6238,55.0,625.0
6239,170.0,624.75
6240,270.0,584.5
6241,165.0,559.5
6242,245.0,600.0
6243,335.0,554.75
6244,445.0,619.75
6245,195.0,589.75
6246,110.0,620.0
6247,350.0,624.75
6248,230.0,485.0
6249,165.0,484.5
6250,310.0,585.0
6251,185.0,595.0
6252,240.0,545.0
6253,0.0,455.0
6254,235.0,510.0
6255,270.0,654.5
6256,135.0,394.75
6257,270.0,429.75
6258,230.0,564.25
6259,115.0,584.5
6260,490.0,504.5
6261,135.0,544.75
6262,195.0,595.0
6263,230.0,519.75
6264,105.0,459.75
6265,95.0,604.75
6266,265.0,489.5
6267,410.0,609.25
6268,285.0,549.75
6269,300.0,514.75
6270,300.0,469.75
6271,235.0,429.75
6272,400.0,539.75
6273,230.0,589.5
6274,165.0,515.0
6275,470.0,545.0
6276,130.0,629.75
6277,275.0,594.75
6278,430.0,509.5
6279,480.0,539.75
6280,220.0,584.75
6281,215.0,585.0
6282,70.0,244.75
6283,505.0,679.5
6284,250.0,584.75
6285,465.0,510.0
6286,310.0,519.5
6287,585.0,569.75
6288,330.0,550.0
6289,280.0,564.75
6290,405.0,579.5
6291,70.0,514.25
6292,435.0,604.75
6293,65.0,494.75
6294,335.0,629.75
6295,70.0,325.0
6296,180.0,574.75
6297,330.0,549.25
6298,240.0,600.0
6299,175.0,554.25
6300,395.0,599.5
6301,260.0,504.75
6302,190.0,529.75
6303,385.0,494.75
6304,135.0,604.75
6305,165.0,555.0
6306,135.0,564.5
6307,195.0,545.0
6308,330.0,675.0
6309,410.0,534.75
6310,225.0,590.0
6311,235.0,614.5
6312,215.0,600.0
6313,260.0,554.75
6314,185.0,579.5
6315,65.0,475.0
6316,0.0,419.75
6317,275.0,554.75
6318,295.0,545.0
6319,105.0,365.0
6320,305.0,589.75
6321,305.0,614.75
6322,475.0,584.75
6323,325.0,544.75
6324,360.0,539.75
6325,240.0,579.5
6326,260.0,520.0
6327,480.0,549.25
6328,230.0,529.5
6329,135.0,504.5
6330,300.0,519.75
6331,300.0,569.75
6332,355.0,505.0
6333,425.0,604.75
6334,240.0,365.0
6335,80.0,624.5
6336,205.0,519.75
6337,235.0,549.25
6338,205.0,589.75
6339,150.0,600.0
6340,175.0,634.75
6341,270.0,619.5
6342,150.0,550.0
6343,205.0,369.5
6344,270.0,579.75
6345,350.0,439.75
6346,80.0,540.0
6347,200.0,594.75
6348,310.0,619.75
6349,195.0,499.75
6350,70.0,555.0
6351,285.0,440.0
6352,335.0,429.5
6353,165.0,524.5
6354,160.0,585.0
6355,170.0,539.75
6356,260.0,534.75
6357,240.0,550.0
6358,190.0,649.25
6359,330.0,369.75
6360,230.0,524.5
6361,240.0,594.75
6362,190.0,559.75
6363,305.0,609.5
6364,295.0,629.5
6365,205.0,594.75
6366,395.0,474.75
6367,95.0,584.75
6368,395.0,449.75
6369,125.0,524.5
6370,480.0,545.0
6371,305.0,579.5
6372,155.0,479.75
6373,170.0,545.0
6374,280.0,594.75
6375,175.0,519.5
6376,100.0,515.0
6377,150.0,594.5
6378,355.0,550.0
6379,350.0,554.75
6380,295.0,389.5
6381,170.0,309.75
6382,200.0,549.5
6383,105.0,395.0
6384,270.0,404.5
6385,155.0,594.0
6386,125.0,360.0
6387,205.0,519.75
6388,330.0,530.0
6389,105.0,574.75
6390,110.0,404.75
6391,245.0,589.75
6392,195.0,579.5
6393,180.0,654.75
6394,135.0,679.75
6395,265.0,529.5
6396,260.0,595.0
6397,160.0,580.0
6398,0.0,519.75
6399,330.0,599.75
6400,280.0,594.5
6401,205.0,504.75
6402,0.0,619.25
6403,135.0,615.0
6404,175.0,524.75
6405,330.0,589.25
6406,230.0,600.0
6407,180.0,389.25
6408,240.0,619.75
6409,330.0,615.0
6410,395.0,689.75
6411,65.0,664.75
6412,105.0,544.5
6413,145.0,494.5
6414,205.0,619.75
6415,205.0,489.75
6416,125.0,595.0
6417,370.0,539.75
6418,270.0,524.25
6419,195.0,489.75
6420,260.0,629.75
6421,200.0,514.25
6422,70.0,564.75
6423,105.0,489.75
6424,590.0,559.75
6425,0.0,424.75
6426,240.0,399.5
6427,165.0,469.75
6428,165.0,590.0
6429,0.0,545.0
6430,130.0,510.0
6431,430.0,579.25
6432,475.0,614.75
6433,195.0,560.0
6434,250.0,644.75
6435,430.0,614.75
6436,405.0,594.5
6437,340.0,504.75
6438,385.0,595.0
