,p1_sum_hp_last,p2_sum_hp_last
5169,245.0,731.95
5170,160.0,705.0
5171,146.0,746.95
5172,305.0,731.95
5173,590.0,465.0
5174,235.0,660.85
5175,130.0,706.95
5176,670.0,696.95
5177,480.0,638.9
5178,165.0,750.85
5179,245.0,576.95
5180,0.0,306.95
5181,75.0,741.95
5182,455.0,550.0
5183,140.0,545.0
5184,370.0,413.9
5185,315.0,710.0
5186,645.0,523.9
5187,580.0,635.0
5188,560.0,766.95
5189,50.0,475.0
5190,220.0,491.95
5191,485.0,686.95
5192,290.0,656.95
5193,736.0,728.9
5194,145.0,750.0
5195,75.0,556.95
5196,445.0,743.9
5197,135.0,601.95
5198,220.0,471.95
5199,560.0,588.9
5200,476.0,700.0
5201,150.0,340.0
5202,315.0,726.95
5203,630.0,735.0
5204,105.0,441.95
5205,80.0,730.0
5206,155.0,695.0
5207,235.0,745.0
5208,150.0,586.95
5209,325.0,386.95
5210,485.0,696.95
5211,205.0,469.9
5212,170.0,596.95
5213,375.0,606.95
5214,480.0,725.0
5215,180.0,608.9
5216,55.0,356.95
5217,430.0,556.95
5218,540.0,658.9
5219,325.0,763.9
5220,160.0,695.0
5221,345.0,731.95
5222,205.0,535.0
5223,210.0,631.95
5224,125.0,570.85
5225,160.0,530.0
5226,200.0,741.95
5227,55.0,721.95
5228,395.0,673.9
5229,155.0,633.9
5230,705.0,695.0
5231,325.0,540.0
5232,170.0,743.9
5233,315.0,396.95
5234,75.0,546.95
5235,415.0,685.0
5236,545.0,726.95
5237,315.0,681.95
5238,445.0,746.95
5239,290.0,715.0
5240,520.0,459.9
5241,375.0,525.85
5242,501.0,735.0
5243,310.0,686.95
5244,175.0,555.0
5245,535.0,731.95
5246,345.0,731.95
5247,200.0,470.0
5248,485.0,505.0
5249,480.0,696.95
5250,390.0,716.95
5251,630.0,468.9
5252,415.0,735.0
5253,220.0,305.0
5254,370.0,433.9
5255,180.0,553.9
5256,585.0,546.95
5257,445.0,765.0
5258,635.0,685.85
5259,60.0,686.95
5260,80.0,605.0
5261,140.0,726.95
5262,130.0,557.8
5263,245.0,578.9
5264,65.0,695.0
5265,380.0,363.9
5266,275.0,445.0
5267,325.0,633.9
5268,250.0,700.0
5269,325.0,735.0
5270,295.0,743.9
5271,190.0,680.0
5272,390.0,536.95
5273,600.0,731.95
5274,225.0,603.9
5275,450.0,748.9
5276,405.0,748.9
5277,485.0,520.85
5278,525.0,743.9
5279,210.0,596.95
5280,380.0,580.0
5281,240.0,539.9
5282,450.0,758.9
5283,440.0,675.85
5284,55.0,481.95
5285,575.0,688.9
5286,160.0,730.0
5287,310.0,700.0
5288,130.0,635.0
5289,575.0,733.9
5290,275.0,498.9
5291,425.0,583.9
5292,155.0,721.95
5293,405.0,413.9
5294,475.0,548.9
5295,580.0,743.9
5296,325.0,480.0
5297,170.0,431.95
5298,65.0,478.9
5299,315.0,730.0
5300,390.0,716.95
5301,290.0,695.0
5302,475.0,731.95
5303,230.0,471.95
5304,365.0,746.95
5305,340.0,718.9
5306,78.0,740.85
5307,635.0,580.85
5308,390.0,658.9
5309,470.0,630.0
5310,305.0,306.95
5311,565.0,638.9
5312,515.0,621.95
5313,390.0,678.9
5314,255.0,481.95
5315,60.0,608.9
5316,280.0,626.95
5317,465.0,720.0
5318,385.0,748.9
5319,60.0,290.0
5320,205.0,736.95
5321,320.0,546.95
5322,315.0,666.95
5323,270.0,431.95
5324,640.0,668.9
5325,275.0,626.95
5326,405.0,725.0
5327,75.0,721.95
5328,375.0,320.0
5329,75.0,393.9
5330,400.0,735.0
5331,475.0,716.95
5332,340.0,331.95
5333,230.0,500.0
5334,450.0,575.85
5335,180.0,466.95
5336,90.0,725.0
5337,325.0,736.95
5338,470.0,355.0
5339,491.0,631.95
5340,345.0,550.0
5341,75.0,481.95
5342,675.0,648.9
5343,305.0,761.95
5344,535.0,753.9
5345,440.0,691.95
5346,238.0,675.85
5347,180.0,446.95
5348,435.0,745.0
5349,670.0,748.9
5350,140.0,515.0
5351,60.0,700.0
5352,406.0,688.9
5353,135.0,426.95
5354,160.0,572.95
5355,485.0,605.0
5356,485.0,668.9
5357,155.0,776.95
5358,360.0,420.0
5359,475.0,436.95
5360,315.0,726.95
5361,155.0,711.95
5362,675.0,561.95
5363,160.0,655.0
5364,220.0,466.95
5365,370.0,743.9
5366,250.0,571.95
5367,165.0,651.95
5368,380.0,566.95
5369,300.0,450.0
5370,340.0,585.85
5371,0.0,450.0
5372,160.0,415.0
5373,555.0,715.0
5374,165.0,601.95
5375,460.0,633.9
5376,490.0,726.95
5377,370.0,641.95
5378,380.0,400.0
5379,60.0,705.0
5380,135.0,761.95
5381,200.0,701.95
5382,485.0,366.95
5383,545.0,656.95
5384,355.0,726.95
5385,640.0,743.9
5386,475.0,740.0
5387,75.0,265.0
5388,610.0,618.9
5389,305.0,598.9
5390,475.0,580.0
5391,485.0,713.9
5392,0.0,778.9
5393,595.0,678.9
5394,575.0,566.95
5395,135.0,436.95
5396,485.0,625.0
5397,160.0,716.95
5398,55.0,745.0
5399,250.0,641.95
5400,480.0,753.9
5401,65.0,545.0
5402,345.0,285.0
5403,60.0,361.95
5404,365.0,517.8
5405,490.0,635.85
5406,630.0,676.95
5407,170.0,710.0
5408,550.0,458.9
5409,325.0,480.0
5410,575.0,623.9
5411,525.0,776.95
5412,160.0,736.95
5413,75.0,628.9
5414,285.0,676.95
5415,710.0,728.9
5416,170.0,611.95
5417,170.0,300.0
5418,290.0,726.95
5419,385.0,508.9
5420,515.0,718.9
5421,60.0,746.95
5422,325.0,781.95
5423,160.0,701.95
5424,296.0,393.9
5425,295.0,455.0
5426,375.0,690.0
5427,505.0,745.0
5428,415.0,683.9
5429,151.0,585.85
5430,65.0,491.95
5431,430.0,713.9
5432,405.0,630.0
5433,0.0,360.0
5434,425.0,435.0
5435,135.0,305.0
5436,0.0,610.0
5437,415.0,568.9
5438,135.0,605.0
5439,135.0,601.95
5440,470.0,673.9
5441,120.0,380.0
5442,275.0,360.0
5443,115.0,643.9
5444,510.0,593.9
5445,545.0,606.95
5446,220.0,476.95
5447,230.0,541.95
5448,485.0,586.95
5449,705.0,763.9
5450,270.0,710.0
5451,600.0,733.9
5452,145.0,456.95
5453,0.0,530.0
5454,230.0,580.0
5455,485.0,731.95
5456,655.0,716.95
5457,95.0,568.9
5458,165.0,480.85
5459,385.0,640.0
5460,265.0,746.95
5461,545.0,466.95
5462,485.0,743.9
5463,155.0,330.0
5464,135.0,736.95
5465,340.0,490.85
5466,735.0,582.8
5467,480.0,706.95
5468,480.0,740.85
5469,125.0,616.95
5470,705.0,590.85
5471,685.0,766.95
5472,275.0,451.95
5473,430.0,651.95
5474,325.0,400.0
5475,345.0,736.95
5476,660.0,721.95
5477,485.0,726.95
5478,185.0,656.95
5479,375.0,596.95
5480,325.0,746.95
5481,505.0,603.9
5482,381.0,741.95
5483,295.0,588.9
5484,450.0,748.9
5485,565.0,698.9
5486,255.0,511.95
5487,135.0,745.0
5488,525.0,726.95
5489,600.0,565.0
5490,375.0,711.95
5491,55.0,466.95
5492,590.0,464.9
5493,470.0,732.95
5494,531.0,596.95
5495,260.0,748.9
5496,385.0,700.0
5497,590.0,663.9
5498,375.0,730.0
5499,195.0,513.9
5500,135.0,441.95
5501,180.0,685.0
5502,55.0,524.75
5503,180.0,475.0
5504,375.0,716.95
5505,380.0,621.95
5506,125.0,476.95
5507,105.0,730.0
5508,160.0,615.0
5509,640.0,731.95
5510,175.0,631.95
5511,435.0,761.95
5512,170.0,568.9
5513,385.0,651.95
5514,261.0,726.95
5515,575.0,541.95
5516,380.0,531.95
5517,445.0,360.0
5518,325.0,481.95
5519,580.0,280.0
5520,165.0,691.95
5521,160.0,735.0
5522,260.0,721.95
5523,0.0,395.0
5524,610.0,580.0
5525,125.0,508.9
5526,130.0,605.0
5527,170.0,477.8
5528,545.0,551.95
5529,450.0,541.95
5530,420.0,753.9
5531,415.0,515.0
5532,195.0,335.85
5533,420.0,750.0
5534,450.0,575.0
5535,325.0,688.9
5536,410.0,736.95
5537,465.0,436.95
5538,580.0,750.85
5539,355.0,750.85
5540,0.0,726.95
5541,406.0,631.95
5542,75.0,568.9
5543,545.0,731.95
5544,385.0,733.9
5545,525.0,695.0
5546,575.0,511.95
5547,535.0,781.95
5548,310.0,533.9
5549,250.0,581.95
5550,320.0,637.95
5551,60.0,436.95
5552,325.0,715.0
5553,60.0,433.9
5554,250.0,575.0
5555,150.0,663.9
5556,205.0,640.0
5557,285.0,570.0
5558,575.0,611.95
5559,166.0,503.9
5560,330.0,698.9
5561,650.0,625.0
5562,575.0,748.9
5563,310.0,650.85
5564,395.0,730.0
5565,325.0,721.95
5566,140.0,701.95
5567,130.0,726.95
5568,310.0,620.85
5569,250.0,586.95
5570,355.0,616.95
5571,250.0,375.0
5572,290.0,745.0
5573,301.0,725.0
5574,180.0,668.9
5575,440.0,708.9
5576,75.0,706.95
5577,470.0,585.0
5578,320.0,685.0
5579,425.0,440.0
5580,685.0,603.9
5581,305.0,536.95
5582,110.0,538.9
5583,135.0,721.95
5584,745.0,585.85
5585,420.0,691.95
5586,325.0,780.85
5587,610.0,763.9
5588,385.0,536.95
5589,445.0,601.95
5590,250.0,635.0
5591,470.0,458.9
5592,340.0,783.9
5593,485.0,746.95
5594,235.0,536.95
5595,345.0,651.95
5596,250.0,456.95
5597,230.0,471.95
5598,160.0,711.95
5599,75.0,519.9
5600,365.0,708.9
5601,570.0,735.0
5602,90.0,401.0
5603,465.0,668.9
5604,380.0,445.0
5605,475.0,481.95
5606,515.0,553.9
5607,410.0,731.95
5608,90.0,640.0
5609,430.0,320.0
5610,230.0,560.0
5611,525.0,730.0
5612,670.0,706.95
5613,410.0,583.9
5614,325.0,743.9
5615,250.0,743.9
5616,195.0,700.0
5617,220.0,695.0
5618,210.0,471.95
5619,540.0,731.95
5620,340.0,575.85
5621,325.0,761.95
5622,570.0,651.95
5623,150.0,476.95
5624,135.0,471.95
5625,690.0,756.95
5626,200.0,781.95
5627,75.0,621.95
5628,575.0,560.85
5629,190.0,745.0
5630,200.0,748.9
5631,645.0,711.95
5632,240.0,581.95
5633,330.0,686.95
5634,450.0,665.85
5635,170.0,740.85
5636,250.0,561.95
5637,235.0,546.95
5638,325.0,670.0
5639,430.0,636.95
5640,145.0,571.95
5641,0.0,480.0
5642,540.0,670.0
5643,505.0,596.95
5644,605.0,763.9
5645,420.0,700.0
5646,260.0,563.9
5647,0.0,583.9
5648,310.0,716.95
5649,95.0,635.0
5650,695.0,686.95
5651,235.0,720.0
5652,510.0,743.9
5653,400.0,517.8
5654,190.0,731.95
5655,250.0,355.0
5656,615.0,508.9
5657,55.0,610.0
5658,200.0,470.85
5659,570.0,583.9
5660,595.0,596.95
5661,485.0,455.0
5662,300.0,725.0
5663,381.0,526.95
5664,160.0,736.95
5665,525.0,656.95
5666,75.0,480.0
5667,380.0,761.95
5668,150.0,491.95
5669,485.0,611.95
5670,275.0,743.9
5671,365.0,558.9
5672,385.0,698.9
5673,685.0,743.9
5674,540.0,626.95
5675,315.0,731.95
5676,465.0,753.9
5677,60.0,740.0
5678,130.0,745.0
5679,465.0,650.0
5680,260.0,498.9
5681,60.0,476.95
5682,385.0,371.95
5683,460.0,536.0
5684,140.0,400.0
5685,310.0,715.0
5686,276.0,581.95
5687,130.0,415.0
5688,60.0,315.0
5689,650.0,735.0
5690,450.0,705.0
5691,200.0,620.0
5692,125.0,588.9
5693,580.0,643.9
5694,410.0,748.9
5695,60.0,695.0
5696,220.0,441.95
5697,485.0,473.9
5698,200.0,750.0
5699,580.0,685.85
5700,205.0,745.0
5701,465.0,761.95
5702,225.0,736.95
5703,600.0,708.9
5704,580.0,468.0
5705,345.0,695.0
5706,455.0,711.95
5707,545.0,761.95
5708,320.0,616.95
5709,255.0,681.95
5710,250.0,566.95
5711,190.0,656.95
5712,365.0,553.9
5713,170.0,536.95
5714,330.0,780.0
5715,165.0,696.95
5716,145.0,556.0
5717,65.0,585.0
5718,255.0,481.95
5719,315.0,525.0
5720,75.0,746.95
5721,295.0,466.95
5722,240.0,460.0
5723,745.0,750.85
5724,105.0,631.95
5725,325.0,745.0
5726,310.0,683.9
5727,160.0,502.95
5728,385.0,801.95
5729,315.0,411.95
5730,195.0,653.9
5731,235.0,671.95
5732,420.0,535.85
5733,440.0,705.0
5734,325.0,740.0
5735,595.0,746.95
5736,410.0,705.0
5737,235.0,743.9
5738,420.0,610.0
5739,590.0,726.95
5740,160.0,663.9
5741,465.0,700.0
5742,755.0,716.95
5743,245.0,745.0
5744,545.0,763.9
5745,600.0,481.95
5746,340.0,425.85
5747,345.0,671.95
5748,225.0,451.95
5749,250.0,311.95
5750,325.0,410.0
5751,325.0,726.95
5752,185.0,730.0
5753,150.0,548.9
5754,60.0,693.9
5755,240.0,420.85
5756,315.0,765.0
5757,485.0,673.9
5758,430.0,701.95
5759,75.0,711.95
5760,305.0,770.0
5761,500.0,718.9
5762,160.0,390.0
5763,195.0,726.95
5764,325.0,736.95
5765,410.0,651.95
5766,0.0,456.95
5767,240.0,368.9
5768,480.0,590.0
5769,205.0,370.0
5770,350.0,656.95
5771,0.0,465.0
5772,420.0,628.9
5773,470.0,693.9
5774,185.0,691.95
5775,180.0,566.95
5776,480.0,691.95
5777,565.0,691.95
5778,380.0,356.95
5779,705.0,745.85
5780,675.0,738.9
5781,320.0,482.8
5782,585.0,670.0
5783,635.0,373.9
5784,550.0,708.9
5785,445.0,731.95
5786,145.0,240.0
5787,255.0,660.0
5788,60.0,591.95
5789,520.0,516.95
5790,310.0,745.0
5791,90.0,735.0
5792,340.0,736.95
5793,400.0,690.0
5794,325.0,636.95
5795,220.0,716.95
5796,190.0,708.9
5797,275.0,578.9
5798,240.0,721.95
5799,165.0,685.0
5800,635.0,753.9
5801,530.0,761.95
5802,310.0,675.85
5803,385.0,701.95
5804,240.0,681.95
5805,545.0,608.9
5806,130.0,641.95
5807,275.0,706.95
5808,725.0,648.9
5809,325.0,520.0
5810,445.0,743.9
5811,475.0,623.9
5812,440.0,721.95
5813,345.0,676.95
5814,155.0,561.95
5815,250.0,511.95
5816,590.0,743.9
5817,95.0,475.85
5818,345.0,666.95
5819,295.0,701.95
5820,140.0,445.0
5821,255.0,683.9
5822,310.0,505.0
5823,55.0,531.95
5824,475.0,730.0
5825,140.0,671.95
5826,225.0,530.0
5827,355.0,726.95
5828,640.0,640.0
5829,740.0,546.95
5830,325.0,558.9
5831,400.0,632.8
5832,550.0,730.0
5833,250.0,541.95
5834,220.0,401.95
5835,320.0,656.95
5836,185.0,731.95
5837,295.0,711.95
5838,545.0,731.95
5839,325.0,575.0
5840,165.0,741.95
5841,260.0,716.95
5842,90.0,426.95
5843,65.0,541.95
5844,585.0,703.9
5845,221.0,611.95
5846,250.0,401.95
5847,370.0,701.95
5848,470.0,731.95
5849,440.0,513.9
5850,160.0,630.0
5851,478.0,783.9
5852,585.0,736.95
5853,485.0,691.95
5854,250.0,696.95
5855,355.0,520.0
5856,225.0,511.95
5857,215.0,473.9
5858,60.0,418.9
5859,515.0,451.95
5860,475.0,500.0
5861,250.0,761.95
5862,256.0,640.85
5863,645.0,745.85
5864,450.0,505.85
5865,525.0,718.9
5866,640.0,585.85
5867,155.0,770.0
5868,550.0,743.9
5869,535.0,660.0
5870,315.0,748.9
5871,305.0,546.95
5872,300.0,753.9
5873,725.0,745.0
5874,75.0,377.95
5875,455.0,676.95
5876,55.0,751.95
5877,385.0,493.9
5878,695.0,715.0
5879,205.0,747.8
5880,226.0,521.95
5881,205.0,710.0
5882,345.0,671.95
5883,590.0,656.95
5884,385.0,498.9
5885,430.0,663.9
5886,400.0,766.95
5887,305.0,751.95
5888,450.0,677.8
5889,471.0,775.0
5890,75.0,730.0
5891,135.0,428.9
5892,155.0,571.95
5893,405.0,748.9
5894,370.0,726.95
5895,160.0,616.95
5896,376.0,545.0
5897,645.0,700.0
5898,155.0,395.0
5899,645.0,638.9
5900,310.0,726.95
5901,295.0,635.0
5902,600.0,696.95
5903,220.0,691.0
5904,475.0,571.95
5905,0.0,621.95
5906,250.0,561.95
5907,305.0,621.95
5908,250.0,511.95
5909,450.0,663.9
5910,430.0,748.9
5911,330.0,400.0
5912,650.0,745.85
5913,260.0,748.9
5914,50.0,386.95
5915,55.0,396.95
5916,545.0,740.0
5917,360.0,730.0
5918,75.0,630.0
5919,575.0,641.95
5920,225.0,626.95
5921,220.0,668.9
5922,295.0,675.85
5923,420.0,726.95
5924,575.0,746.95
5925,310.0,631.95
5926,465.0,705.0
5927,55.0,726.95
5928,250.0,605.0
5929,0.0,303.9
5930,365.0,618.9
5931,550.0,479.95
5932,420.0,521.95
5933,250.0,640.0
5934,405.0,668.9
5935,305.0,650.85
5936,215.0,376.95
5937,470.0,566.95
5938,680.0,606.95
5939,310.0,693.9
5940,140.0,481.95
5941,310.0,748.9
5942,420.0,756.95
5943,385.0,592.8
5944,80.0,503.9
5945,290.0,763.9
5946,330.0,571.95
5947,60.0,375.0
5948,91.0,426.95
5949,505.0,765.0
5950,320.0,396.95
5951,415.0,748.9
5952,160.0,605.0
5953,290.0,680.85
5954,340.0,726.95
5955,250.0,511.0
5956,75.0,576.95
5957,165.0,501.95
5958,635.0,586.95
5959,455.0,600.85
5960,220.0,556.95
5961,585.0,763.9
5962,410.0,271.95
5963,600.0,558.9
5964,410.0,750.85
5965,440.0,721.95
5966,80.0,571.95
5967,435.0,740.0
5968,75.0,545.0
5969,525.0,520.85
5970,250.0,688.9
5971,160.0,481.95
5972,440.0,743.9
5973,300.0,543.9
5974,485.0,442.95
5975,270.0,550.0
5976,55.0,626.95
5977,490.0,676.95
5978,335.0,545.0
5979,250.0,708.9
5980,385.0,801.95
5981,510.0,718.9
5982,0.0,645.0
5983,225.0,376.95
5984,375.0,601.95
5985,55.0,485.85
5986,525.0,675.85
5987,75.0,265.0
5988,135.0,315.0
5989,230.0,495.85
5990,160.0,716.95
5991,185.0,723.9
5992,540.0,760.0
5993,380.0,685.85
5994,365.0,761.95
5995,340.0,543.9
5996,345.0,615.0
5997,95.0,700.0
5998,535.0,716.95
5999,505.0,600.0
6000,455.0,721.95
6001,255.0,718.9
6002,290.0,760.0
6003,300.0,696.95
6004,145.0,678.9
6005,75.0,235.0
6006,55.0,686.95
6007,185.0,653.9
6008,725.0,696.95
6009,185.0,730.0
6010,410.0,646.95
6011,190.0,635.0
6012,496.0,493.9
6013,500.0,682.8
6014,325.0,540.0
6015,235.0,666.95
6016,180.0,500.85
6017,575.0,730.0
6018,705.0,553.9
6019,60.0,325.0
6020,620.0,675.85
6021,325.0,406.95
6022,470.0,715.0
6023,545.0,543.9
6024,320.0,761.95
6025,420.0,726.95
6026,165.0,571.95
6027,545.0,731.95
6028,685.0,663.9
6029,485.0,706.95
6030,235.0,746.95
6031,575.0,685.85
6032,165.0,756.95
6033,255.0,556.95
6034,540.0,731.95
6035,55.0,725.0
6036,270.0,631.95
6037,295.0,490.0
6038,0.0,568.9
6039,480.0,531.95
6040,135.0,236.95
6041,525.0,633.9
6042,295.0,488.9
6043,0.0,406.95
6044,480.0,533.0
6045,155.0,648.9
6046,395.0,573.9
6047,55.0,736.95
6048,700.0,471.95
6049,610.0,676.95
6050,135.0,691.95
6051,480.0,598.9
6052,590.0,665.85
6053,630.0,726.95
6054,0.0,360.0
6055,420.0,590.85
6056,0.0,445.0
6057,340.0,711.95
6058,345.0,733.9
6059,60.0,658.9
6060,240.0,316.95
6061,315.0,696.95
6062,250.0,335.0
6063,580.0,500.85
6064,90.0,620.0
6065,605.0,471.95
6066,495.0,690.0
6067,130.0,413.9
6068,410.0,587.8
6069,75.0,726.95
6070,330.0,590.0
6071,540.0,648.9
6072,330.0,501.95
6073,425.0,748.9
6074,290.0,668.9
6075,485.0,736.95
6076,345.0,711.95
6077,415.0,663.9
6078,540.0,536.95
6079,375.0,666.95
6080,465.0,732.95
6081,175.0,720.0
6082,251.0,765.0
6083,520.0,647.95
6084,695.0,653.9
6085,325.0,748.9
6086,325.0,701.95
6087,165.0,353.9
6088,595.0,710.0
6089,250.0,620.0
6090,170.0,321.95
6091,415.0,535.0
6092,80.0,461.95
6093,250.0,716.95
6094,455.0,670.0
6095,355.0,471.95
6096,360.0,705.0
6097,310.0,638.9
6098,160.0,511.95
6099,485.0,671.95
6100,185.0,468.9
6101,330.0,575.0
6102,470.0,743.9
6103,535.0,721.95
6104,475.0,801.95
6105,390.0,701.95
6106,170.0,515.0
6107,450.0,428.9
6108,0.0,418.9
6109,295.0,728.9
6110,130.0,741.95
6111,385.0,606.95
6112,60.0,513.9
6113,250.0,581.95
6114,405.0,625.0
6115,535.0,746.95
6116,170.0,436.95
6117,75.0,498.9
6118,75.0,705.0
6119,250.0,740.0
6120,165.0,568.9
6121,345.0,710.85
6122,0.0,660.0
6123,180.0,430.0
6124,140.0,706.95
6125,140.0,725.0
6126,655.0,686.95
6127,595.0,690.85
6128,156.0,736.95
6129,270.0,781.95
6130,180.0,748.9
6131,235.0,481.95
6132,525.0,745.0
6133,340.0,711.95
6134,610.0,760.0
6135,425.0,711.85
6136,285.0,785.0
6137,545.0,753.9
6138,0.0,765.0
6139,150.0,441.95
6140,195.0,355.0
6141,415.0,753.9
6142,250.0,635.0
6143,485.0,585.0
6144,145.0,498.9
6145,75.0,580.0
6146,310.0,623.9
6147,160.0,730.0
6148,480.0,646.95
6149,240.0,496.95
6150,250.0,416.95
6151,575.0,685.85
6152,225.0,723.9
6153,455.0,571.95
6154,80.0,696.95
6155,0.0,765.0
6156,420.0,498.9
6157,475.0,481.95
6158,390.0,558.9
6159,0.0,490.85
6160,325.0,716.95
6161,480.0,521.95
6162,233.0,431.95
6163,430.0,586.95
6164,490.0,733.9
6165,0.0,450.0
6166,265.0,616.95
6167,326.0,616.95
6168,510.0,403.9
6169,480.0,756.95
6170,475.0,530.85
6171,90.0,445.0
6172,250.0,746.95
6173,245.0,656.95
6174,485.0,801.95
6175,330.0,355.0
6176,290.0,505.85
6177,475.0,705.0
6178,260.0,481.95
6179,115.0,753.9
6180,295.0,660.0
6181,491.0,583.9
6182,415.0,536.95
6183,180.0,291.95
6184,75.0,301.95
6185,530.0,708.9
6186,250.0,470.85
6187,565.0,726.95
6188,180.0,631.95
6189,180.0,745.0
6190,305.0,726.95
6191,470.0,493.9
6192,420.0,701.95
6193,0.0,745.0
6194,635.0,680.85
6195,325.0,507.95
6196,130.0,470.85
6197,620.0,706.95
6198,480.0,748.9
6199,305.0,731.95
6200,200.0,551.95
6201,315.0,396.95
6202,275.0,748.9
6203,65.0,576.95
6204,235.0,360.0
6205,615.0,741.95
6206,165.0,726.95
6207,450.0,593.9
6208,440.0,761.95
6209,450.0,366.95
6210,730.0,818.9
6211,375.0,675.85
6212,315.0,781.95
6213,265.0,580.0
6214,205.0,746.95
6215,485.0,741.95
6216,185.0,482.8
6217,475.0,731.95
6218,190.0,693.9
6219,570.0,781.95
6220,590.0,588.9
6221,670.0,540.85
6222,405.0,723.9
6223,270.0,576.95
6224,300.0,738.9
6225,165.0,746.95
6226,645.0,711.95
6227,675.0,791.95
6228,150.0,740.0
6229,255.0,585.85
6230,475.0,530.85
6231,515.0,721.95
6232,105.0,465.0
6233,510.0,680.85
6234,195.0,671.95
6235,280.0,680.85
6236,495.0,718.9
6237,305.0,595.0
6238,80.0,725.0
6239,135.0,631.95
6240,260.0,733.9
6241,330.0,733.9
6242,420.0,695.0
6243,655.0,736.95
6244,640.0,781.95
6245,165.0,731.95
6246,265.0,730.0
6247,655.0,711.95
6248,185.0,515.0
6249,220.0,439.9
6250,380.0,590.0
6251,345.0,765.0
6252,485.0,430.0
6253,0.0,560.0
6254,265.0,745.0
6255,670.0,643.9
6256,140.0,366.95
6257,290.0,526.95
6258,575.0,750.85
6259,180.0,568.9
6260,565.0,758.9
6261,130.0,406.95
6262,275.0,765.0
6263,420.0,656.95
6264,250.0,666.95
6265,65.0,486.95
6266,200.0,603.9
6267,580.0,505.85
6268,590.0,651.95
6269,415.0,466.95
6270,415.0,556.95
6271,355.0,281.95
6272,480.0,586.95
6273,395.0,713.9
6274,360.0,530.0
6275,670.0,695.0
6276,135.0,676.95
6277,285.0,726.95
6278,535.0,673.9
6279,685.0,706.95
6280,235.0,646.95
6281,225.0,390.0
6282,75.0,446.95
6283,605.0,453.9
6284,250.0,786.95
6285,635.0,740.0
6286,280.0,588.9
6287,605.0,756.95
6288,405.0,675.0
6289,400.0,696.95
6290,600.0,633.9
6291,135.0,615.85
6292,475.0,656.95
6293,65.0,441.95
6294,250.0,461.95
6295,75.0,225.0
6296,340.0,706.95
6297,320.0,750.85
6298,485.0,695.0
6299,325.0,745.85
6300,485.0,571.9
6301,145.0,596.95
6302,325.0,566.95
6303,650.0,676.95
6304,215.0,746.95
6305,140.0,715.0
6306,55.0,693.9
6307,165.0,740.0
6308,610.0,575.0
6309,480.0,761.95
6310,230.0,615.0
6311,350.0,553.9
6312,315.0,695.0
6313,410.0,736.95
6314,435.0,753.9
6315,65.0,485.0
6316,0.0,566.95
6317,385.0,801.95
6318,505.0,710.0
6319,250.0,575.0
6320,465.0,731.95
6321,210.0,666.95
6322,390.0,721.95
6323,485.0,701.95
6324,390.0,676.95
6325,380.0,753.9
6326,145.0,705.0
6327,675.0,750.85
6328,260.0,793.9
6329,55.0,393.9
6330,420.0,381.95
6331,510.0,736.95
6332,435.0,600.0
6333,510.0,746.95
6334,305.0,470.0
6335,95.0,658.9
6336,310.0,446.95
6337,295.0,750.85
6338,310.0,726.95
6339,170.0,735.0
6340,165.0,456.95
6341,645.0,743.9
6342,355.0,603.0
6343,290.0,523.9
6344,501.0,696.95
6345,295.0,451.95
6346,170.0,735.0
6347,300.0,781.95
6348,640.0,716.95
6349,170.0,586.95
6350,75.0,740.0
6351,390.0,636.0
6352,435.0,488.9
6353,325.0,648.9
6354,365.0,800.0
6355,275.0,676.95
6356,240.0,681.95
6357,575.0,675.0
6358,575.0,675.85
6359,225.0,496.95
6360,345.0,733.9
6361,270.0,726.95
6362,135.0,731.95
6363,255.0,478.9
6364,511.0,683.9
6365,245.0,691.95
6366,560.0,481.95
6367,65.0,541.95
6368,380.0,431.95
6369,90.0,603.9
6370,515.0,675.0
6371,315.0,818.9
6372,125.0,511.95
6373,200.0,540.0
6374,630.0,726.95
6375,485.0,408.9
6376,615.0,725.0
6377,210.0,493.9
6378,500.0,520.0
6379,645.0,736.95
6380,310.0,498.9
6381,135.0,331.95
6382,151.0,518.9
6383,250.0,655.0
6384,545.0,698.9
6385,340.0,517.8
6386,90.0,346.0
6387,310.0,461.95
6388,220.0,605.0
6389,250.0,526.95
6390,65.0,671.95
6391,495.0,531.95
6392,260.0,753.9
6393,295.0,656.95
6394,235.0,426.95
6395,550.0,388.9
6396,375.0,765.0
6397,460.0,690.0
6398,0.0,601.95
6399,336.0,481.95
6400,480.0,498.9
6401,130.0,576.95
6402,0.0,465.85
6403,55.0,455.0
6404,290.0,771.95
6405,220.0,525.85
6406,185.0,620.0
6407,235.0,525.85
6408,485.0,781.95
6409,405.0,455.0
6410,540.0,496.95
6411,160.0,636.95
6412,250.0,643.9
6413,165.0,573.9
6414,130.0,431.95
6415,130.0,571.95
6416,95.0,695.0
6417,365.0,676.95
6418,545.0,550.85
6419,260.0,576.95
6420,390.0,676.95
6421,315.0,575.85
6422,75.0,446.95
6423,330.0,476.95
6424,730.0,731.95
6425,0.0,496.95
6426,270.0,508.9
6427,220.0,366.95
6428,310.0,650.0
6429,0.0,645.0
6430,60.0,745.0
6431,635.0,780.85
6432,466.0,511.95
6433,245.0,650.0
6434,250.0,746.95
6435,465.0,631.95
6436,365.0,628.9
6437,635.0,796.95
6438,470.0,695.0
